Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Botafogo,Mogi,1,Arthur,32.3,25,43,5,9,5,8,0,0,0,3,3,2,0,0,3.0,0.0,2,0
19,Botafogo,Mogi,1,Jamaal,37.0,11,34,1,7,2,3,4,7,0,4,4,4,2,0,4.0,8.0,2,0
19,Botafogo,Mogi,1,Mogi,24.1,10,21,2,5,2,3,0,0,0,2,2,1,0,0,3.0,2.0,0,0
19,Botafogo,Mogi,1,Coelho,34.0,10,29,1,7,2,2,3,4,5,0,5,6,1,0,4.0,4.0,4,0
19,Botafogo,Mogi,1,Lucas,13.2,6,17,0,1,3,7,0,0,3,1,4,0,0,1,3.0,3.0,4,0
19,Botafogo,Mogi,1,Freddie,14.7,5,18,1,2,1,6,0,0,1,4,5,1,0,1,1.0,0.0,1,0
19,Botafogo,Mogi,1,Du Sommer,28.4,2,14,0,2,1,4,0,0,3,4,7,2,1,0,5.0,2.0,2,0
19,Botafogo,Mogi,1,Wesley,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1,0
19,Botafogo,Mogi,1,Diego,7.9,0,5,0,1,0,1,0,0,1,0,1,2,0,0,3.0,0.0,0,0
19,Botafogo,Mogi,1,Paulinho,4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0
19,Botafogo,Mogi,1,Jackson,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Botafogo,Mogi,1,Cauê,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Botafogo,Mogi,1,Equipe,0.0,69,181,10,34,16,34,7,11,15,21,36,19,5,2,27.0,19.0,17,0
19,Mogi,Botafogo,2,Fuzaro,33.0,19,24,2,3,4,5,5,5,1,3,4,6,3,0,1.0,7.0,3,0
19,Mogi,Botafogo,2,Gruber,24.8,16,31,2,5,3,6,4,4,2,1,3,1,0,0,3.0,3.0,2,0
19,Mogi,Botafogo,2,Fabricio,30.8,14,20,4,6,0,0,2,2,0,5,5,0,0,0,1.0,5.0,3,0
19,Mogi,Botafogo,2,Paranhos,27.6,12,20,0,0,6,9,0,2,3,6,9,0,2,0,3.0,4.0,4,0
19,Mogi,Botafogo,2,André Goes,35.2,11,26,0,1,3,8,5,7,0,6,6,7,5,0,4.0,4.0,7,0
19,Mogi,Botafogo,2,Lessa,10.3,3,10,1,2,0,2,0,0,0,1,1,0,0,0,2.0,0.0,0,0
19,Mogi,Botafogo,2,Guga,13.8,2,5,0,1,1,1,0,0,0,0,0,1,0,0,4.0,0.0,0,0
19,Mogi,Botafogo,2,Lucas,20.1,2,12,0,2,1,3,0,0,1,2,3,2,0,0,0.0,0.0,1,0
19,Mogi,Botafogo,2,Colina,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Mogi,Botafogo,2,Alex,4.5,0,2,0,0,0,1,0,0,1,0,1,0,0,1,1.0,1.0,1,0
19,Mogi,Botafogo,2,Equipe,0.0,79,150,9,20,18,35,16,20,8,28,36,17,10,1,20.0,24.0,21,0
