Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,São José,Bauru,1,Duda,29.0,22,31,5,6,2,5,3,3,1,2,3,3,0,1,2.0,7.0,5,0
19,São José,Bauru,1,Morillo,20.9,15,40,3,8,1,5,4,6,0,4,4,3,2,0,4.0,3.0,3,0
19,São José,Bauru,1,Eugeniusz,21.7,11,27,0,1,4,8,3,8,2,1,3,4,1,0,2.0,6.0,2,0
19,São José,Bauru,1,Rafael,27.0,9,27,1,3,3,9,0,0,3,3,6,1,0,0,3.0,1.0,2,1
19,São José,Bauru,1,Conceição,25.9,9,11,0,0,3,4,3,3,1,6,7,0,0,0,3.0,3.0,0,0
19,São José,Bauru,1,Figueredo,20.8,7,17,1,3,1,3,2,2,1,0,1,3,0,0,3.0,1.0,5,0
19,São José,Bauru,1,L. Eltink,11.6,2,10,0,2,1,1,0,2,0,1,1,1,1,0,3.0,1.0,2,0
19,São José,Bauru,1,Ambrosino,14.2,2,8,0,2,1,1,0,0,1,1,2,3,1,0,0.0,0.0,0,0
19,São José,Bauru,1,Lupa,10.1,2,7,0,0,1,3,0,1,3,2,5,1,0,0,2.0,2.0,0,0
19,São José,Bauru,1,Jean,3.5,1,2,0,0,0,0,1,2,0,1,1,0,0,0,0.0,1.0,0,0
19,São José,Bauru,1,Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São José,Bauru,1,Mariani,15.4,0,6,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1,0
19,São José,Bauru,1,Equipe,0.0,80,186,10,27,17,39,16,27,16,22,38,19,5,1,24.0,25.0,20,1
19,Bauru,São José,2,Wiggins,26.0,20,34,3,5,4,8,3,3,0,4,4,1,0,1,2.0,3.0,2,0
19,Bauru,São José,2,Gabriel Jaú,18.9,18,22,2,3,6,6,0,1,2,4,6,2,2,0,4.0,4.0,4,1
19,Bauru,São José,2,Faggiano,33.9,17,29,0,1,4,7,9,12,0,1,1,11,3,0,2.0,8.0,0,0
19,Bauru,São José,2,Draper,16.7,15,25,0,2,7,9,1,1,0,1,1,0,0,0,3.0,2.0,0,1
19,Bauru,São José,2,Crescenzi,20.7,14,26,4,6,0,3,2,2,1,1,2,5,2,0,4.0,1.0,0,0
19,Bauru,São José,2,Renato,34.9,11,19,0,0,4,8,3,3,4,5,9,2,3,0,2.0,3.0,1,0
19,Bauru,São José,2,Larry,20.7,11,22,3,5,0,2,2,3,1,6,7,1,1,0,2.0,2.0,2,0
19,Bauru,São José,2,Brito,8.5,2,2,0,0,1,1,0,0,0,0,0,0,1,0,3.0,0.0,1,0
19,Bauru,São José,2,Malachias,4.8,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0.0,1,0
19,Bauru,São José,2,Emanuel,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0
19,Bauru,São José,2,Pará,11.3,0,2,0,0,0,1,0,0,0,3,3,1,0,0,2.0,1.0,1,0
19,Bauru,São José,2,Equipe,0.0,108,185,12,22,26,47,20,25,10,27,37,23,13,1,26.0,24.0,13,2
