Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Botafogo,Minas,1,Lucas,33.7,20,36,1,2,5,11,7,8,4,4,8,1,2,2,3.0,6.0,2,1
19,Botafogo,Minas,1,Jamaal,24.3,18,21,3,3,2,3,5,6,1,2,3,2,0,0,3.0,4.0,2,0
19,Botafogo,Minas,1,Diego,21.9,11,18,0,0,4,7,3,4,2,2,4,0,0,0,3.0,4.0,1,1
19,Botafogo,Minas,1,Coelho,34.3,10,26,1,5,1,3,5,5,0,2,2,6,2,1,4.0,2.0,3,0
19,Botafogo,Minas,1,Paulinho,22.1,9,23,1,4,2,4,2,3,1,1,2,4,0,0,3.0,1.0,0,0
19,Botafogo,Minas,1,Mogi,27.6,7,10,1,2,2,2,0,0,1,9,10,2,0,2,2.0,0.0,0,0
19,Botafogo,Minas,1,Arthur,25.6,6,24,0,4,1,3,4,6,0,3,3,1,1,0,3.0,4.0,5,0
19,Botafogo,Minas,1,Freddie,10.5,3,6,0,0,1,2,1,2,0,0,0,0,0,0,2.0,2.0,0,1
19,Botafogo,Minas,1,Cauê,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Botafogo,Minas,1,Du Sommer,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Botafogo,Minas,1,Jackson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Botafogo,Minas,1,Equipe,0.0,84,164,7,20,18,35,27,34,12,26,38,16,5,5,23.0,23.0,14,3
19,Minas,Botafogo,2,Leandrinho,30.4,24,36,2,4,6,9,6,6,0,2,2,5,2,0,1.0,4.0,0,0
19,Minas,Botafogo,2,Tyrone,31.7,14,25,1,3,4,6,3,4,1,4,5,1,2,0,2.0,4.0,0,2
19,Minas,Botafogo,2,Scott,23.0,13,17,0,0,4,5,5,7,2,2,4,0,0,3,4.0,7.0,2,0
19,Minas,Botafogo,2,Deodato,19.1,10,16,2,4,2,2,0,0,0,0,0,0,2,1,3.0,0.0,1,0
19,Minas,Botafogo,2,Alex,32.8,10,25,1,6,2,2,3,3,0,6,6,8,0,1,3.0,3.0,4,0
19,Minas,Botafogo,2,Shilton,17.0,7,11,0,0,2,4,3,3,1,2,3,0,0,0,2.0,2.0,0,0
19,Minas,Botafogo,2,Davi,29.9,5,25,1,5,0,4,2,2,0,1,1,2,1,0,3.0,2.0,0,0
19,Minas,Botafogo,2,Black,8.3,3,8,1,2,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0,0
19,Minas,Botafogo,2,Gui Carvalho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Minas,Botafogo,2,Jackson Jr,2.4,0,5,0,1,0,1,0,0,0,1,1,0,0,0,1.0,0.0,0,0
19,Minas,Botafogo,2,Queiroz,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Minas,Botafogo,2,Alexei,5.5,0,2,0,0,0,1,0,0,1,0,1,0,0,0,2.0,0.0,0,0
19,Minas,Botafogo,2,Equipe,0.0,86,170,8,25,20,35,22,25,7,20,27,16,7,5,24.0,23.0,9,2
