Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Pinheiros,São Paulo,1,Betinho,25.1,21,29,2,3,3,5,9,10,0,3,3,2,0,0,2.0,6.0,4,0
19,Pinheiros,São Paulo,1,Bennett,23.5,15,21,1,3,4,4,4,4,0,4,4,5,1,0,2.0,3.0,1,0
19,Pinheiros,São Paulo,1,Ware,23.7,9,23,3,7,0,1,0,0,1,4,5,0,1,1,3.0,3.0,0,0
19,Pinheiros,São Paulo,1,Dawkins,16.5,8,24,2,6,1,3,0,0,0,3,3,3,0,0,4.0,2.0,3,0
19,Pinheiros,São Paulo,1,C. Torres,13.6,7,11,1,1,2,4,0,0,1,2,3,0,1,0,2.0,0.0,0,0
19,Pinheiros,São Paulo,1,Isaac,32.7,6,17,2,5,0,1,0,0,0,3,3,2,0,0,1.0,4.0,1,0
19,Pinheiros,São Paulo,1,Toledo,26.1,6,19,0,1,3,8,0,0,1,1,2,0,0,0,3.0,1.0,1,0
19,Pinheiros,São Paulo,1,L. Cauê,14.3,2,11,0,1,1,4,0,0,1,1,2,1,2,1,3.0,0.0,2,0
19,Pinheiros,São Paulo,1,Buffat,15.0,2,7,0,1,1,2,0,0,1,0,1,1,0,0,2.0,0.0,0,1
19,Pinheiros,São Paulo,1,Scaglia,9.6,2,2,0,0,1,1,0,0,0,1,1,0,0,0,2.0,0.0,0,0
19,Pinheiros,São Paulo,1,A. Ludwig,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Pinheiros,São Paulo,1,D. Souza,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Pinheiros,São Paulo,1,Equipe,0.0,78,164,11,28,16,33,13,14,7,24,31,14,5,2,24.0,19.0,12,1
19,São Paulo,Pinheiros,2,Léo Meindl,32.4,22,48,0,4,10,16,2,4,1,4,5,3,2,0,4.0,6.0,2,1
19,São Paulo,Pinheiros,2,Georginho,32.9,20,29,2,5,5,5,4,4,2,4,6,10,2,0,4.0,5.0,5,0
19,São Paulo,Pinheiros,2,Shamell,35.1,16,30,2,6,3,4,4,4,0,2,2,1,1,0,3.0,2.0,1,0
19,São Paulo,Pinheiros,2,Renan,36.3,15,24,2,3,4,7,1,1,0,5,5,3,1,1,0.0,2.0,0,3
19,São Paulo,Pinheiros,2,Kurtz,12.5,8,8,0,0,3,3,2,2,1,2,3,0,0,0,2.0,3.0,3,0
19,São Paulo,Pinheiros,2,Jefferson,31.1,7,17,1,3,1,3,2,2,1,7,8,3,0,0,3.0,4.0,1,0
19,São Paulo,Pinheiros,2,Cassiano,7.1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,1,0
19,São Paulo,Pinheiros,2,Igor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São Paulo,Pinheiros,2,Danilo,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0
19,São Paulo,Pinheiros,2,Murilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São Paulo,Pinheiros,2,Mamedes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,São Paulo,Pinheiros,2,Jones,11.3,0,4,0,0,0,2,0,0,1,1,2,0,1,1,2.0,2.0,0,0
19,São Paulo,Pinheiros,2,Equipe,0.0,88,164,7,21,26,42,15,17,7,27,34,20,7,2,19.0,24.0,14,4
