Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Brasília,Flamengo,1,Ronald,34.5,20,31,1,1,6,8,5,6,8,8,16,1,0,2,3.0,4.0,3,3
19,Brasília,Flamengo,1,Rafa Moreira,22.8,15,23,5,7,0,1,0,0,2,0,2,0,0,0,4.0,1.0,2,0
19,Brasília,Flamengo,1,Nezinho,23.6,15,35,3,6,3,8,0,1,0,1,1,7,2,0,4.0,3.0,3,0
19,Brasília,Flamengo,1,Arthur,32.3,13,29,1,4,4,7,2,3,1,1,2,1,0,0,4.0,3.0,0,0
19,Brasília,Flamengo,1,Pedrinho Rava,22.1,7,24,2,6,0,2,1,2,4,1,5,2,0,0,2.0,2.0,4,0
19,Brasília,Flamengo,1,B. Fiorotto,19.2,4,12,0,0,2,6,0,0,3,1,4,0,0,0,3.0,1.0,2,0
19,Brasília,Flamengo,1,Pedro,28.5,4,16,0,2,1,4,2,2,9,0,9,3,0,0,2.0,3.0,1,0
19,Brasília,Flamengo,1,Gui Santos,11.7,3,12,1,2,0,3,0,0,2,0,2,1,0,0,2.0,0.0,0,0
19,Brasília,Flamengo,1,Gui Bento,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Brasília,Flamengo,1,Marcelão,3.5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,1.0,0,0
19,Brasília,Flamengo,1,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Brasília,Flamengo,1,José Carlos,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Brasília,Flamengo,1,Equipe,0.0,81,182,13,28,16,39,10,14,30,20,50,16,2,2,24.0,18.0,17,3
19,Flamengo,Brasília,2,Marquinhos,29.8,21,34,2,4,1,3,13,16,5,0,5,6,1,0,1.0,7.0,1,1
19,Flamengo,Brasília,2,Mineiro,29.9,17,28,0,1,8,11,1,3,5,0,5,3,2,0,3.0,3.0,1,2
19,Flamengo,Brasília,2,Demétrio,19.8,14,22,1,3,3,3,5,7,3,1,4,0,0,2,4.0,4.0,1,0
19,Flamengo,Brasília,2,Olivinha,24.9,11,30,0,3,5,10,1,1,3,1,4,0,1,0,0.0,3.0,0,0
19,Flamengo,Brasília,2,Balbi,28.8,7,25,1,5,0,3,4,4,2,1,3,8,4,0,3.0,3.0,2,0
19,Flamengo,Brasília,2,Zach Graham,20.3,6,17,0,3,3,4,0,0,2,2,4,0,1,0,1.0,0.0,1,0
19,Flamengo,Brasília,2,Deryk,24.3,5,18,1,4,0,2,2,2,1,0,1,4,2,0,1.0,1.0,0,0
19,Flamengo,Brasília,2,Pedro Nunes,2.0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Flamengo,Brasília,2,Jhonatan,16.8,2,7,0,1,1,2,0,0,1,0,1,0,0,0,4.0,1.0,1,0
19,Flamengo,Brasília,2,Ruan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Flamengo,Brasília,2,Matheusinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Flamengo,Brasília,2,Black,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
19,Flamengo,Brasília,2,Equipe,0.0,86,184,6,25,21,38,26,33,23,8,31,21,11,2,19.0,22.0,8,3
