Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Brasília,Corinthians,1,Gui Santos,30.4,23,37,2,3,5,10,7,8,4,2,6,0,0,0,2.0,6.0,2,1
19,Brasília,Corinthians,1,Arthur,34.4,22,35,2,5,8,10,0,0,3,2,5,2,1,0,3.0,2.0,1,0
19,Brasília,Corinthians,1,Nezinho,38.1,15,32,2,5,2,5,5,7,7,0,7,11,1,0,4.0,9.0,2,0
19,Brasília,Corinthians,1,B. Fiorotto,29.4,9,22,0,0,3,9,3,4,5,4,9,3,4,1,1.0,3.0,3,1
19,Brasília,Corinthians,1,Ronald,21.3,9,28,0,0,3,10,3,8,4,3,7,1,0,1,4.0,4.0,3,0
19,Brasília,Corinthians,1,Rafa Moreira,20.4,3,6,1,2,0,0,0,0,1,0,1,0,0,0,5.0,2.0,0,0
19,Brasília,Corinthians,1,José Carlos,4.1,2,5,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Brasília,Corinthians,1,Marcelão,4.8,2,2,0,0,1,1,0,0,1,0,1,0,0,0,3.0,0.0,1,0
19,Brasília,Corinthians,1,Pedrinho Rava,14.1,0,7,0,1,0,2,0,0,4,0,4,0,0,0,1.0,2.0,2,0
19,Brasília,Corinthians,1,Gui Bento,3.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Brasília,Corinthians,1,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Brasília,Corinthians,1,Equipe,0.0,85,177,7,18,23,48,18,27,35,12,47,17,6,2,23.0,28.0,14,2
19,Corinthians,Brasília,2,Nesbitt,29.4,20,28,3,3,5,9,1,1,2,2,4,0,0,0,5.0,5.0,2,0
19,Corinthians,Brasília,2,Fischer,29.0,18,40,0,5,8,11,2,3,0,0,0,2,1,0,4.0,3.0,3,0
19,Corinthians,Brasília,2,Robinson,26.3,9,27,1,5,2,5,2,2,3,0,3,2,0,1,3.0,3.0,0,0
19,Corinthians,Brasília,2,Humberto,21.7,9,15,0,1,2,3,5,6,2,1,3,3,0,0,3.0,3.0,0,0
19,Corinthians,Brasília,2,Wesley,13.9,7,13,0,2,3,3,1,1,1,0,1,0,4,1,1.0,2.0,2,1
19,Corinthians,Brasília,2,Johnson,15.9,5,8,0,0,2,3,1,2,7,1,8,1,0,0,2.0,3.0,1,0
19,Corinthians,Brasília,2,Fuller,17.0,4,20,0,2,1,6,2,2,1,0,1,0,0,0,3.0,2.0,2,0
19,Corinthians,Brasília,2,Teichmann,14.0,1,2,0,0,0,0,1,2,5,1,6,0,0,1,1.0,1.0,0,0
19,Corinthians,Brasília,2,Pecos,13.0,0,13,0,3,0,2,0,0,1,0,1,0,1,0,3.0,0.0,0,0
19,Corinthians,Brasília,2,Douglas Santos,5.9,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0.0,0.0,1,0
19,Corinthians,Brasília,2,Von Haydin,2.6,0,6,0,2,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
19,Corinthians,Brasília,2,Vezaro,11.4,0,8,0,2,0,1,0,0,0,1,1,1,0,0,4.0,0.0,1,0
19,Corinthians,Brasília,2,Equipe,0.0,73,180,4,25,23,43,15,19,26,7,33,9,8,3,29.0,22.0,12,1
