Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,UNIFACISA,Botafogo,1,Miller,27.9,18,29,2,5,3,4,6,6,1,7,8,0,0,0,2.0,3.0,0,0
19,UNIFACISA,Botafogo,1,Barnes,28.7,11,28,2,6,2,4,1,2,0,1,1,1,0,0,2.0,3.0,1,0
19,UNIFACISA,Botafogo,1,Pepo Vidal,27.2,10,22,0,4,4,4,2,2,1,3,4,5,1,0,4.0,4.0,1,0
19,UNIFACISA,Botafogo,1,Antonio,19.7,9,15,1,3,3,3,0,0,2,3,5,0,0,0,4.0,1.0,0,0
19,UNIFACISA,Botafogo,1,Gemerson,15.7,7,15,1,3,1,2,2,2,3,1,4,3,0,0,3.0,2.0,1,0
19,UNIFACISA,Botafogo,1,João Vitor,24.4,5,18,0,0,0,6,5,6,0,5,5,3,0,0,1.0,4.0,0,0
19,UNIFACISA,Botafogo,1,Spencer,15.2,5,8,1,2,1,1,0,0,0,2,2,0,0,0,3.0,1.0,1,0
19,UNIFACISA,Botafogo,1,Douglas Nunes,17.8,4,13,1,3,0,1,1,2,0,5,5,2,0,0,4.0,1.0,2,0
19,UNIFACISA,Botafogo,1,Gabriel,10.4,2,15,0,3,1,2,0,2,0,0,0,0,1,0,1.0,2.0,0,0
19,UNIFACISA,Botafogo,1,Gemadinha,12.9,1,15,0,3,0,2,1,2,0,2,2,0,0,0,1.0,2.0,0,0
19,UNIFACISA,Botafogo,1,Pezão,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,UNIFACISA,Botafogo,1,Nicolas Ronsini,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,UNIFACISA,Botafogo,1,Equipe,0.0,72,178,8,32,15,29,18,24,9,31,40,14,2,0,25.0,23.0,7,0
19,Botafogo,UNIFACISA,2,Lucas,33.6,23,42,3,6,6,11,2,2,2,5,7,1,0,0,2.0,3.0,1,1
19,Botafogo,UNIFACISA,2,Coelho,32.1,12,26,0,4,4,5,4,4,1,2,3,4,0,0,3.0,4.0,0,0
19,Botafogo,UNIFACISA,2,Du Sommer,20.2,8,22,1,4,2,4,1,2,2,2,4,1,0,0,2.0,5.0,0,1
19,Botafogo,UNIFACISA,2,Jamaal,36.7,7,25,1,5,0,2,4,6,0,3,3,3,1,1,4.0,7.0,2,0
19,Botafogo,UNIFACISA,2,Cauê,25.8,6,25,0,4,2,5,2,3,0,5,5,3,0,0,3.0,4.0,1,0
19,Botafogo,UNIFACISA,2,Arthur,25.6,4,18,0,2,2,6,0,0,3,4,7,1,0,1,4.0,1.0,1,0
19,Botafogo,UNIFACISA,2,Diego,7.6,2,8,0,2,1,1,0,0,0,1,1,0,0,0,2.0,0.0,0,0
19,Botafogo,UNIFACISA,2,Freddie,15.1,2,10,0,2,0,1,2,2,1,7,8,1,0,0,2.0,1.0,1,0
19,Botafogo,UNIFACISA,2,Jackson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Botafogo,UNIFACISA,2,Paulinho,3.3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0
19,Botafogo,UNIFACISA,2,Mogi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Botafogo,UNIFACISA,2,Equipe,0.0,64,179,5,30,17,35,15,19,10,31,41,14,1,2,23.0,25.0,11,2
