Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,UNIFACISA,Basq. Cearense,1,Gemadinha,35.6,20,36,4,8,3,5,2,2,1,2,3,1,1,0,0.0,5.0,1,0
19,UNIFACISA,Basq. Cearense,1,Barnes,37.1,12,31,1,4,4,9,1,1,2,3,5,6,0,0,3.0,1.0,2,0
19,UNIFACISA,Basq. Cearense,1,Miller,26.9,10,33,2,7,2,6,0,0,1,2,3,1,1,0,1.0,1.0,1,1
19,UNIFACISA,Basq. Cearense,1,Gemerson,20.6,9,14,1,2,3,4,0,0,1,8,9,2,2,0,2.0,2.0,1,0
19,UNIFACISA,Basq. Cearense,1,Douglas Nunes,29.4,6,20,0,2,3,7,0,0,4,6,10,5,1,2,3.0,1.0,2,0
19,UNIFACISA,Basq. Cearense,1,Gabriel,15.5,6,16,0,2,3,4,0,2,0,0,0,0,1,0,1.0,1.0,1,0
19,UNIFACISA,Basq. Cearense,1,João Vitor,7.3,2,9,0,0,1,3,0,3,0,1,1,0,0,2,1.0,2.0,1,1
19,UNIFACISA,Basq. Cearense,1,Antonio,19.2,0,3,0,1,0,0,0,0,0,3,3,0,1,1,3.0,2.0,0,0
19,UNIFACISA,Basq. Cearense,1,Dixson,1.5,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,UNIFACISA,Basq. Cearense,1,Pepo Vidal,3.7,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0,0
19,UNIFACISA,Basq. Cearense,1,R. Piru,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,UNIFACISA,Basq. Cearense,1,Pezão,3.3,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0.0,0.0,1,0
19,UNIFACISA,Basq. Cearense,1,Equipe,0.0,65,171,8,29,19,38,3,8,11,33,44,16,7,5,15.0,16.0,11,2
19,Basq. Cearense,UNIFACISA,2,Cauê,24.5,10,21,0,2,4,6,2,3,2,4,6,0,1,0,2.0,2.0,0,0
19,Basq. Cearense,UNIFACISA,2,Rashaun,28.5,10,33,2,3,2,12,0,0,0,5,5,2,0,0,4.0,0.0,1,0
19,Basq. Cearense,UNIFACISA,2,Vinicius,26.8,8,24,0,1,3,9,2,3,4,1,5,0,1,1,2.0,4.0,2,0
19,Basq. Cearense,UNIFACISA,2,Sualisson,29.9,8,21,0,1,4,8,0,0,4,4,8,0,2,1,2.0,2.0,2,1
19,Basq. Cearense,UNIFACISA,2,Brite,23.4,8,24,0,4,3,5,2,2,1,2,3,3,2,0,1.0,1.0,1,0
19,Basq. Cearense,UNIFACISA,2,Davis,16.4,6,27,2,7,0,3,0,0,1,0,1,1,1,0,2.0,1.0,1,0
19,Basq. Cearense,UNIFACISA,2,Alex,31.1,5,24,0,3,2,6,1,3,2,6,8,1,1,0,2.0,3.0,1,0
19,Basq. Cearense,UNIFACISA,2,Armani,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2,0
19,Basq. Cearense,UNIFACISA,2,Mathias,13.2,0,3,0,1,0,0,0,0,0,3,3,0,0,2,1.0,0.0,0,0
19,Basq. Cearense,UNIFACISA,2,Gabriel,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0
19,Basq. Cearense,UNIFACISA,2,Equipe,0.0,55,177,4,22,18,49,7,11,19,29,48,7,9,4,17.0,14.0,12,1
