Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Bauru,Paulistano,1,Faggiano,32.7,15,19,0,0,7,9,1,1,0,3,3,3,3,0,2.0,2.0,3,0
19,Bauru,Paulistano,1,Pará,28.0,14,17,1,1,5,6,1,2,0,2,2,2,2,0,1.0,4.0,3,0
19,Bauru,Paulistano,1,Massey,31.3,11,28,3,8,0,1,2,2,0,2,2,1,2,0,4.0,2.0,2,0
19,Bauru,Paulistano,1,Wiggins,28.2,11,21,1,3,2,3,4,6,0,5,5,5,0,0,0.0,7.0,3,0
19,Bauru,Paulistano,1,Gabriel Jaú,23.7,10,24,1,3,3,6,1,3,0,2,2,0,0,1,3.0,3.0,1,0
19,Bauru,Paulistano,1,Crescenzi,22.7,7,13,1,3,2,2,0,0,0,1,1,1,0,1,4.0,0.0,0,0
19,Bauru,Paulistano,1,Emanuel,11.5,4,6,0,0,1,2,2,2,0,0,0,0,1,0,1.0,2.0,1,0
19,Bauru,Paulistano,1,Brito,7.3,2,2,0,0,0,0,2,2,0,0,0,0,0,0,1.0,3.0,0,0
19,Bauru,Paulistano,1,Malachias,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Bauru,Paulistano,1,Renato,14.5,0,10,0,2,0,2,0,0,0,2,2,2,0,0,0.0,0.0,0,0
19,Bauru,Paulistano,1,Mendes,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Bauru,Paulistano,1,Equipe,0.0,74,140,7,20,20,31,13,18,1,17,18,14,8,2,17.0,23.0,13,0
19,Paulistano,Bauru,2,Yago,32.8,13,23,3,5,1,3,2,2,1,1,2,5,2,0,1.0,4.0,2,0
19,Paulistano,Bauru,2,Vitão,25.0,13,15,3,3,2,3,0,0,1,4,5,0,1,1,2.0,1.0,4,0
19,Paulistano,Bauru,2,Eddy,26.0,12,21,4,7,0,0,0,0,0,1,1,3,1,0,4.0,1.0,1,0
19,Paulistano,Bauru,2,Maique,22.5,9,12,0,0,4,4,1,2,1,2,3,2,0,2,2.0,2.0,1,0
19,Paulistano,Bauru,2,Solano,21.9,8,16,1,2,2,4,1,2,0,1,1,5,1,0,4.0,2.0,1,0
19,Paulistano,Bauru,2,D. Coleman,16.8,8,15,1,3,2,2,1,2,0,3,3,1,1,0,1.0,2.0,3,0
19,Paulistano,Bauru,2,Kevin Foster,15.0,8,15,2,3,0,2,2,2,0,5,5,2,0,0,3.0,2.0,3,0
19,Paulistano,Bauru,2,Dikembe,14.5,6,14,0,0,3,7,0,0,1,2,3,1,0,0,1.0,1.0,0,1
19,Paulistano,Bauru,2,Ruivo,14.6,3,7,1,1,0,2,0,0,0,2,2,2,1,0,3.0,1.0,2,0
19,Paulistano,Bauru,2,Jonatan,8.4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0
19,Paulistano,Bauru,2,Anderson,2.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0,0
19,Paulistano,Bauru,2,Rafael,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Paulistano,Bauru,2,Equipe,0.0,82,140,15,24,15,28,7,10,5,24,29,21,7,3,23.0,16.0,18,1
