Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Sesi Franca,Pinheiros,1,Lucas Dias,32.4,19,28,2,3,3,5,7,9,1,4,5,4,0,0,2.0,5.0,0,0
19,Sesi Franca,Pinheiros,1,Guilherme,20.7,15,25,1,3,6,8,0,0,2,3,5,0,0,4,2.0,1.0,0,0
19,Sesi Franca,Pinheiros,1,Hettsheimeir,25.5,14,25,1,3,3,5,5,6,1,5,6,3,0,1,3.0,4.0,2,0
19,Sesi Franca,Pinheiros,1,Schattmann,23.3,10,19,1,4,2,2,3,3,0,4,4,0,0,0,1.0,2.0,2,0
19,Sesi Franca,Pinheiros,1,David Jackson,28.8,10,19,2,3,1,4,2,2,0,3,3,4,2,0,2.0,3.0,1,0
19,Sesi Franca,Pinheiros,1,Parodi,28.0,8,21,2,5,1,3,0,0,1,5,6,2,2,1,4.0,1.0,3,0
19,Sesi Franca,Pinheiros,1,Jimmy,12.4,2,10,0,2,1,2,0,0,0,1,1,0,0,0,0.0,0.0,0,0
19,Sesi Franca,Pinheiros,1,Guilherme,2.2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
19,Sesi Franca,Pinheiros,1,Márcio,0.6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Sesi Franca,Pinheiros,1,Elinho,25.5,0,7,0,1,0,2,0,0,0,4,4,6,2,0,1.0,1.0,0,0
19,Sesi Franca,Pinheiros,1,Adyel,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Sesi Franca,Pinheiros,1,Edu Marília,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Sesi Franca,Pinheiros,1,Equipe,0.0,78,160,9,26,17,31,17,20,5,30,35,19,6,6,16.0,17.0,10,0
19,Pinheiros,Sesi Franca,2,Bennett,37.2,17,30,3,4,4,9,0,0,1,1,2,2,1,0,2.0,5.0,3,0
19,Pinheiros,Sesi Franca,2,Buffat,33.7,13,24,1,4,4,5,2,2,2,2,4,0,0,0,2.0,2.0,1,0
19,Pinheiros,Sesi Franca,2,C. Torres,18.7,9,20,1,4,3,4,0,0,3,4,7,2,0,0,2.0,1.0,0,1
19,Pinheiros,Sesi Franca,2,Ware,23.3,7,18,1,3,1,3,2,3,1,5,6,0,0,0,1.0,1.0,1,0
19,Pinheiros,Sesi Franca,2,L. Cauê,17.4,6,23,0,1,1,8,4,4,3,3,6,3,1,0,3.0,3.0,1,1
19,Pinheiros,Sesi Franca,2,Betinho,27.4,6,25,2,5,0,5,0,0,0,5,5,3,1,0,5.0,1.0,4,0
19,Pinheiros,Sesi Franca,2,Scaglia,18.7,5,15,1,2,1,4,0,1,0,2,2,0,0,0,1.0,2.0,0,0
19,Pinheiros,Sesi Franca,2,Toledo,18.8,3,14,0,0,1,6,1,2,1,0,1,1,0,0,2.0,1.0,0,0
19,Pinheiros,Sesi Franca,2,G. Campos,2.1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0
19,Pinheiros,Sesi Franca,2,Viana,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
19,Pinheiros,Sesi Franca,2,D. Souza,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Pinheiros,Sesi Franca,2,Equipe,0.0,69,172,10,24,15,44,9,12,14,26,40,11,3,0,20.0,16.0,12,2
