Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
19,Flamengo,Minas,1,Marquinhos,36.2,22,51,2,8,4,7,8,13,5,1,6,3,0,1,1.0,5.0,2,0
19,Flamengo,Minas,1,Balbi,38.6,15,40,2,9,3,4,3,5,5,2,7,6,1,0,4.0,3.0,2,0
19,Flamengo,Minas,1,Zach Graham,33.7,15,43,2,10,4,6,1,1,2,1,3,0,2,0,2.0,1.0,2,0
19,Flamengo,Minas,1,Deryk,22.3,12,21,2,5,3,3,0,0,0,1,1,2,0,0,1.0,0.0,1,0
19,Flamengo,Minas,1,Mineiro,35.7,10,17,0,1,3,4,4,6,2,3,5,2,1,0,5.0,6.0,1,1
19,Flamengo,Minas,1,Demétrio,26.5,9,14,1,2,2,3,2,2,5,0,5,1,0,0,4.0,2.0,0,0
19,Flamengo,Minas,1,Olivinha,16.9,5,13,0,1,2,4,1,2,3,0,3,1,1,0,3.0,1.0,2,0
19,Flamengo,Minas,1,Vargas,14.3,3,15,0,0,1,5,1,5,2,1,3,1,1,1,4.0,3.0,0,0
19,Flamengo,Minas,1,Jhonatan,10.2,0,2,0,0,0,1,0,0,2,0,2,0,1,0,2.0,1.0,1,0
19,Flamengo,Minas,1,Pedro Nunes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Flamengo,Minas,1,Maciel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Flamengo,Minas,1,Barrera,15.6,0,7,0,1,0,2,0,0,1,0,1,4,1,0,3.0,0.0,1,0
19,Flamengo,Minas,1,Equipe,0.0,91,223,9,37,22,39,20,34,27,12,39,20,8,2,29.0,22.0,13,1
19,Minas,Flamengo,2,Leandrinho,38.6,25,48,1,3,8,15,6,9,1,0,1,3,1,0,1.0,9.0,0,0
19,Minas,Flamengo,2,Scott,30.6,18,32,0,0,6,11,6,10,9,3,12,2,0,0,4.0,6.0,5,1
19,Minas,Flamengo,2,Alex,39.9,16,41,1,7,5,8,3,4,4,4,8,6,1,0,3.0,5.0,5,0
19,Minas,Flamengo,2,Tyrone,37.1,14,21,1,2,4,6,3,3,8,2,10,1,1,0,4.0,3.0,2,0
19,Minas,Flamengo,2,Davi,42.3,11,22,1,4,4,4,0,2,3,0,3,1,0,0,3.0,4.0,1,0
19,Minas,Flamengo,2,Shilton,19.3,4,4,0,0,1,1,2,2,2,1,3,1,0,0,5.0,1.0,1,0
19,Minas,Flamengo,2,Jackson Jr,6.2,4,6,0,0,2,3,0,0,0,1,1,0,2,0,2.0,0.0,0,0
19,Minas,Flamengo,2,Deodato,24.9,2,13,0,3,1,2,0,0,2,0,2,0,1,0,0.0,0.0,1,0
19,Minas,Flamengo,2,Black,7.9,1,8,0,2,0,0,1,2,3,1,4,0,0,0,0.0,1.0,1,0
19,Minas,Flamengo,2,Alexei,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Minas,Flamengo,2,Gui Carvalho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Minas,Flamengo,2,Queiroz,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
19,Minas,Flamengo,2,Equipe,0.0,95,195,4,21,31,50,21,32,37,13,50,14,6,0,22.0,29.0,18,1
