Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Minas,Oral Sin Campo Mourão,1,Big (T),11.34,6,6,0,0,3,3,0,0,0,4,4,0.0,0.0,0.0,4,0.0,1,1.0
16,Minas,Oral Sin Campo Mourão,1,Panunzio,16.44,11,26,3,8,0,0,2,2,1,2,3,0.0,0.0,1.0,2,2.0,0,0.0
16,Minas,Oral Sin Campo Mourão,1,P. Macedo,10.43,0,5,0,1,0,1,0,0,2,2,4,1.0,0.0,0.0,1,0.0,1,0.0
16,Minas,Oral Sin Campo Mourão,1,Paulinho (T),24.30,10,35,1,6,3,8,1,1,0,4,4,4.0,0.0,0.0,0,1.0,3,0.0
16,Minas,Oral Sin Campo Mourão,1,Mosso (T),30.34,12,27,2,5,3,6,0,0,2,7,9,1.0,0.0,1.0,2,2.0,2,0.0
16,Minas,Oral Sin Campo Mourão,1,Matheus P.,13.56,2,11,0,3,1,1,0,0,2,2,4,1.0,0.0,0.0,0,1.0,0,0.0
16,Minas,Oral Sin Campo Mourão,1,Rafael (T),13.33,4,4,0,0,2,2,0,0,1,0,1,1.0,1.0,0.0,4,0.0,0,0.0
16,Minas,Oral Sin Campo Mourão,1,Xande,22.12,2,6,0,0,0,2,2,2,4,3,7,4.0,2.0,0.0,5,2.0,2,0.0
16,Minas,Oral Sin Campo Mourão,1,Wesley,20.22,6,16,0,0,2,7,2,2,3,3,6,0.0,1.0,0.0,1,2.0,0,0.0
16,Minas,Oral Sin Campo Mourão,1,Siqueira (T),35.25,19,40,3,5,4,11,2,3,2,3,5,2.0,1.0,0.0,3,7.0,5,0.0
16,Minas,Oral Sin Campo Mourão,1,Ações coletivas,,,,,,,,,,2,1,3,,,,0,,0,
16,Minas,Oral Sin Campo Mourão,1,Total,,72,176,9,28,18,41,9,10,19,31,50,14.0,5.0,2.0,22,17.0,14,1.0
16,Oral Sin Campo Mourão,Minas,2,Brown (T),33.59,13,22,0,1,4,6,5,7,1,3,4,4.0,3.0,0.0,2,5.0,1,0.0
16,Oral Sin Campo Mourão,Minas,2,Leandro (T),29.21,14,34,3,8,1,3,3,4,2,1,3,1.0,1.0,1.0,2,3.0,1,0.0
16,Oral Sin Campo Mourão,Minas,2,Cauê (T),33.09,5,27,1,7,1,2,0,2,0,4,4,5.0,1.0,0.0,2,1.0,6,0.0
16,Oral Sin Campo Mourão,Minas,2,Taddei,18.33,8,14,2,3,0,1,2,3,0,3,3,2.0,1.0,0.0,2,2.0,0,0.0
16,Oral Sin Campo Mourão,Minas,2,Wesley (T),17.10,4,8,0,0,2,3,0,2,2,0,2,0.0,0.0,1.0,1,2.0,0,0.0
16,Oral Sin Campo Mourão,Minas,2,Pastor (T),32.16,6,21,1,3,1,4,1,4,2,1,3,3.0,2.0,0.0,4,3.0,0,0.0
16,Oral Sin Campo Mourão,Minas,2,D. Nunes,24.56,15,33,1,4,5,9,2,3,3,3,6,1.0,0.0,3.0,0,4.0,4,1.0
16,Oral Sin Campo Mourão,Minas,2,Solano,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Oral Sin Campo Mourão,Minas,2,Marcão,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Oral Sin Campo Mourão,Minas,2,Romário,02.13,1,2,0,0,0,0,1,2,0,1,1,0.0,0.0,0.0,0,1.0,0,0.0
16,Oral Sin Campo Mourão,Minas,2,W. César,06.22,0,5,0,1,0,1,0,0,0,4,4,0.0,0.0,1.0,4,1.0,1,0.0
16,Oral Sin Campo Mourão,Minas,2,Ações coletivas,,,,,,,,,,0,2,2,,,,0,,0,
16,Oral Sin Campo Mourão,Minas,2,Total,,66,166,8,27,14,29,14,27,10,22,32,16.0,8.0,6.0,17,22.0,13,1.0
