Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Paulistano,Caxias do Sul,1,Léo,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Paulistano,Caxias do Sul,1,Luis Fernando (T),09.45,0,14,0,4,0,1,0,0,0,2,2,2.0,0.0,0.0,1,0.0,0,0.0
16,Paulistano,Caxias do Sul,1,Jhonatan (T),25.54,13,21,2,3,2,4,3,4,1,4,5,0.0,1.0,0.0,3,3.0,1,1.0
16,Paulistano,Caxias do Sul,1,Lucas Dias,21.12,9,27,1,5,3,6,0,0,3,4,7,2.0,0.0,1.0,1,1.0,2,0.0
16,Paulistano,Caxias do Sul,1,Victor André,13.15,2,13,0,1,1,5,0,0,3,1,4,0.0,0.0,0.0,2,1.0,1,0.0
16,Paulistano,Caxias do Sul,1,Hure,21.04,8,19,2,5,1,2,0,0,0,5,5,2.0,2.0,0.0,3,3.0,1,0.0
16,Paulistano,Caxias do Sul,1,Arthur Pecos,25.39,12,17,2,3,2,2,2,4,0,2,2,2.0,1.0,0.0,1,2.0,2,0.0
16,Paulistano,Caxias do Sul,1,Renato (T),25.16,14,27,2,6,2,2,4,5,2,0,2,3.0,1.0,1.0,1,5.0,2,0.0
16,Paulistano,Caxias do Sul,1,Pedrão,00.56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Paulistano,Caxias do Sul,1,De Paula (T),29.33,6,14,2,4,0,1,0,0,3,4,7,7.0,0.0,1.0,2,0.0,4,0.0
16,Paulistano,Caxias do Sul,1,Guilherme (T),19.26,15,20,0,0,6,8,3,4,2,5,7,3.0,2.0,0.0,3,2.0,2,1.0
16,Paulistano,Caxias do Sul,1,Ações coletivas,,,,,,,,,,3,1,4,,,,0,,0,
16,Paulistano,Caxias do Sul,1,Total,,82,181,12,34,17,31,12,17,17,29,46,26.0,8.0,3.0,20,17.0,16,2.0
16,Caxias do Sul,Paulistano,2,Carioca (T),28.57,14,23,0,1,4,6,6,8,1,3,4,1.0,2.0,0.0,4,8.0,3,0.0
16,Caxias do Sul,Paulistano,2,Diego,12.13,6,6,0,0,3,3,0,0,2,3,5,0.0,0.0,0.0,1,0.0,2,0.0
16,Caxias do Sul,Paulistano,2,Vinícius (T),19.29,4,14,0,2,2,4,0,0,0,0,0,5.0,1.0,0.0,1,1.0,3,0.0
16,Caxias do Sul,Paulistano,2,Fred,22.18,2,19,0,3,1,5,0,0,0,2,2,1.0,0.0,0.0,0,0.0,3,0.0
16,Caxias do Sul,Paulistano,2,Douglas,19.17,2,8,0,2,0,0,2,2,0,1,1,0.0,0.0,0.0,2,0.0,0,0.0
16,Caxias do Sul,Paulistano,2,Marcão (T),20.19,4,17,0,2,2,5,0,1,0,1,1,0.0,0.0,1.0,3,3.0,1,1.0
16,Caxias do Sul,Paulistano,2,Dida,13.00,0,2,0,0,0,1,0,0,2,2,4,2.0,2.0,0.0,2,0.0,0,0.0
16,Caxias do Sul,Paulistano,2,R. Stabile (T),21.54,0,13,0,3,0,2,0,0,1,2,3,0.0,0.0,0.0,1,3.0,2,0.0
16,Caxias do Sul,Paulistano,2,Buboltz,12.13,3,9,0,1,1,2,1,2,0,0,0,1.0,2.0,0.0,0,1.0,1,0.0
16,Caxias do Sul,Paulistano,2,Arthur (T),23.39,10,26,0,0,5,13,0,0,2,5,7,1.0,0.0,0.0,3,1.0,3,0.0
16,Caxias do Sul,Paulistano,2,Rech,06.41,4,4,0,0,1,1,2,2,1,2,3,0.0,0.0,0.0,1,2.0,0,1.0
16,Caxias do Sul,Paulistano,2,Ações coletivas,,,,,,,,,,0,0,0,,,,0,,0,
16,Caxias do Sul,Paulistano,2,Total,,49,141,0,14,19,42,11,15,9,21,30,11.0,7.0,1.0,18,19.0,20,2.0
