Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Vitória,Oral Sin Campo Mourão,1,Keyron (T),27.42,7,24,1,4,2,5,0,2,0,1,1,3.0,1.0,0.0,2,2.0,2,0.0
16,Vitória,Oral Sin Campo Mourão,1,Arthur (T),26.10,10,23,1,4,2,4,3,3,1,7,8,2.0,0.0,0.0,4,3.0,1,0.0
16,Vitória,Oral Sin Campo Mourão,1,Murilo,05.01,0,3,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,2,0.0,0,0.0
16,Vitória,Oral Sin Campo Mourão,1,Renato (T),29.42,14,20,1,1,5,7,1,3,2,8,10,1.0,2.0,0.0,2,2.0,1,1.0
16,Vitória,Oral Sin Campo Mourão,1,Braga,00.35,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Vitória,Oral Sin Campo Mourão,1,Assunção,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Vitória,Oral Sin Campo Mourão,1,Dawkins (T),34.36,15,45,3,10,2,6,2,3,2,3,5,4.0,3.0,0.0,1,5.0,3,0.0
16,Vitória,Oral Sin Campo Mourão,1,Edu Mariano,13.35,3,6,1,2,0,0,0,0,0,0,0,2.0,1.0,0.0,0,0.0,0,0.0
16,Vitória,Oral Sin Campo Mourão,1,Kurtz (T),11.12,4,6,0,0,2,3,0,0,4,3,7,0.0,0.0,0.0,1,1.0,3,0.0
16,Vitória,Oral Sin Campo Mourão,1,André,18.45,11,18,2,4,2,2,1,2,0,4,4,6.0,1.0,1.0,3,1.0,3,0.0
16,Vitória,Oral Sin Campo Mourão,1,Coimbra,15.38,7,18,0,0,3,8,1,2,3,1,4,0.0,0.0,0.0,5,2.0,0,1.0
16,Vitória,Oral Sin Campo Mourão,1,Hayes,17.04,2,10,0,2,1,2,0,0,0,2,2,1.0,1.0,0.0,1,3.0,0,0.0
16,Vitória,Oral Sin Campo Mourão,1,Ações coletivas,,,,,,,,,,2,0,2,,,,0,,0,
16,Vitória,Oral Sin Campo Mourão,1,Total,,73,173,9,28,19,37,8,15,14,30,44,19.0,9.0,1.0,21,19.0,14,2.0
16,Oral Sin Campo Mourão,Vitória,2,Isaac (T),28.30,9,26,0,3,2,6,5,5,0,1,1,2.0,1.0,0.0,2,4.0,0,0.0
16,Oral Sin Campo Mourão,Vitória,2,Brown (T),32.27,9,45,1,5,1,11,4,8,3,3,6,3.0,0.0,0.0,4,5.0,2,0.0
16,Oral Sin Campo Mourão,Vitória,2,Leandro,17.08,3,6,1,2,0,0,0,0,1,1,2,1.0,1.0,0.0,2,1.0,0,0.0
16,Oral Sin Campo Mourão,Vitória,2,Cauê (T),29.30,7,16,1,4,0,0,4,4,0,1,1,4.0,3.0,1.0,2,3.0,4,0.0
16,Oral Sin Campo Mourão,Vitória,2,Taddei,09.41,1,8,0,2,0,0,1,2,0,1,1,0.0,0.0,0.0,1,2.0,2,0.0
16,Oral Sin Campo Mourão,Vitória,2,Atílio,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Oral Sin Campo Mourão,Vitória,2,Andrezão,02.35,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.0,0,0.0
16,Oral Sin Campo Mourão,Vitória,2,Wesley (T),20.06,3,10,0,0,1,4,1,2,4,6,10,0.0,0.0,1.0,3,1.0,3,0.0
16,Oral Sin Campo Mourão,Vitória,2,Pastor,24.39,8,17,2,3,1,4,0,0,1,2,3,0.0,1.0,0.0,2,0.0,1,0.0
16,Oral Sin Campo Mourão,Vitória,2,D. Nunes (T),24.49,9,17,1,3,2,3,2,2,0,1,1,0.0,1.0,1.0,1,3.0,1,0.0
16,Oral Sin Campo Mourão,Vitória,2,Jordan,10.35,11,24,2,5,1,3,3,3,1,2,3,1.0,0.0,1.0,1,2.0,0,0.0
16,Oral Sin Campo Mourão,Vitória,2,Romário,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Oral Sin Campo Mourão,Vitória,2,Ações coletivas,,,,,,,,,,0,2,2,,,,0,,0,
16,Oral Sin Campo Mourão,Vitória,2,Total,,60,169,8,27,8,31,20,26,10,21,31,11.0,7.0,4.0,19,21.0,14,0.0
