Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Mogi,Vitória,1,Tyrone (T),36.38,16,34,3,6,1,5,5,6,1,4,5,2.0,1.0,0.0,4,8.0,1,0.0
16,Mogi,Vitória,1,Elinho (T),34.50,15,30,4,8,1,2,1,2,0,1,1,4.0,2.0,0.0,1,1.0,2,0.0
16,Mogi,Vitória,1,Gerson,10.28,2,6,0,0,1,2,0,2,0,0,0,0.0,0.0,1.0,3,1.0,2,0.0
16,Mogi,Vitória,1,Vithinho,10.19,0,10,0,2,0,2,0,0,0,0,0,1.0,2.0,0.0,1,0.0,1,0.0
16,Mogi,Vitória,1,Fabricio,03.27,0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0,0.0
16,Mogi,Vitória,1,Filipin,11.17,0,6,0,2,0,0,0,0,1,0,1,0.0,1.0,0.0,3,0.0,0,0.0
16,Mogi,Vitória,1,C. Torres (T),29.28,19,33,2,3,4,9,5,6,2,4,6,3.0,0.0,0.0,3,5.0,2,0.0
16,Mogi,Vitória,1,Jimmy (T),27.55,8,15,2,3,1,3,0,0,2,4,6,4.0,1.0,0.0,5,1.0,1,0.0
16,Mogi,Vitória,1,Igor,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Mogi,Vitória,1,Shamell (T),35.38,15,25,1,2,2,5,8,9,0,2,2,6.0,4.0,0.0,1,6.0,2,0.0
16,Mogi,Vitória,1,Lessa,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Mogi,Vitória,1,Ações coletivas,,,,,,,,,,1,3,4,,,,0,,0,
16,Mogi,Vitória,1,Total,,75,162,12,27,10,28,19,25,7,18,25,20.0,11.0,1.0,21,23.0,12,0.0
16,Vitória,Mogi,2,Keyron (T),35.44,15,26,3,6,0,1,6,6,0,1,1,3.0,1.0,0.0,4,2.0,2,0.0
16,Vitória,Mogi,2,Arthur (T),28.36,17,22,2,3,2,3,7,7,0,1,1,2.0,0.0,0.0,2,4.0,4,0.0
16,Vitória,Mogi,2,Murilo,05.09,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0,0.0,0,0.0
16,Vitória,Mogi,2,Renato,11.29,0,4,0,0,0,2,0,0,0,2,2,0.0,0.0,1.0,3,0.0,2,0.0
16,Vitória,Mogi,2,Braga,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Vitória,Mogi,2,Dawkins (T),34.51,13,22,1,4,4,4,2,2,0,2,2,7.0,1.0,0.0,4,6.0,4,0.0
16,Vitória,Mogi,2,Edu Mariano,15.39,2,12,0,2,1,3,0,0,0,6,6,2.0,1.0,0.0,1,1.0,2,0.0
16,Vitória,Mogi,2,Kurtz (T),28.45,15,18,0,0,4,5,7,8,1,8,9,0.0,0.0,1.0,3,7.0,2,1.0
16,Vitória,Mogi,2,Coimbra,11.11,2,6,0,0,1,3,0,0,1,0,1,0.0,0.0,0.0,3,0.0,1,0.0
16,Vitória,Mogi,2,Hayes (T),28.36,8,21,2,5,0,2,2,2,0,3,3,1.0,1.0,0.0,3,1.0,4,0.0
16,Vitória,Mogi,2,Ações coletivas,,,,,,,,,,1,2,3,,,,0,,0,
16,Vitória,Mogi,2,Total,,72,131,8,20,12,23,24,25,4,25,29,15.0,4.0,2.0,23,21.0,22,1.0
