Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Brasília,Bauru,1,Pedro,00.15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Brasília,Bauru,1,Jefferson,25.45,13,26,3,6,2,4,0,0,2,3,5,3.0,2.0,0.0,2,2.0,3,0.0
16,Brasília,Bauru,1,Pilar (T),24.50,3,14,0,2,1,3,1,2,2,2,4,3.0,0.0,0.0,4,1.0,0,0.0
16,Brasília,Bauru,1,Paulo,01.58,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0,0.0
16,Brasília,Bauru,1,Deryk,19.24,8,21,1,3,2,5,1,2,1,3,4,1.0,2.0,0.0,0,3.0,0,0.0
16,Brasília,Bauru,1,Alex,19.16,11,18,3,4,1,3,0,0,4,0,4,3.0,1.0,0.0,5,0.0,1,1.0
16,Brasília,Bauru,1,Fulvio (T),32.07,7,25,1,7,2,2,0,0,1,3,4,11.0,3.0,0.0,3,0.0,2,0.0
16,Brasília,Bauru,1,Giovannoni (T),25.44,18,40,2,6,2,7,8,8,1,1,2,2.0,0.0,0.0,4,5.0,2,0.0
16,Brasília,Bauru,1,Johnny,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Brasília,Bauru,1,João (T),13.14,6,8,0,0,3,4,0,0,0,3,3,0.0,1.0,0.0,1,0.0,0,1.0
16,Brasília,Bauru,1,Lucas Mariano (T),35.35,26,46,0,1,9,16,8,11,4,6,10,1.0,0.0,4.0,2,8.0,5,1.0
16,Brasília,Bauru,1,Iago,01.52,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Brasília,Bauru,1,Ações coletivas,,,,,,,,,,2,3,5,,,,0,,0,
16,Brasília,Bauru,1,Total,,92,200,10,29,22,45,18,23,17,24,41,24.0,9.0,4.0,22,19.0,13,3.0
16,Bauru,Brasília,2,Gui Deodato,19.52,10,20,1,2,3,6,1,2,0,0,0,1.0,1.0,0.0,0,2.0,2,0.0
16,Bauru,Brasília,2,Shilton (T),20.59,4,8,0,0,2,4,0,0,2,1,3,1.0,1.0,0.0,5,1.0,1,0.0
16,Bauru,Brasília,2,Stefano,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Bauru,Brasília,2,Valtinho,22.02,5,12,1,2,1,3,0,0,1,3,4,4.0,0.0,0.0,1,2.0,0,0.0
16,Bauru,Brasília,2,Alex (T),33.27,23,42,3,7,5,8,4,5,0,4,4,7.0,2.0,2.0,5,4.0,2,0.0
16,Bauru,Brasília,2,Jefferson (T),34.54,24,40,3,6,2,5,11,12,1,6,7,0.0,0.0,0.0,1,9.0,3,0.0
16,Bauru,Brasília,2,Michael,09.33,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,2,0.0,1,0.0
16,Bauru,Brasília,2,Gegê (T),19.54,6,16,2,4,0,2,0,0,0,1,1,2.0,1.0,0.0,1,0.0,0,0.0
16,Bauru,Brasília,2,Léo Meindl (T),28.13,11,18,1,1,2,5,4,5,0,3,3,3.0,1.0,0.0,2,3.0,4,1.0
16,Bauru,Brasília,2,Jaú,11.06,6,8,0,0,3,4,0,0,0,4,4,1.0,1.0,0.0,2,0.0,0,0.0
16,Bauru,Brasília,2,Ações coletivas,,,,,,,,,,3,4,7,,,,0,,0,
16,Bauru,Brasília,2,Total,,89,164,11,22,18,37,20,24,7,27,34,19.0,7.0,3.0,21,21.0,13,1.0
