Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,L. Sorocabana,Oral Sin Campo Mourão,1,Bolinha,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Léo (T),15.21,0,3,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,2.0,2,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Lucão,04.16,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,0.0,0,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,J. Sobral,14.17,8,22,0,3,3,5,2,3,1,2,3,0.0,0.0,0.0,5,2.0,1,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Castellon (T),32.56,8,33,1,7,2,5,1,2,1,3,4,0.0,0.0,0.0,2,2.0,3,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Maique (T),15.29,2,4,0,0,1,2,0,0,2,4,6,0.0,0.0,0.0,2,0.0,2,1.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Adriano,10.34,7,13,1,1,2,5,0,0,0,2,2,0.0,0.0,0.0,3,1.0,0,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Luisinho,13.56,4,9,0,1,2,3,0,0,0,1,1,1.0,0.0,0.0,2,0.0,0,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Leandro,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Alexandre (T),26.55,10,14,0,0,4,6,2,2,6,7,13,2.0,1.0,1.0,4,3.0,5,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Ted,31.48,7,22,1,4,2,5,0,0,2,2,4,2.0,1.0,0.0,2,0.0,1,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Cafferata (T),34.28,18,32,1,5,6,7,3,3,0,1,1,8.0,1.0,0.0,4,6.0,5,0.0
16,L. Sorocabana,Oral Sin Campo Mourão,1,Ações coletivas,,,,,,,,,,2,1,3,,,,0,,0,
16,L. Sorocabana,Oral Sin Campo Mourão,1,Total,,64,152,4,22,22,38,8,10,14,24,38,14.0,3.0,1.0,24,16.0,20,1.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Isaac,25.20,10,14,0,1,3,3,4,5,1,2,3,0.0,2.0,0.0,2,4.0,1,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Brown (T),21.04,7,20,1,2,1,6,2,2,1,1,2,3.0,2.0,0.0,0,2.0,1,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Leandro,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Cauê (T),32.02,8,14,2,4,1,1,0,0,2,2,4,3.0,1.0,0.0,4,1.0,2,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Taddei,00.15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Wesley (T),14.44,8,9,1,1,2,2,1,2,1,0,1,1.0,2.0,0.0,2,2.0,0,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Pastor,28.13,8,20,2,4,1,3,0,2,0,5,5,1.0,2.0,0.0,3,3.0,3,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,D. Nunes (T),29.25,12,22,0,2,5,6,2,4,1,5,6,2.0,0.0,1.0,3,2.0,4,1.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Betinho (T),33.28,17,41,1,6,2,6,10,11,1,1,2,5.0,3.0,0.0,3,8.0,0,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Jordan,07.09,0,10,0,2,0,2,0,0,1,1,2,1.0,1.0,0.0,0,1.0,1,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Romário,07.38,4,6,0,0,2,3,0,0,0,1,1,0.0,0.0,0.0,0,0.0,0,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,W. César,00.42,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Oral Sin Campo Mourão,L. Sorocabana,2,Ações coletivas,,,,,,,,,,1,1,2,,,,0,,0,
16,Oral Sin Campo Mourão,L. Sorocabana,2,Total,,74,156,7,22,17,32,19,26,9,19,28,16.0,13.0,1.0,17,23.0,13,1.0
