Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Minas,Caxias do Sul,1,Rodgers,33.4,19,36,0,2,9,14,1,2,0,2,2,6,2,0,0.0,4.0,5,0
16,Minas,Caxias do Sul,1,Maynard,29.0,18,38,1,6,5,6,5,8,0,6,6,3,1,0,4.0,11.0,3,1
16,Minas,Caxias do Sul,1,Fuzaro,34.0,14,28,0,2,7,11,0,0,1,1,2,7,1,0,2.0,0.0,2,2
16,Minas,Caxias do Sul,1,Wesley,15.9,12,16,0,0,6,8,0,0,3,0,3,0,1,0,1.0,0.0,1,0
16,Minas,Caxias do Sul,1,Adriano Big,22.0,10,14,0,0,3,5,4,4,4,6,10,1,0,1,3.0,2.0,1,2
16,Minas,Caxias do Sul,1,Xande,19.4,5,9,1,1,0,2,2,2,2,4,6,3,3,0,1.0,2.0,0,0
16,Minas,Caxias do Sul,1,Rafael,11.4,3,6,1,2,0,0,0,0,2,0,2,0,1,0,3.0,2.0,0,0
16,Minas,Caxias do Sul,1,PH Macedo,5.5,2,5,0,1,1,1,0,0,0,2,2,0,0,0,0.0,0.0,0,0
16,Minas,Caxias do Sul,1,Mosso,27.8,0,18,0,4,0,3,0,0,0,6,6,1,1,0,1.0,1.0,1,0
16,Minas,Caxias do Sul,1,Matheus P.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
16,Minas,Caxias do Sul,1,Danielzinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
16,Minas,Caxias do Sul,1,Panunzio,1.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0
16,Minas,Caxias do Sul,1,Equipe,0.0,83,170,3,18,31,50,12,16,13,30,43,21,10,1,15.0,22.0,15,5
16,Caxias do Sul,Minas,2,Arthur,36.0,17,41,1,3,6,15,2,2,4,7,11,1,1,0,2.0,2.0,2,1
16,Caxias do Sul,Minas,2,Rafa Stabile,33.3,14,24,1,4,3,3,5,6,1,3,4,4,1,0,3.0,5.0,7,0
16,Caxias do Sul,Minas,2,Vinícius,33.1,12,24,2,4,3,6,0,0,0,1,1,4,2,0,5.0,2.0,4,0
16,Caxias do Sul,Minas,2,Douglas,13.2,5,9,1,1,0,2,2,2,0,0,0,0,0,1,4.0,1.0,1,0
16,Caxias do Sul,Minas,2,Vinicius,16.3,5,16,1,2,1,5,0,0,1,3,4,2,0,2,4.0,2.0,1,0
16,Caxias do Sul,Minas,2,Dida,8.4,4,8,0,0,2,4,0,0,1,2,3,0,0,0,1.0,1.0,0,0
16,Caxias do Sul,Minas,2,Guto,40.0,4,28,1,7,0,3,1,1,0,2,2,3,0,0,0.0,1.0,0,0
16,Caxias do Sul,Minas,2,Rech,11.7,2,4,0,0,1,2,0,0,2,3,5,0,0,0,2.0,0.0,0,0
16,Caxias do Sul,Minas,2,Buboltz,8.1,0,5,0,1,0,1,0,0,0,0,0,2,2,0,1.0,0.0,0,0
16,Caxias do Sul,Minas,2,Equipe,0.0,63,159,7,22,16,41,10,11,10,23,33,16,6,3,22.0,14.0,16,1
