Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Brasília,L. Sorocabana,1,Pedro,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Brasília,L. Sorocabana,1,Jefferson,17.07,8,13,2,3,1,2,0,0,0,3,3,1.0,1.0,0.0,2,0.0,3,0.0
16,Brasília,L. Sorocabana,1,Pilar (T),25.51,6,10,0,0,3,5,0,0,3,3,6,0.0,0.0,0.0,2,0.0,2,0.0
16,Brasília,L. Sorocabana,1,Paulo,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Brasília,L. Sorocabana,1,Deryk (T),30.34,16,32,1,5,5,7,3,3,0,2,2,2.0,0.0,0.0,2,3.0,0,0.0
16,Brasília,L. Sorocabana,1,Alex,24.40,5,23,1,5,1,4,0,0,1,1,2,1.0,1.0,0.0,4,1.0,0,0.0
16,Brasília,L. Sorocabana,1,Fulvio (T),36.23,13,20,1,3,3,3,4,5,1,2,3,7.0,1.0,0.0,2,5.0,4,0.0
16,Brasília,L. Sorocabana,1,Johnny,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Brasília,L. Sorocabana,1,João (T),25.52,9,13,1,1,3,5,0,0,0,4,4,2.0,0.0,1.0,2,0.0,2,0.0
16,Brasília,L. Sorocabana,1,D. Alemão,14.52,7,10,0,0,3,4,1,2,2,1,3,0.0,0.0,3.0,1,4.0,0,2.0
16,Brasília,L. Sorocabana,1,Yago,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Brasília,L. Sorocabana,1,Lucas Mariano (T),24.41,15,25,0,1,3,4,9,14,0,4,4,3.0,0.0,2.0,3,9.0,4,1.0
16,Brasília,L. Sorocabana,1,Ações coletivas,,,,,,,,,,1,1,2,,,,0,,0,
16,Brasília,L. Sorocabana,1,Total,,79,146,6,18,22,34,17,24,8,21,29,16.0,3.0,6.0,18,22.0,17,3.0
16,L. Sorocabana,Brasília,2,Juzzo,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,L. Sorocabana,Brasília,2,Léo,24.36,4,16,0,2,2,5,0,0,2,0,2,5.0,4.0,0.0,3,0.0,3,0.0
16,L. Sorocabana,Brasília,2,Lucão,07.10,6,6,0,0,1,1,4,4,0,0,0,0.0,0.0,0.0,2,2.0,0,0.0
16,L. Sorocabana,Brasília,2,Lucas (T),37.32,7,16,0,0,3,7,1,2,1,1,2,3.0,0.0,0.0,0,2.0,1,0.0
16,L. Sorocabana,Brasília,2,Castellon (T),35.02,11,34,3,8,1,5,0,0,2,4,6,1.0,2.0,1.0,3,3.0,4,0.0
16,L. Sorocabana,Brasília,2,Maique (T),19.09,10,16,0,0,4,7,2,2,3,2,5,0.0,0.0,0.0,5,1.0,1,1.0
16,L. Sorocabana,Brasília,2,Felipe,04.14,2,4,0,0,0,1,2,2,0,1,1,0.0,0.0,0.0,0,1.0,0,0.0
16,L. Sorocabana,Brasília,2,Leandro,00.16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,L. Sorocabana,Brasília,2,Alexandre (T),13.10,3,6,0,0,0,1,3,4,1,1,2,1.0,0.0,0.0,5,3.0,1,0.0
16,L. Sorocabana,Brasília,2,Ted,31.41,18,36,3,7,3,6,3,3,1,4,5,2.0,2.0,0.0,3,2.0,1,0.0
16,L. Sorocabana,Brasília,2,Cafferata (T),27.10,16,35,2,3,5,13,0,0,1,4,5,2.0,1.0,0.0,2,4.0,1,0.0
16,L. Sorocabana,Brasília,2,Ações coletivas,,,,,,,,,,4,1,5,,,,0,,0,
16,L. Sorocabana,Brasília,2,Total,,77,169,8,20,19,46,15,17,15,18,33,14.0,9.0,1.0,23,18.0,13,1.0
