Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Mogi,Basq. Cearense,1,Tyrone (T),28.58,9,20,1,4,2,3,2,2,0,5,5,7.0,3.0,0.0,4,1.0,2,0.0
16,Mogi,Basq. Cearense,1,Fer Calvi,10.24,0,6,0,2,0,0,0,0,0,2,2,1.0,1.0,0.0,2,2.0,0,0.0
16,Mogi,Basq. Cearense,1,Larry (T),28.11,12,19,2,3,3,5,0,0,1,3,4,5.0,3.0,1.0,2,1.0,4,0.0
16,Mogi,Basq. Cearense,1,Elinho,19.10,2,7,0,1,1,2,0,0,0,1,1,8.0,1.0,0.0,4,2.0,1,0.0
16,Mogi,Basq. Cearense,1,Vithinho,08.25,0,8,0,2,0,1,0,0,0,1,1,2.0,0.0,0.0,1,0.0,0,0.0
16,Mogi,Basq. Cearense,1,Fabricio,12.09,5,15,1,3,0,2,2,2,0,1,1,1.0,0.0,0.0,1,1.0,2,0.0
16,Mogi,Basq. Cearense,1,Filipin,18.32,15,24,5,8,0,0,0,0,0,3,3,2.0,0.0,0.0,0,0.0,0,0.0
16,Mogi,Basq. Cearense,1,C. Torres (T),24.55,21,24,2,3,5,5,5,5,0,7,7,1.0,0.0,2.0,0,3.0,2,1.0
16,Mogi,Basq. Cearense,1,Jimmy (T),24.01,10,16,2,4,1,1,2,2,0,4,4,2.0,2.0,0.0,1,1.0,4,0.0
16,Mogi,Basq. Cearense,1,Igor,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Mogi,Basq. Cearense,1,Shamell (T),25.15,18,27,5,6,1,4,1,1,0,2,2,2.0,0.0,0.0,2,2.0,3,0.0
16,Mogi,Basq. Cearense,1,Lessa,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Mogi,Basq. Cearense,1,Ações coletivas,,,,,,,,,,3,2,5,,,,0,,0,
16,Mogi,Basq. Cearense,1,Total,,92,166,18,36,13,23,12,12,4,31,35,31.0,10.0,3.0,17,13.0,18,1.0
16,Basq. Cearense,Mogi,2,Gustavinho,27.10,16,34,3,8,3,4,1,2,1,3,4,1.0,1.0,0.0,2,2.0,0,0.0
16,Basq. Cearense,Mogi,2,Davi (T),36.55,14,50,4,14,1,4,0,0,1,5,6,6.0,0.0,0.0,1,4.0,5,0.0
16,Basq. Cearense,Mogi,2,Gruber (T),33.57,9,37,1,7,3,8,0,0,2,4,6,2.0,0.0,0.0,4,2.0,2,0.0
16,Basq. Cearense,Mogi,2,Duda (T),05.33,2,2,0,0,1,1,0,0,0,0,0,0.0,1.0,0.0,0,0.0,1,0.0
16,Basq. Cearense,Mogi,2,Toledo (T),29.56,9,31,1,4,3,9,0,1,2,4,6,1.0,2.0,0.0,1,4.0,3,0.0
16,Basq. Cearense,Mogi,2,Sualisson,06.45,0,4,0,0,0,2,0,0,0,1,1,0.0,2.0,0.0,1,0.0,0,0.0
16,Basq. Cearense,Mogi,2,Rashaun (T),28.20,18,33,3,7,3,4,3,4,3,2,5,0.0,1.0,0.0,0,4.0,2,0.0
16,Basq. Cearense,Mogi,2,Leonardo,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Basq. Cearense,Mogi,2,Audrei,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Basq. Cearense,Mogi,2,Felipe,19.02,5,12,1,2,1,3,0,0,2,1,3,1.0,2.0,0.0,2,1.0,0,0.0
16,Basq. Cearense,Mogi,2,Israel,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Basq. Cearense,Mogi,2,Leal,12.22,2,4,0,0,1,2,0,0,0,2,2,0.0,1.0,0.0,2,0.0,2,0.0
16,Basq. Cearense,Mogi,2,Ações coletivas,,,,,,,,,,6,2,8,,,,0,,0,
16,Basq. Cearense,Mogi,2,Total,,75,207,13,42,16,37,4,7,17,24,41,11.0,10.0,0.0,13,17.0,15,0.0
