Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Paulistano,Flamengo,1,Yago,00.44,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Paulistano,Flamengo,1,Mogi,11.59,3,8,0,0,1,3,1,2,0,2,2,1.0,1.0,0.0,2,1.0,0,0.0
16,Paulistano,Flamengo,1,Luis Fernando,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Paulistano,Flamengo,1,Jhonatan,24.55,14,17,2,3,3,3,2,2,0,5,5,3.0,0.0,0.0,1,2.0,0,0.0
16,Paulistano,Flamengo,1,Lucas Dias (T),31.30,31,49,5,8,5,8,6,9,2,3,5,1.0,4.0,0.0,3,10.0,0,0.0
16,Paulistano,Flamengo,1,Victor André,01.36,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0,0.0
16,Paulistano,Flamengo,1,Hure (T),33.35,11,14,3,4,1,1,0,0,0,4,4,2.0,0.0,1.0,3,0.0,1,0.0
16,Paulistano,Flamengo,1,Arthur Pecos (T),34.01,11,24,1,1,3,9,2,3,0,2,2,14.0,1.0,0.0,1,4.0,3,0.0
16,Paulistano,Flamengo,1,Renato,19.33,9,15,1,1,3,6,0,0,2,2,4,0.0,0.0,0.0,5,2.0,2,1.0
16,Paulistano,Flamengo,1,Pedrão,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Paulistano,Flamengo,1,De Paula (T),22.00,12,29,2,5,2,6,2,2,1,0,1,3.0,0.0,0.0,4,1.0,4,1.0
16,Paulistano,Flamengo,1,Guilherme (T),20.07,12,18,0,0,6,9,0,0,2,1,3,1.0,0.0,0.0,4,0.0,1,2.0
16,Paulistano,Flamengo,1,Ações coletivas,,,,,,,,,,0,1,1,,,,0,,0,
16,Paulistano,Flamengo,1,Total,,103,174,14,22,24,45,13,18,7,20,27,25.0,6.0,1.0,24,20.0,11,4.0
16,Flamengo,Paulistano,2,Rollins,17.17,6,16,0,0,2,7,2,2,1,4,5,1.0,0.0,1.0,2,2.0,1,2.0
16,Flamengo,Paulistano,2,Marcelinho (T),35.42,26,44,4,10,2,2,10,10,0,3,3,8.0,1.0,1.0,3,5.0,2,0.0
16,Flamengo,Paulistano,2,Fischer,22.44,8,20,2,4,1,4,0,0,1,0,1,6.0,0.0,0.0,0,6.0,1,0.0
16,Flamengo,Paulistano,2,Pedrinho,12.02,4,7,0,1,1,1,2,2,0,0,0,1.0,1.0,0.0,1,1.0,1,0.0
16,Flamengo,Paulistano,2,Lelê,08.59,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4,1.0,0,0.0
16,Flamengo,Paulistano,2,Ramon (T),11.52,11,11,3,3,0,0,2,2,1,0,1,0.0,0.0,0.0,3,1.0,2,0.0
16,Flamengo,Paulistano,2,Marquinhos (T),28.13,14,24,4,6,1,3,0,0,0,1,1,2.0,0.0,0.0,4,0.0,4,1.0
16,Flamengo,Paulistano,2,Mineiro,20.17,9,12,2,2,1,2,1,2,0,1,1,0.0,0.0,0.0,1,2.0,1,0.0
16,Flamengo,Paulistano,2,Batista (T),22.11,7,10,0,0,3,4,1,2,1,2,3,1.0,1.0,1.0,2,2.0,2,0.0
16,Flamengo,Paulistano,2,Olivinha (T),20.43,11,18,0,2,3,3,5,6,1,5,6,0.0,0.0,0.0,1,3.0,1,0.0
16,Flamengo,Paulistano,2,Danilo,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Flamengo,Paulistano,2,João Vitor,00.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0
16,Flamengo,Paulistano,2,Ações coletivas,,,,,,,,,,2,6,8,,,,0,,0,
16,Flamengo,Paulistano,2,Total,,96,162,15,28,14,26,23,26,7,22,29,19.0,3.0,3.0,22,23.0,15,3.0
