Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
16,Bauru,Oral Sin Campo Mourão,1,Gui Deodato,23.13,9,20,1,3,1,3,4,5,0,2,2,0.0,2.0,0.0,2,3.0,1,0.0
16,Bauru,Oral Sin Campo Mourão,1,Shilton (T),26.22,10,12,0,0,5,6,0,0,1,7,8,2.0,0.0,0.0,4,0.0,0,1.0
16,Bauru,Oral Sin Campo Mourão,1,Stefano,11.42,2,2,0,0,1,1,0,0,1,2,3,1.0,1.0,0.0,1,0.0,1,0.0
16,Bauru,Oral Sin Campo Mourão,1,Valtinho,17.48,9,11,0,0,1,2,7,7,2,2,4,5.0,0.0,0.0,2,3.0,1,0.0
16,Bauru,Oral Sin Campo Mourão,1,Alex (T),22.29,6,21,0,4,2,3,2,3,0,6,6,5.0,1.0,0.0,2,5.0,4,1.0
16,Bauru,Oral Sin Campo Mourão,1,Jefferson (T),23.33,20,33,2,5,4,6,6,6,2,6,8,2.0,1.0,0.0,0,5.0,2,0.0
16,Bauru,Oral Sin Campo Mourão,1,Henrique,05.59,4,10,1,2,0,1,1,2,0,0,0,0.0,0.0,0.0,0,1.0,0,0.0
16,Bauru,Oral Sin Campo Mourão,1,Michael,08.43,2,4,0,0,1,2,0,0,0,4,4,0.0,0.0,0.0,0,0.0,0,1.0
16,Bauru,Oral Sin Campo Mourão,1,Gegê (T),24.09,3,11,1,3,0,1,0,0,1,6,7,7.0,0.0,0.0,1,0.0,1,0.0
16,Bauru,Oral Sin Campo Mourão,1,Léo Meindl (T),20.05,5,23,0,3,2,4,1,6,0,1,1,0.0,0.0,1.0,4,5.0,1,0.0
16,Bauru,Oral Sin Campo Mourão,1,Jaú,15.57,13,22,1,2,4,6,2,4,1,5,6,1.0,0.0,2.0,2,3.0,0,0.0
16,Bauru,Oral Sin Campo Mourão,1,Ações coletivas,,,,,,,,,,1,0,1,,,,0,,0,
16,Bauru,Oral Sin Campo Mourão,1,Total,,83,169,6,22,21,35,23,33,9,41,50,23.0,5.0,3.0,18,25.0,11,3.0
16,Oral Sin Campo Mourão,Bauru,2,Isaac (T),28.43,10,31,3,7,0,3,1,4,1,1,2,1.0,1.0,0.0,4,3.0,0,0.0
16,Oral Sin Campo Mourão,Bauru,2,Brown (T),36.52,16,39,2,3,4,12,2,6,2,8,10,2.0,2.0,1.0,3,5.0,2,0.0
16,Oral Sin Campo Mourão,Bauru,2,Leandro,18.41,3,8,1,2,0,1,0,0,0,1,1,1.0,1.0,0.0,1,1.0,1,0.0
16,Oral Sin Campo Mourão,Bauru,2,Taddei,11.58,2,8,0,2,1,1,0,0,0,1,1,1.0,0.0,0.0,5,0.0,1,0.0
16,Oral Sin Campo Mourão,Bauru,2,Atílio,07.47,0,4,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,5,0.0,1,0.0
16,Oral Sin Campo Mourão,Bauru,2,Andrezão,15.47,7,16,1,2,2,5,0,0,0,2,2,0.0,0.0,0.0,3,2.0,0,0.0
16,Oral Sin Campo Mourão,Bauru,2,Wesley (T),17.03,5,17,0,1,2,6,1,2,3,7,10,1.0,1.0,0.0,2,1.0,0,0.0
16,Oral Sin Campo Mourão,Bauru,2,Pastor (T),35.06,8,31,0,5,2,6,4,4,1,2,3,3.0,2.0,0.0,1,4.0,2,0.0
16,Oral Sin Campo Mourão,Bauru,2,D. Nunes (T),15.49,3,14,1,4,0,1,0,0,0,1,1,1.0,0.0,0.0,1,0.0,0,0.0
16,Oral Sin Campo Mourão,Bauru,2,Jordan,08.05,0,5,0,1,0,1,0,0,1,1,2,1.0,0.0,0.0,1,2.0,1,0.0
16,Oral Sin Campo Mourão,Bauru,2,Romário,04.09,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0,0.0,0,0.0
16,Oral Sin Campo Mourão,Bauru,2,Ações coletivas,,,,,,,,,,1,2,3,,,,0,,0,
16,Oral Sin Campo Mourão,Bauru,2,Total,,54,173,8,27,11,38,8,16,10,26,36,11.0,7.0,1.0,27,18.0,8,0.0
