Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,95,106,fim_partida,
4,00:00,NaN,95,106,fim_quarto, 
4,00:09,SPF,95,106,2_Pts_C,Jones
4,00:17,RCB,93,106,AS,Sahdi
4,00:17,RCB,93,106,EN,Gerson
4,00:22,RCB,93,104,RD,Pastor
4,00:25,SPF,93,104,3_Pts_T,De Paula
4,00:28,RCB,93,104,LL_Pts_C,Figueroa
4,00:28,RCB,93,103,LL_Pts_C,Figueroa
4,00:28,SPF,93,102,substituicao_entra,Jones
4,00:28,SPF,93,102,substituicao_sai,Léo Meindl
4,00:28,RCB,93,102,FR,Figueroa
4,00:28,SPF,93,102,FC,Léo Meindl
4,00:29,RCB,93,102,LL_Pts_C,Baxley
4,00:29,RCB,93,101,LL_Pts_C,Baxley
4,00:29,RCB,93,100,FR,Baxley
4,00:29,SPF,93,100,FC_A,Jefferson
4,00:30,RCB,93,100,RD,Baxley
4,00:33,SPF,93,100,2_Pts_T,Shamell
4,00:42,RCB,93,100,LL_Pts_C,Sahdi
4,00:42,RCB,93,99,LL_Pts_C,Sahdi
4,00:42,RCB,93,98,FR,Sahdi
4,00:42,SPF,93,98,FC,Jefferson
4,00:42,RCB,93,98,BR,Sahdi
4,00:42,SPF,93,98,ER,Jefferson
4,00:47,RCB,93,98,LL_Pts_C,Gerson
4,00:47,RCB,93,97,LL_Pts_T,Gerson
4,00:47,RCB,93,97,FR,Gerson
4,00:47,SPF,93,97,FC,Shamell
4,00:51,SPF,93,97,2_Pts_C,Renan
4,00:52,SPF,91,97,RO,Renan
4,00:52,SPF,91,97,LL_Pts_T,De Paula
4,00:52,SPF,91,97,FR,De Paula
4,00:52,RCB,91,97,FC,Pastor
4,00:52,SPF,91,97,2_Pts_C,De Paula
4,00:56,RCB,89,97,LL_Pts_C,Figueroa
4,00:56,RCB,89,96,LL_Pts_C,Figueroa
4,00:56,RCB,89,95,FR,Figueroa
4,00:56,SPF,89,95,FC,Léo Meindl
4,00:58,SPF,89,95,LL_Pts_C,De Paula
