Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,73,76,fim_partida,
4,00:00,NaN,73,76,fim_quarto, 
4,00:03,UBR,73,76,AS,Rafa Moreira
4,00:03,UBR,73,76,3_Pts_C,Nezinho
4,00:04,APB,73,73,substituicao_entra,Paulo
4,00:04,APB,73,73,substituicao_sai,Augusto
4,00:04,APB,73,73,substituicao_entra,Gustavo
4,00:04,APB,73,73,substituicao_sai,Leandro
4,00:04,UBR,73,73,Caixa,Universo
4,00:04,APB,73,73,AS,Leandro
4,00:04,APB,73,73,3_Pts_C,Augusto
4,00:08,APB,70,73,substituicao_entra,Leandro
4,00:08,APB,70,73,substituicao_sai,Paulo
4,00:08,APB,70,73,substituicao_entra,Augusto
4,00:08,APB,70,73,substituicao_sai,Gustavo
4,00:08,APB,70,73,tempo_tecnico,Pato Basquete
4,00:08,UBR,70,73,LL_Pts_C,Ronald
4,00:08,UBR,70,72,LL_Pts_C,Ronald
4,00:08,UBR,70,71,FR,Ronald
4,00:08,APB,70,71,FC,Gegê
4,00:08,UBR,70,71,RD,Ronald
4,00:08,APB,70,71,3_Pts_T,Gustavo
4,00:09,APB,70,71,RO,Funches III
4,00:11,APB,70,71,3_Pts_T,Smith
4,00:23,APB,70,71,RD,Smith
4,00:26,UBR,70,71,3_Pts_T,Nezinho
4,00:53,APB,70,71,3_Pts_C,Gustavo
4,00:55,APB,67,71,RO,Gustavo
4,00:59,APB,67,71,3_Pts_T,Smith
4,01:16,UBR,67,71,LL_Pts_C,Nezinho
4,01:16,UBR,67,70,LL_Pts_C,Nezinho
4,01:16,UBR,67,69,FR,Nezinho
4,01:16,APB,67,69,FC,Paulo
4,01:24,UBR,67,69,substituicao_entra,Ronald
4,01:24,UBR,67,69,substituicao_sai,B  Fiorotto
4,01:24,APB,67,69,AS,Funches III
4,01:24,APB,67,69,2_Pts_C,Gustavo
4,01:51,UBR,65,69,AS,Nezinho
4,01:51,UBR,65,69,2_Pts_C,B  Fiorotto
4,02:08,APB,65,67,2_Pts_C,Paulo
4,02:24,UBR,63,67,substituicao_entra,B  Fiorotto
4,02:24,UBR,63,67,substituicao_sai,Ronald
4,02:24,APB,63,67,tempo_tecnico,Pato Basquete
4,02:25,UBR,63,67,AS,Nezinho
4,02:25,UBR,63,67,2_Pts_C,Ronald
4,02:38,UBR,63,65,substituicao_entra,Arthur
4,02:38,UBR,63,65,substituicao_sai,P  Rava
4,02:38,APB,63,65,substituicao_entra,Smith
4,02:38,APB,63,65,substituicao_sai,Augusto
4,02:38,UBR,63,65,Caixa,Universo
4,02:42,APB,63,65,3_Pts_T,Gegê
4,02:45,APB,63,65,RD,Augusto
4,02:48,UBR,63,65,2_Pts_T,P  Rava
4,02:57,UBR,63,65,BR,P  Rava
4,02:57,APB,63,65,ER,Gegê
4,03:17,UBR,63,65,3_Pts_C,Nezinho
4,03:39,APB,63,62,LL_Pts_C,Gegê
4,03:39,APB,62,62,LL_Pts_C,Gegê
4,03:39,APB,61,62,FR,Gegê
4,03:39,UBR,61,62,FC,Nezinho
4,03:39,APB,61,62,RD,Gegê
4,03:42,APB,61,62,TO,Funches III
4,03:42,UBR,61,62,2_Pts_T,Nezinho
4,03:50,UBR,61,62,substituicao_entra,Ronald
4,03:50,UBR,61,62,substituicao_sai,B  Fiorotto
4,03:50,APB,61,62,substituicao_entra,Gegê
4,03:50,APB,61,62,substituicao_sai,Paulo
4,03:54,UBR,61,62,BR,Nezinho
4,03:54,APB,61,62,ER,Augusto
4,04:03,UBR,61,62,LL_Pts_C,Nezinho
4,04:03,UBR,61,61,LL_Pts_T,Nezinho
4,04:03,UBR,61,61,FR,Nezinho
4,04:03,APB,61,61,FC,Gustavo
4,04:15,APB,61,61,LL_Pts_C,Gustavo
4,04:15,APB,60,61,LL_Pts_C,Gustavo
4,04:15,APB,59,61,substituicao_entra,Augusto
4,04:15,APB,59,61,substituicao_sai,Gegê
4,04:15,APB,59,61,FR,Gustavo
4,04:15,UBR,59,61,FC,P  Rava
4,04:32,UBR,59,61,AS,Nezinho
4,04:32,UBR,59,61,2_Pts_C,B  Fiorotto
4,04:50,APB,59,59,2_Pts_C,Paulo
4,05:08,UBR,57,59,AS,Nezinho
4,05:08,UBR,57,59,2_Pts_C,Rafa Moreira
4,05:27,UBR,57,57,RD,Rafa Moreira
4,05:30,APB,57,57,3_Pts_T,Paulo
4,05:48,UBR,57,57,substituicao_entra,Pedro
4,05:48,UBR,57,57,substituicao_sai,Gui Santos
4,05:48,APB,57,57,substituicao_entra,Gustavo
4,05:48,APB,57,57,substituicao_sai,Smith
4,05:48,UBR,57,57,ER,Gui Santos
4,06:04,APB,57,57,AS,Gegê
4,06:04,APB,57,57,2_Pts_C,Paulo
4,06:10,APB,55,57,BR,Gegê
4,06:10,UBR,55,57,ER,Nezinho
4,06:21,UBR,55,57,BR,Rafa Moreira
4,06:21,APB,55,57,ER,Paulo
4,06:45,UBR,55,57,AS,Gui Santos
4,06:45,UBR,55,57,3_Pts_C,Rafa Moreira
4,07:08,UBR,55,54,substituicao_entra,P  Rava
4,07:08,UBR,55,54,substituicao_sai,Arthur
4,07:08,APB,55,54,ER,
4,07:23,UBR,55,54,substituicao_entra,Rafa Moreira
4,07:23,UBR,55,54,substituicao_sai,P  Rava
4,07:23,APB,55,54,FR,Gegê
4,07:23,UBR,55,54,FC,Nezinho
4,07:40,UBR,55,54,substituicao_entra,Nezinho
4,07:40,UBR,55,54,substituicao_sai,Rafa Moreira
4,07:40,APB,55,54,FR,Funches III
4,07:40,UBR,55,54,ER,Rafa Moreira
4,07:40,UBR,55,54,FC_O,Rafa Moreira
4,08:00,APB,55,54,AS,Funches III
4,08:00,APB,55,54,3_Pts_C,Gegê
4,08:12,APB,52,54,RD,Funches III
4,08:14,UBR,52,54,2_Pts_T,Gui Santos
4,08:40,APB,52,54,AS,Gegê
4,08:40,APB,52,54,2_Pts_C,Paulo
4,08:54,UBR,50,54,substituicao_entra,B  Fiorotto
4,08:54,UBR,50,54,substituicao_sai,Ronald
4,08:54,APB,50,54,FR,Funches III
4,08:54,UBR,50,54,ER,Ronald
4,08:54,UBR,50,54,FC_O,Ronald
4,08:59,APB,50,54,substituicao_entra,Paulo
4,08:59,APB,50,54,substituicao_sai,Rodrigues
4,08:59,UBR,50,54,FR,Arthur
4,08:59,APB,50,54,FC,Rodrigues
4,09:04,UBR,50,54,FR,Ronald
4,09:04,APB,50,54,FC,Rodrigues
4,09:04,UBR,50,54,Caixa,Universo
4,09:07,UBR,50,54,3_Pts_T,Gui Santos
4,09:27,APB,50,54,LL_Pts_C,Paulo
4,09:27,APB,49,54,LL_Pts_C,Paulo
4,09:27,APB,48,54,FR,Paulo
4,09:27,UBR,48,54,FC,Arthur
4,09:49,UBR,48,54,LL_Pts_C,Gui Santos
4,09:49,UBR,48,53,LL_Pts_T,Gui Santos
4,09:49,UBR,48,53,FR,Gui Santos
4,09:49,APB,48,53,FC,Smith
4,09:55,APB,48,53,substituicao_entra,Rodrigues
4,09:55,APB,48,53,substituicao_sai,Leandro
4,09:55,UBR,48,53,FR,P  Rava
4,09:55,APB,48,53,FC,Leandro
4,10:00,NaN,48,53,inicio_quarto,
3,00:00,NaN,48,53,fim_quarto,
3,00:04,APB,48,53,2_Pts_T,Smith
3,00:17,UBR,48,53,AS,P  Rava
3,00:17,UBR,48,53,2_Pts_C,Marcelão
3,00:28,UBR,48,51,Caixa,Universo
3,00:30,APB,48,51,3_Pts_T,Smith
3,00:34,APB,48,51,RD,Smith
3,00:37,UBR,48,51,3_Pts_T,Rafa Moreira
3,00:51,UBR,48,51,RO,Arthur
3,00:54,UBR,48,51,3_Pts_T,Rafa Moreira
3,01:13,APB,48,51,substituicao_entra,Funches III
3,01:13,APB,48,51,substituicao_sai,Rodrigues
3,01:13,APB,48,51,LL_Pts_C,Rodrigues
3,01:13,APB,47,51,AS,Murilo
3,01:13,APB,47,51,LL_Pts_C,Rodrigues
3,01:13,APB,46,51,FR,Rodrigues
3,01:13,UBR,46,51,FC,Marcelão
3,01:30,UBR,46,51,LL_Pts_C,Arthur
3,01:30,UBR,46,50,LL_Pts_T,Arthur
3,01:30,UBR,46,50,FR,Arthur
3,01:30,APB,46,50,FC,Leandro
3,01:34,UBR,46,50,RD,Rafa Moreira
3,01:34,APB,46,50,LL_Pts_T,Smith
3,01:34,UBR,46,50,substituicao_entra,P  Rava
3,01:34,UBR,46,50,substituicao_sai,Nezinho
3,01:34,APB,46,50,substituicao_entra,Murilo
3,01:34,APB,46,50,substituicao_sai,Augusto
3,01:34,APB,46,50,substituicao_entra,Paulo
3,01:34,APB,46,50,substituicao_sai,Gustavo
3,01:34,APB,46,50,FR,Smith
3,01:34,UBR,46,50,FC,Gui Santos
3,01:34,APB,46,50,2_Pts_C,Smith
3,01:44,APB,44,50,RD,Smith
3,01:47,UBR,44,50,3_Pts_T,Nezinho
3,01:57,UBR,44,50,FR,Nezinho
3,01:57,APB,44,50,ER,Augusto
3,01:57,APB,44,50,FC_O,Augusto
3,02:10,UBR,44,50,substituicao_entra,Marcelão
3,02:10,UBR,44,50,substituicao_sai,B  Fiorotto
3,02:10,UBR,44,50,LL_Pts_C,Rafa Moreira
3,02:10,UBR,44,49,LL_Pts_C,Rafa Moreira
3,02:10,UBR,44,48,FR,Rafa Moreira
3,02:10,APB,44,48,FC,Gustavo
3,02:16,APB,44,48,ER,Smith
3,02:17,APB,44,48,RO,Smith
3,02:20,APB,44,48,3_Pts_T,Smith
3,02:23,APB,44,48,RD,Gustavo
3,02:26,UBR,44,48,2_Pts_T,Gui Santos
3,02:44,APB,44,48,2_Pts_C,Augusto
3,03:02,APB,42,48,RD,Gustavo
3,03:05,UBR,42,48,3_Pts_T,Arthur
3,03:17,UBR,42,48,substituicao_entra,Arthur
3,03:17,UBR,42,48,substituicao_sai,Pedro
3,03:17,APB,42,48,tempo_tecnico,Pato Basquete
3,03:17,UBR,42,48,Caixa,Universo
3,03:20,APB,42,48,3_Pts_T,Leandro
3,03:35,UBR,42,48,AS,Rafa Moreira
3,03:35,UBR,42,48,3_Pts_C,Nezinho
3,03:39,UBR,42,45,RD,Rafa Moreira
3,03:41,APB,42,45,2_Pts_T,Gustavo
3,03:50,UBR,42,45,ER,Pedro
3,04:10,APB,42,45,2_Pts_C,Augusto
3,04:27,APB,40,45,FR,Augusto
3,04:27,UBR,40,45,ER,B  Fiorotto
3,04:27,UBR,40,45,FC_O,B  Fiorotto
3,04:42,UBR,40,45,Caixa,Universo
3,04:43,APB,40,45,3_Pts_T,Augusto
3,04:51,APB,40,45,RD,Leandro
3,04:54,UBR,40,45,3_Pts_T,Nezinho
3,05:10,APB,40,45,2_Pts_C,Augusto
3,05:19,APB,38,45,substituicao_entra,Leandro
3,05:19,APB,38,45,substituicao_sai,Funches III
3,05:19,APB,38,45,FR,Gustavo
3,05:19,UBR,38,45,FC,Pedro
3,05:39,UBR,38,45,AS,Rafa Moreira
3,05:39,UBR,38,45,3_Pts_C,Nezinho
3,05:44,APB,38,42,substituicao_entra,Augusto
3,05:44,APB,38,42,substituicao_sai,Paulo
3,05:44,APB,38,42,substituicao_entra,Smith
3,05:44,APB,38,42,substituicao_sai,Gegê
3,05:44,UBR,38,42,FR,Nezinho
3,05:44,APB,38,42,FC,Gegê
3,05:55,UBR,38,42,RD,Pedro
3,05:58,APB,38,42,3_Pts_T,Funches III
3,06:08,APB,38,42,FR,Funches III
3,06:08,UBR,38,42,FC,Nezinho
3,06:13,UBR,38,42,substituicao_entra,Gui Santos
3,06:13,UBR,38,42,substituicao_sai,Arthur
3,06:13,APB,38,42,FR,Gegê
3,06:13,UBR,38,42,FC,B  Fiorotto
3,06:22,UBR,38,42,3_Pts_C,Nezinho
3,06:35,UBR,38,39,RD,Pedro
3,06:38,APB,38,39,2_Pts_T,Rodrigues
3,06:47,APB,38,39,RD,Gegê
3,06:51,UBR,38,39,2_Pts_T,Pedro
3,07:06,UBR,38,39,FR,Arthur
3,07:06,APB,38,39,FC,Paulo
3,07:17,APB,38,39,AS,Gegê
3,07:17,APB,38,39,3_Pts_C,Funches III
3,07:29,UBR,35,39,AS,Nezinho
3,07:29,UBR,35,39,3_Pts_C,Arthur
3,07:38,UBR,35,36,FR,Nezinho
3,07:38,APB,35,36,FC,Gegê
3,07:42,UBR,35,36,Caixa,Universo
3,07:46,UBR,35,36,3_Pts_T,Pedro
3,08:06,APB,35,36,ER,Funches III
3,08:26,UBR,35,36,ER,Arthur
3,08:35,UBR,35,36,FR,Nezinho
3,08:35,APB,35,36,FC,Gegê
3,08:55,UBR,35,36,Caixa,Universo
3,08:56,APB,35,36,2_Pts_T,Funches III
3,09:13,APB,35,36,RD,Rodrigues
