Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,79,83,fim_partida,
4,00:00,NaN,79,83,fim_quarto, 
4,00:00,BSB,79,83,RD,Rafa Moreira
4,00:04,BAU,79,83,3_Pts_T,Crescenzi
4,00:11,BSB,79,83,LL_Pts_C,Ronald
4,00:11,BSB,79,82,LL_Pts_T,Ronald
4,00:11,BSB,79,82,substituicao_entra,Gabriel
4,00:11,BSB,79,82,substituicao_sai,B  Fiorotto
4,00:11,BSB,79,82,FR,Ronald
4,00:11,BAU,79,82,FC,Draper
4,00:14,BSB,79,82,RD,Ronald
4,00:14,BAU,79,82,LL_Pts_T,Wiggins
4,00:14,BAU,79,82,LL_Pts_T,Wiggins
4,00:14,BSB,79,82,substituicao_entra,B  Fiorotto
4,00:14,BSB,79,82,substituicao_sai,Gabriel
4,00:14,BAU,79,82,FR,Wiggins
4,00:14,BSB,79,82,FC,Rafa Moreira
4,00:15,BAU,79,82,substituicao_entra,Larry
4,00:15,BAU,79,82,substituicao_sai,Samuel
4,00:15,BSB,79,82,substituicao_entra,Gabriel
4,00:15,BSB,79,82,substituicao_sai,B  Fiorotto
4,00:15,BSB,79,82,ER,Ronald
4,00:21,BSB,79,82,substituicao_entra,B  Fiorotto
4,00:21,BSB,79,82,substituicao_sai,Gabriel
4,00:21,BAU,79,82,substituicao_entra,Draper
4,00:21,BAU,79,82,substituicao_sai,Larry
4,00:21,BAU,79,82,ER,Samuel
4,00:26,BSB,79,82,substituicao_entra,Gabriel
4,00:26,BSB,79,82,substituicao_sai,B  Fiorotto
4,00:26,BAU,79,82,substituicao_entra,Larry
4,00:26,BAU,79,82,substituicao_sai,Draper
4,00:26,BSB,79,82,LL_Pts_C,P  Rava
4,00:26,BSB,79,81,LL_Pts_C,P  Rava
4,00:26,BSB,79,80,FR,P  Rava
4,00:26,BAU,79,80,FC,Faggiano
4,00:27,BAU,79,80,3_Pts_C,Crescenzi
4,00:31,BAU,76,80,BR,Crescenzi
4,00:31,BSB,76,80,ER,P  Rava
4,00:32,BSB,76,80,RD,Brasília
4,00:35,BAU,76,80,3_Pts_T,Wiggins
4,00:42,BAU,76,80,RD,Draper
4,00:42,BSB,76,80,LL_Pts_T,Nezinho
4,00:42,BSB,76,80,LL_Pts_C,Nezinho
4,00:42,BSB,76,79,FR,Nezinho
4,00:42,BAU,76,79,FC,Samuel
4,00:42,BSB,76,79,RD,Nezinho
4,00:46,BAU,76,79,3_Pts_T,Faggiano
4,00:59,BSB,76,79,LL_Pts_C,Nezinho
4,00:59,BSB,76,78,LL_Pts_T,Nezinho
4,00:59,BSB,76,78,FR,Nezinho
4,00:59,BAU,76,78,FC,Crescenzi
4,01:05,BAU,76,78,2_Pts_C,Faggiano
4,01:13,BAU,74,78,LL_Pts_C,Draper
4,01:13,BAU,73,78,LL_Pts_C,Draper
4,01:13,BAU,72,78,FR,Draper
4,01:13,BSB,72,78,FC_A,Rafa Moreira
4,01:19,BAU,72,78,BR,Wiggins
4,01:19,BSB,72,78,ER,Nezinho
4,01:33,BAU,72,78,AS,Crescenzi
4,01:33,BAU,72,78,3_Pts_C,Samuel
4,01:50,BAU,69,78,tempo_tecnico,Bauru
4,01:53,BSB,69,78,AS,P  Rava
4,01:53,BSB,69,78,2_Pts_C,Ronald
4,02:14,BSB,69,76,tempo_tecnico,Brasília
4,02:15,BAU,69,76,AS,Crescenzi
4,02:15,BAU,69,76,2_Pts_C,Draper
4,02:26,BAU,67,76,RD,Draper
4,02:29,BSB,67,76,3_Pts_T,Rafa Moreira
4,02:57,BAU,67,76,AS,Faggiano
4,02:57,BAU,67,76,3_Pts_C,Crescenzi
4,03:11,BSB,64,76,AS,Ronald
4,03:11,BSB,64,76,2_Pts_C,P  Rava
4,03:28,BSB,64,74,BR,Rafa Moreira
4,03:28,BAU,64,74,ER,Samuel
4,03:29,BAU,64,74,RD,Samuel
4,03:34,BSB,64,74,2_Pts_T,Nezinho
4,03:50,BSB,64,74,RD,Ronald
4,03:50,BAU,64,74,LL_Pts_T,Faggiano
4,03:50,BAU,64,74,substituicao_entra,Samuel
4,03:50,BAU,64,74,substituicao_sai,Larry
4,03:50,BAU,64,74,substituicao_entra,Crescenzi
4,03:50,BAU,64,74,substituicao_sai,Malachias
4,03:50,BAU,64,74,FR,Faggiano
4,03:50,BSB,64,74,FC,P  Rava
4,03:50,BAU,64,74,2_Pts_C,Faggiano
4,03:51,BAU,62,74,RD,Faggiano
4,04:00,BAU,62,74,TO,Malachias
4,04:00,BSB,62,74,2_Pts_T,Ronald
4,04:07,BSB,62,74,RD,B  Fiorotto
4,04:17,BSB,62,74,TO,Ronald
4,04:17,BAU,62,74,2_Pts_T,Larry
4,04:30,BSB,62,74,LL_Pts_C,Nezinho
4,04:30,BSB,62,73,LL_Pts_C,Nezinho
4,04:30,BSB,62,72,FR,Nezinho
4,04:30,BAU,62,72,FC,Larry
4,04:47,BAU,62,72,AS,Malachias
4,04:47,BAU,62,72,3_Pts_C,Draper
4,05:10,BSB,59,72,LL_Pts_C,Ronald
4,05:10,BAU,59,71,substituicao_entra,Larry
4,05:10,BAU,59,71,substituicao_sai,L  Brito
4,05:10,BSB,59,71,FR,Ronald
4,05:10,BAU,59,71,FC,Malachias
4,05:10,BSB,59,71,AS,Nezinho
4,05:10,BSB,59,71,2_Pts_C,Ronald
4,05:32,BSB,59,69,substituicao_entra,Ronald
4,05:32,BSB,59,69,substituicao_sai,Marcelão
4,05:32,BSB,59,69,tempo_tecnico,Brasília
4,05:32,BAU,59,69,AS,Faggiano
4,05:32,BAU,59,69,2_Pts_C,Wiggins
4,05:32,BAU,57,69,RD,Faggiano
4,05:36,BSB,57,69,3_Pts_T,Rafa Moreira
4,05:50,BAU,57,69,AS,Draper
4,05:50,BAU,57,69,2_Pts_C,Faggiano
4,06:11,BSB,55,69,ER,B  Fiorotto
4,06:15,BSB,55,69,RO,Marcelão
4,06:18,BSB,55,69,3_Pts_T,Nezinho
4,06:33,BSB,55,69,RD,Brasília
4,06:37,BAU,55,69,3_Pts_T,Wiggins
4,06:52,BSB,55,69,AS,B  Fiorotto
4,06:52,BSB,55,69,2_Pts_C,Nezinho
4,07:02,BSB,55,67,LL_Pts_C,Nezinho
4,07:02,BAU,55,66,FC_T,Técnico do Bauru
4,07:02,BSB,55,66,FR,Rafa Moreira
4,07:02,BAU,55,66,FC,Faggiano
4,07:19,BSB,55,66,FR,Nezinho
4,07:19,BAU,55,66,ER,L  Brito
4,07:19,BAU,55,66,FC_O,L  Brito
4,07:24,BAU,55,66,LL_Pts_C,Faggiano
4,07:24,BSB,54,66,FC_T,Marcelão
4,07:24,BSB,54,66,ER,Marcelão
4,07:31,BAU,54,66,substituicao_entra,Malachias
4,07:31,BAU,54,66,substituicao_sai,Renato
4,07:31,BSB,54,66,FR,B  Fiorotto
4,07:31,BAU,54,66,ER,Renato
4,07:31,BAU,54,66,FC_O,Renato
4,07:42,BSB,54,66,substituicao_entra,Marcelão
4,07:42,BSB,54,66,substituicao_sai,Ronald
4,07:42,BAU,54,66,FR,Renato
4,07:42,BSB,54,66,ER,Ronald
4,07:42,BSB,54,66,FC_O,Ronald
4,07:47,BAU,54,66,substituicao_entra,Renato
4,07:47,BAU,54,66,substituicao_sai,Jaú
4,07:47,BSB,54,66,FR,Ronald
4,07:47,BAU,54,66,FC,Jaú
4,07:47,BSB,54,66,RO,Ronald
4,07:51,BSB,54,66,2_Pts_T,Rafa Moreira
4,08:14,BAU,54,66,AS,Draper
4,08:14,BAU,54,66,3_Pts_C,L  Brito
4,08:17,BAU,51,66,RO,Draper
4,08:20,BAU,51,66,3_Pts_T,Faggiano
4,08:29,BAU,51,66,substituicao_entra,Jaú
4,08:29,BAU,51,66,substituicao_entra,Wiggins
4,08:29,BAU,51,66,substituicao_sai,Renato
4,08:29,BAU,51,66,substituicao_sai,Larry
4,08:29,BAU,51,66,tempo_tecnico,Bauru
4,08:29,BSB,51,66,2_Pts_C,Nezinho
4,08:47,BSB,51,64,RD,Rafa Moreira
4,08:55,BAU,51,64,2_Pts_T,Larry
4,09:08,BSB,51,64,AS,Nezinho
4,09:08,BSB,51,64,2_Pts_C,B  Fiorotto
4,09:26,BSB,51,62,BR,P  Rava
4,09:26,BAU,51,62,ER,Renato
4,09:47,BSB,51,62,AS,P  Rava
4,09:47,BSB,51,62,2_Pts_C,B  Fiorotto
4,10:00,NaN,51,60,inicio_quarto,
3,00:00,NaN,51,60,fim_quarto,
3,00:10,BAU,51,60,LL_Pts_C,L  Brito
3,00:10,BAU,50,60,LL_Pts_C,L  Brito
3,00:10,BAU,49,60,substituicao_entra,Malachias
3,00:10,BAU,49,60,substituicao_sai,Draper
3,00:10,BAU,49,60,FR,L  Brito
3,00:10,BSB,49,60,FC,Rafa Moreira
3,00:14,BAU,49,60,BR,L  Brito
3,00:14,BSB,49,60,ER,Rafa Moreira
3,00:26,BSB,49,60,RD,P  Rava
3,00:26,BAU,49,60,LL_Pts_T,Draper
3,00:26,BAU,49,60,LL_Pts_C,Draper
3,00:26,BAU,48,60,substituicao_entra,Samuel
3,00:26,BAU,48,60,substituicao_sai,Wiggins
3,00:26,BAU,48,60,FR,Draper
3,00:26,BSB,48,60,FC,B  Fiorotto
3,00:45,BSB,48,60,LL_Pts_C,Nezinho
3,00:45,BSB,48,59,LL_Pts_T,Nezinho
3,00:45,BSB,48,59,FR,Nezinho
3,00:45,BAU,48,59,FC,L  Brito
3,00:48,BSB,48,59,RD,Rafa Moreira
3,00:52,BAU,48,59,3_Pts_T,Larry
3,01:02,BSB,48,59,3_Pts_C,Rafa Moreira
3,01:28,BAU,48,56,LL_Pts_C,Faggiano
3,01:28,BAU,47,56,LL_Pts_C,Faggiano
3,01:28,BAU,46,56,FR,Faggiano
3,01:28,BSB,46,56,FC,Gabriel
3,01:39,BAU,46,56,RD,Wiggins
3,01:39,BSB,46,56,LL_Pts_T,Gabriel
3,01:39,BSB,46,56,LL_Pts_C,Gabriel
3,01:39,BAU,46,55,substituicao_entra,L  Brito
3,01:39,BAU,46,55,substituicao_sai,Crescenzi
3,01:39,BSB,46,55,FR,Gabriel
3,01:39,BAU,46,55,FC,Crescenzi
3,01:53,BSB,46,55,RD,B  Fiorotto
3,01:59,BAU,46,55,3_Pts_T,Larry
3,02:01,BAU,46,55,RO,Wiggins
3,02:07,BAU,46,55,3_Pts_T,Draper
3,02:16,BAU,46,55,FR,Faggiano
3,02:16,BSB,46,55,FC,Gabriel
3,02:28,BSB,46,55,LL_Pts_C,P  Rava
3,02:28,BSB,46,54,LL_Pts_C,P  Rava
3,02:28,BSB,46,53,FR,P  Rava
3,02:28,BAU,46,53,FC,Faggiano
3,02:42,BSB,46,53,RD,Brasília
3,02:43,BAU,46,53,3_Pts_T,Wiggins
3,03:08,BSB,46,53,ER,B  Fiorotto
3,03:29,BAU,46,53,2_Pts_C,Faggiano
3,03:57,BAU,44,53,tempo_tecnico,Bauru
3,03:57,BSB,44,53,AS,Nezinho
3,03:57,BSB,44,53,2_Pts_C,B  Fiorotto
3,04:11,BSB,44,51,RO,Rafa Moreira
3,04:11,BSB,44,51,LL_Pts_T,P  Rava
3,04:11,BSB,44,51,LL_Pts_T,P  Rava
3,04:11,BAU,44,51,substituicao_entra,Crescenzi
3,04:11,BAU,44,51,substituicao_sai,Renato
3,04:11,BSB,44,51,FR,P  Rava
3,04:11,BAU,44,51,FC,Renato
3,04:19,BSB,44,51,RD,P  Rava
3,04:24,BAU,44,51,3_Pts_T,Draper
3,04:27,BAU,44,51,RO,Renato
3,04:33,BAU,44,51,2_Pts_T,Wiggins
3,04:52,BSB,44,51,AS,Nezinho
3,04:52,BSB,44,51,3_Pts_C,Rafa Moreira
3,05:18,BSB,44,48,BR,Nezinho
3,05:18,BAU,44,48,ER,Wiggins
3,05:37,BAU,44,48,RD,Draper
3,05:37,BSB,44,48,LL_Pts_T,B  Fiorotto
3,05:37,BSB,44,48,LL_Pts_C,B  Fiorotto
3,05:37,BAU,44,47,substituicao_entra,Renato
