Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,81,83,fim_partida,
4,00:00,NaN,81,83,fim_quarto, 
4,00:03,MOG,81,83,3_Pts_T,Fúlvio
4,00:03,RCB,81,83,3_Pts_C,Ruiz
4,00:08,RCB,81,80,substituicao_entra,Ansaloni
4,00:08,RCB,81,80,substituicao_sai,Pedro
4,00:08,MOG,81,80,substituicao_entra,Paranhos
4,00:08,MOG,81,80,substituicao_sai,Alex
4,00:08,RCB,81,80,tempo_tecnico,Rio Claro
4,00:08,MOG,81,80,LL_Pts_C,André Goes
4,00:08,MOG,80,80,AS,Fúlvio
4,00:08,MOG,80,80,LL_Pts_C,André Goes
4,00:08,MOG,79,80,substituicao_entra,Alex
4,00:08,MOG,79,80,substituicao_sai,Lucas
4,00:08,MOG,79,80,FR,André Goes
4,00:08,RCB,79,80,FC,Baxley
4,00:10,MOG,79,80,substituicao_entra,Lucas
4,00:10,MOG,79,80,substituicao_sai,Alex
4,00:10,MOG,79,80,tempo_tecnico,Mogi
4,00:10,MOG,79,80,RO,Mogi
4,00:10,MOG,79,80,2_Pts_T,André Goes
4,00:25,MOG,79,80,FR,Alex
4,00:25,RCB,79,80,FC,Sahdi
4,00:46,MOG,79,80,substituicao_entra,Alex
4,00:46,MOG,79,80,substituicao_sai,Paranhos
4,00:46,RCB,79,80,LL_Pts_C,Sahdi
4,00:46,RCB,79,79,LL_Pts_C,Sahdi
4,00:46,RCB,79,78,substituicao_entra,Pedro
4,00:46,RCB,79,78,substituicao_sai,Ansaloni
4,00:46,RCB,79,78,FR,Sahdi
4,00:46,MOG,79,78,FC,Fúlvio
4,00:55,RCB,79,78,tempo_tecnico,Rio Claro
4,00:55,MOG,79,78,3_Pts_C,André Goes
4,01:08,MOG,76,78,TO,Paranhos
4,01:08,MOG,76,78,RD,Fabricio
4,01:08,RCB,76,78,2_Pts_T,Ansaloni
4,01:32,RCB,76,78,BR,Baxley
4,01:32,MOG,76,78,ER,Siqueira
4,01:40,MOG,76,78,RD,Siqueira
4,01:45,RCB,76,78,3_Pts_T,Ansaloni
4,02:04,RCB,76,78,tempo_tecnico,Rio Claro
4,02:11,MOG,76,78,2_Pts_C,Paranhos
4,02:12,MOG,74,78,RO,Paranhos
4,02:16,MOG,74,78,3_Pts_T,André Goes
4,02:33,MOG,74,78,RD,Mogi
4,02:33,RCB,74,78,2_Pts_T,Baxley
4,02:53,MOG,74,78,tempo_tecnico,Mogi
4,02:53,MOG,74,78,ER,Paranhos
4,02:53,MOG,74,78,RO,Paranhos
4,02:53,MOG,74,78,2_Pts_T,Paranhos
4,03:04,MOG,74,78,RD,Paranhos
4,03:08,RCB,74,78,3_Pts_T,Ruiz
4,03:26,RCB,74,78,BR,Ruiz
4,03:26,MOG,74,78,ER,Paranhos
4,03:33,MOG,74,78,BR,Paranhos
4,03:33,RCB,74,78,ER,Sahdi
4,03:40,RCB,74,78,RD,Ruiz
4,03:43,MOG,74,78,3_Pts_T,Fabricio
4,03:44,MOG,74,78,RO,Paranhos
4,03:49,MOG,74,78,3_Pts_T,Fúlvio
4,04:00,MOG,74,78,FR,André Goes
4,04:00,RCB,74,78,FC,Ruiz
4,04:10,RCB,74,78,2_Pts_C,Baxley
4,04:27,MOG,74,76,ER,Siqueira
4,04:40,RCB,74,76,ER,Ansaloni
4,05:03,MOG,74,76,AS,André Goes
4,05:03,MOG,74,76,2_Pts_C,Siqueira
4,05:10,MOG,72,76,FR,Fúlvio
4,05:10,RCB,72,76,FC,Pastor
4,05:23,RCB,72,76,AS,Sahdi
4,05:23,RCB,72,76,3_Pts_C,Baxley
4,05:37,MOG,72,73,ER,Fúlvio
4,05:56,RCB,72,73,ER,Sahdi
4,06:07,RCB,72,73,RD,Pastor
4,06:07,MOG,72,73,LL_Pts_T,Paranhos
4,06:07,MOG,72,73,AS,Fúlvio
4,06:07,MOG,72,73,LL_Pts_C,Paranhos
4,06:07,MOG,71,73,substituicao_entra,Fabricio
4,06:07,MOG,71,73,substituicao_sai,Alex
4,06:07,MOG,71,73,FR,Paranhos
4,06:07,RCB,71,73,FC,Pastor
4,06:13,MOG,71,73,RD,André Goes
4,06:17,RCB,71,73,3_Pts_T,Ansaloni
4,06:29,RCB,71,73,RD,Ansaloni
4,06:34,MOG,71,73,2_Pts_T,Paranhos
4,06:35,MOG,71,73,RO,Paranhos
4,06:40,MOG,71,73,2_Pts_T,Paranhos
4,06:59,RCB,71,73,LL_Pts_C,Ansaloni
4,06:59,MOG,71,72,tempo_tecnico,Mogi
4,06:59,RCB,71,72,FR,Ansaloni
4,06:59,MOG,71,72,FC,André Goes
4,06:59,RCB,71,72,AS,Ruiz
4,06:59,RCB,71,72,2_Pts_C,Ansaloni
4,07:18,MOG,71,70,substituicao_entra,Paranhos
4,07:18,MOG,71,70,substituicao_sai,Lessa
4,07:18,MOG,71,70,substituicao_entra,Fúlvio
4,07:18,MOG,71,70,substituicao_sai,Fabricio
4,07:18,RCB,71,70,FR,Pastor
4,07:18,MOG,71,70,FC,Lessa
4,07:18,RCB,71,70,RD,Pastor
4,07:19,RCB,71,70,TO,Pastor
4,07:19,MOG,71,70,2_Pts_T,Lessa
4,07:38,RCB,71,70,AS,Baxley
4,07:38,RCB,71,70,3_Pts_C,Ruiz
4,07:48,RCB,71,67,RO,Rio Claro
4,07:51,MOG,71,67,TO,Alex
4,07:51,RCB,71,67,2_Pts_T,Ansaloni
4,08:02,RCB,71,67,FR,Ansaloni
4,08:02,MOG,71,67,FC,Alex
4,08:14,RCB,71,67,FR,Sahdi
4,08:14,MOG,71,67,FC,Siqueira
4,08:16,RCB,71,67,BR,Ruiz
4,08:16,MOG,71,67,ER,Alex
4,08:27,RCB,71,67,2_Pts_C,Pastor
4,08:30,RCB,71,65,RO,Pastor
4,08:34,RCB,71,65,2_Pts_T,Baxley
4,08:43,MOG,71,65,AS,Alex
4,08:43,MOG,71,65,2_Pts_C,Lessa
4,08:49,MOG,69,65,BR,Alex
4,08:49,RCB,69,65,ER,Sahdi
4,09:05,RCB,69,65,RD,Ansaloni
4,09:09,MOG,69,65,2_Pts_T,André Goes
4,09:26,RCB,69,65,AS,Pastor
4,09:26,RCB,69,65,3_Pts_C,Ruiz
4,09:30,RCB,69,62,RD,Rio Claro
4,09:36,MOG,69,62,2_Pts_T,Alex
4,09:47,MOG,69,62,RD,André Goes
4,09:51,RCB,69,62,3_Pts_T,Ansaloni
4,10:00,NaN,69,62,inicio_quarto,
3,00:00,NaN,69,62,fim_quarto,
3,00:19,MOG,69,62,2_Pts_C,Fabricio
3,00:19,MOG,67,62,RO,Fabricio
3,00:22,MOG,67,62,3_Pts_T,Fúlvio
3,00:25,MOG,67,62,RO,Fúlvio
3,00:29,MOG,67,62,2_Pts_T,Fabricio
3,00:52,RCB,67,62,LL_Pts_C,Thiaguinho
3,00:52,RCB,67,61,LL_Pts_C,Thiaguinho
