Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,85,78,fim_partida,
4,00:00,NaN,85,78,fim_quarto, 
4,00:02,MOG,85,78,3_Pts_T,Lucas
4,00:02,SJO,85,78,AS,Ambrosino
4,00:02,SJO,85,78,2_Pts_C,Morillo
4,00:04,MOG,85,76,LL_Pts_C,Lucas
4,00:04,MOG,84,76,LL_Pts_C,Lucas
4,00:04,MOG,83,76,FR,Lucas
4,00:04,SJO,83,76,FC,Ambrosino
4,00:07,SJO,83,76,AS,Mariani
4,00:07,SJO,83,76,2_Pts_C,Figueredo
4,00:12,SJO,83,74,RD,Mariani
4,00:12,MOG,83,74,LL_Pts_T,Guga
4,00:12,MOG,83,74,LL_Pts_T,Guga
4,00:12,MOG,83,74,FR,Guga
4,00:12,SJO,83,74,FC,Figueredo
4,00:13,MOG,83,74,LL_Pts_C,André Goes
4,00:13,MOG,82,74,LL_Pts_C,André Goes
4,00:13,SJO,81,74,substituicao_entra,Figueredo
4,00:13,SJO,81,74,substituicao_sai,Eugeniusz
4,00:13,MOG,81,74,FR,André Goes
4,00:13,SJO,81,74,FC_A,Eugeniusz
4,00:13,SJO,81,74,2_Pts_C,Morillo
4,00:18,MOG,81,72,AS,André Goes
4,00:18,MOG,81,72,3_Pts_C,Fabricio
4,00:21,SJO,78,72,substituicao_entra,Eugeniusz
4,00:21,SJO,78,72,substituicao_sai,Figueredo
4,00:21,MOG,78,72,substituicao_entra,Guga
4,00:21,MOG,78,72,substituicao_sai,Siqueira
4,00:44,SJO,78,72,AS,Figueredo
4,00:44,SJO,78,72,3_Pts_C,Ambrosino
4,00:46,SJO,78,69,RD,L  Eltink
4,00:52,MOG,78,69,3_Pts_T,Gruber
4,01:10,MOG,78,69,RD,Lucas
4,01:15,SJO,78,69,2_Pts_T,Morillo
4,01:18,SJO,78,69,RD,Morillo
4,01:22,MOG,78,69,2_Pts_T,Gruber
4,01:36,MOG,78,69,RD,André Goes
4,01:40,SJO,78,69,2_Pts_T,Figueredo
4,01:47,MOG,78,69,substituicao_entra,Lucas
4,01:47,MOG,78,69,substituicao_sai,Guga
4,01:52,SJO,78,69,RD,Figueredo
4,01:56,MOG,78,69,3_Pts_T,Guga
4,02:19,SJO,78,69,substituicao_entra,Morillo
4,02:19,SJO,78,69,substituicao_sai,Duda
4,02:19,SJO,78,69,ER,Mariani
4,02:22,SJO,78,69,RD,Mariani
4,02:26,MOG,78,69,3_Pts_T,Gruber
4,02:45,MOG,78,69,RD,Gruber
4,02:50,SJO,78,69,3_Pts_T,Duda
4,02:59,SJO,78,69,BR,Duda
4,02:59,MOG,78,69,ER,Fabricio
4,03:03,MOG,78,69,RD,Fabricio
4,03:12,SJO,78,69,3_Pts_T,Figueredo
4,03:27,MOG,78,69,,
4,03:33,MOG,78,69,substituicao_entra,Guga
4,03:33,MOG,78,69,substituicao_sai,Lucas
4,03:37,MOG,78,69,BR,Lucas
4,03:37,SJO,78,69,ER,L  Eltink
4,03:46,SJO,78,69,RD,Duda
4,03:46,MOG,78,69,LL_Pts_T,Gruber
4,03:46,MOG,78,69,LL_Pts_T,Gruber
4,03:46,MOG,78,69,substituicao_entra,Lucas
4,03:46,MOG,78,69,substituicao_sai,Guga
4,03:46,MOG,78,69,FR,Gruber
4,03:46,SJO,78,69,FC,Duda
4,04:04,MOG,78,69,BR,André Goes
4,04:04,SJO,78,69,ER,Mariani
4,04:09,SJO,78,69,BR,Duda
4,04:09,MOG,78,69,ER,Fabricio
4,04:23,SJO,78,69,AS,Mariani
4,04:23,SJO,78,69,2_Pts_C,Ambrosino
4,04:45,MOG,78,67,tempo_tecnico,Mogi
4,04:45,SJO,78,67,FR,Figueredo
4,04:45,MOG,78,67,ER,Siqueira
4,04:45,MOG,78,67,FC_O,Siqueira
4,04:48,MOG,78,67,RD,Fabricio
4,04:52,SJO,78,67,3_Pts_T,Mariani
4,04:59,SJO,78,67,BR,Mariani
4,04:59,MOG,78,67,ER,Guga
4,05:04,SJO,78,67,substituicao_entra,Duda
4,05:04,SJO,78,67,substituicao_sai,Morillo
4,05:14,SJO,78,67,2_Pts_C,Mariani
4,05:25,SJO,78,65,RD,Ambrosino
4,05:29,MOG,78,65,2_Pts_T,Siqueira
4,05:55,SJO,78,65,LL_Pts_C,Mariani
4,05:55,SJO,78,64,LL_Pts_C,Mariani
4,05:55,SJO,78,63,FR,Mariani
4,05:55,MOG,78,63,FC,Fabricio
4,06:07,MOG,78,63,LL_Pts_C,Fabricio
4,06:07,MOG,77,63,LL_Pts_C,Fabricio
4,06:07,MOG,76,63,AS,André Goes
4,06:07,MOG,76,63,LL_Pts_C,Fabricio
4,06:07,SJO,75,63,substituicao_entra,Ambrosino
4,06:07,SJO,75,63,substituicao_sai,Rafael
4,06:07,MOG,75,63,FR,Fabricio
4,06:07,SJO,75,63,FC,Rafael
4,06:18,MOG,75,63,RD,André Goes
4,06:23,SJO,75,63,2_Pts_T,Mariani
4,06:30,SJO,75,63,RD,L  Eltink
4,06:36,MOG,75,63,3_Pts_T,André Goes
4,06:57,MOG,75,63,RD,Fabricio
4,07:01,SJO,75,63,2_Pts_T,Rafael
4,07:12,SJO,75,63,LL_Pts_C,Rafael
4,07:12,MOG,75,62,substituicao_entra,Gruber
4,07:12,MOG,75,62,substituicao_entra,Guga
4,07:12,MOG,75,62,substituicao_sai,Lessa
