Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,79,82,fim_partida,
4,00:00,NaN,79,82,fim_quarto, 
4,00:03,MIN,79,82,RD,Queirós
4,00:07,CEA,79,82,3_Pts_T,Rashaun
4,00:19,MIN,79,82,LL_Pts_C,Deodato
4,00:19,MIN,79,81,LL_Pts_C,Deodato
4,00:19,MIN,79,80,substituicao_entra,Queirós
4,00:19,MIN,79,80,substituicao_sai,Scott
4,00:19,CEA,79,80,substituicao_entra,Sualisson
4,00:19,CEA,79,80,substituicao_sai,Alex
4,00:19,MIN,79,80,FR,Deodato
4,00:19,CEA,79,80,FC,Alex
4,00:25,CEA,79,80,LL_Pts_C,Alex
4,00:25,CEA,78,80,LL_Pts_C,Alex
4,00:25,MIN,77,80,substituicao_entra,Scott
4,00:25,MIN,77,80,substituicao_sai,Queirós
4,00:25,CEA,77,80,FR,Alex
4,00:25,MIN,77,80,FC,Leandrinho
4,00:29,CEA,77,80,RD,Alex
4,00:29,MIN,77,80,LL_Pts_T,Leandrinho
4,00:29,MIN,77,80,LL_Pts_T,Leandrinho
4,00:29,MIN,77,80,substituicao_entra,Queirós
4,00:29,MIN,77,80,substituicao_sai,Scott
4,00:29,MIN,77,80,FR,Leandrinho
4,00:29,CEA,77,80,FC,Rashaun
4,00:30,MIN,77,80,FR,Davi
4,00:30,CEA,77,80,FC,Brandon
4,00:31,MIN,77,80,FR,Davi
4,00:31,CEA,77,80,FC,Brite
4,00:33,MIN,77,80,FR,Scott
4,00:33,CEA,77,80,FC,Brandon
4,00:35,MIN,77,80,substituicao_entra,Deodato
4,00:35,MIN,77,80,substituicao_sai,Queirós
4,00:35,CEA,77,80,LL_Pts_C,Brite
4,00:35,CEA,76,80,LL_Pts_C,Brite
4,00:35,MIN,75,80,substituicao_entra,Scott
4,00:35,MIN,75,80,substituicao_sai,Alexei
4,00:35,CEA,75,80,FR,Brite
4,00:35,MIN,75,80,FC,Queirós
4,00:36,MIN,75,80,substituicao_entra,Queirós
4,00:36,MIN,75,80,substituicao_sai,Shilton
4,00:36,CEA,75,80,substituicao_entra,Brandon
4,00:36,CEA,75,80,substituicao_sai,Sualisson
4,00:36,CEA,75,80,tempo_tecnico,Basq  Cearense
4,00:36,MIN,75,80,AS,Davi
4,00:36,MIN,75,80,3_Pts_C,Alex
4,00:54,MIN,75,77,RD,Alex
4,00:57,CEA,75,77,2_Pts_T,Marcão
4,01:18,MIN,75,77,AS,Leandrinho
4,01:18,MIN,75,77,3_Pts_C,Davi
4,01:28,MIN,75,74,FR,Leandrinho
4,01:28,CEA,75,74,FC,Alex
4,01:29,MIN,75,74,RD,Davi
4,01:33,CEA,75,74,2_Pts_T,Marcão
4,01:47,CEA,75,74,tempo_tecnico,Basq  Cearense
4,01:48,MIN,75,74,AS,Davi
4,01:48,MIN,75,74,3_Pts_C,Alex
4,01:51,MIN,75,71,RO,Davi
4,01:56,MIN,75,71,3_Pts_T,Leandrinho
4,02:06,MIN,75,71,substituicao_entra,Alexei
4,02:06,MIN,75,71,substituicao_sai,Deodato
4,02:06,MIN,75,71,tempo_tecnico,Minas
4,02:06,CEA,75,71,ER,
4,02:28,CEA,75,71,RD,Sualisson
4,02:33,MIN,75,71,3_Pts_T,Leandrinho
4,02:37,MIN,75,71,RD,Leandrinho
4,02:41,CEA,75,71,2_Pts_T,Sualisson
4,03:01,CEA,75,71,RD,Marcão
4,03:05,MIN,75,71,3_Pts_T,Leandrinho
4,03:18,CEA,75,71,2_Pts_C,Rashaun
4,03:42,CEA,73,71,LL_Pts_T,Rashaun
4,03:42,MIN,73,71,substituicao_entra,Shilton
4,03:42,MIN,73,71,substituicao_sai,Scott
4,03:42,MIN,73,71,FC_T,Scott
