Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,69,74,fim_partida,
4,00:00,NaN,69,74,fim_quarto, 
4,00:02,FLA,69,74,tempo_tecnico,Flamengo
4,00:10,FLA,69,74,substituicao_entra,Zach Graham
4,00:10,FLA,69,74,substituicao_entra,Balbi
4,00:10,FLA,69,74,substituicao_sai,Léo Demétrio
4,00:10,FLA,69,74,substituicao_sai,Olivinha
4,00:17,FLA,69,74,tempo_tecnico,Flamengo
4,00:17,MOG,69,74,ER,Fuzaro
4,00:17,MOG,69,74,RO,João Pedro
4,00:17,MOG,69,74,3_Pts_T,Fuzaro
4,00:27,FLA,69,74,substituicao_entra,Léo Demétrio
4,00:27,FLA,69,74,substituicao_sai,Balbi
4,00:27,MOG,69,74,tempo_tecnico,Mogi
4,00:27,FLA,69,74,AS,Balbi
4,00:27,FLA,69,74,3_Pts_C,Mineiro
4,00:48,FLA,69,71,RD,Flamengo
4,00:48,MOG,69,71,3_Pts_T,André Goes
4,01:02,FLA,69,71,substituicao_entra,Marquinhos
4,01:02,FLA,69,71,substituicao_sai,Zach Graham
4,01:02,MOG,69,71,tempo_tecnico,Mogi
4,01:02,FLA,69,71,ER,
4,01:02,FLA,69,71,RO,Mineiro
4,01:03,FLA,69,71,2_Pts_T,Mineiro
4,01:27,FLA,69,71,BR,Balbi
4,01:27,MOG,69,71,ER,André Goes
4,01:50,FLA,69,71,substituicao_entra,Zach Graham
4,01:50,FLA,69,71,substituicao_sai,Marquinhos
4,01:50,FLA,69,71,LL_Pts_C,Jhonatan
4,01:50,FLA,69,70,LL_Pts_C,Jhonatan
4,01:50,FLA,69,69,FR,Jhonatan
4,01:50,MOG,69,69,FC,Fúlvio
4,02:10,FLA,69,69,substituicao_entra,Olivinha
4,02:10,FLA,69,69,substituicao_sai,Léo Demétrio
4,02:10,FLA,69,69,RD,Flamengo
4,02:10,MOG,69,69,2_Pts_T,Fuzaro
4,02:34,FLA,69,69,substituicao_entra,Léo Demétrio
4,02:34,FLA,69,69,substituicao_sai,Olivinha
4,02:34,MOG,69,69,RD,Mogi
4,02:34,FLA,69,69,3_Pts_T,Jhonatan
4,02:34,FLA,69,69,substituicao_entra,Olivinha
4,02:34,FLA,69,69,substituicao_sai,Léo Demétrio
4,02:42,FLA,69,69,RD,Jhonatan
4,02:49,MOG,69,69,3_Pts_T,André Goes
4,03:16,FLA,69,69,AS,Balbi
4,03:16,FLA,69,69,2_Pts_C,Jhonatan
4,03:34,MOG,69,67,LL_Pts_C,Fuzaro
4,03:34,MOG,68,67,LL_Pts_T,Fuzaro
4,03:34,MOG,68,67,FR,Fuzaro
4,03:34,FLA,68,67,FC,Mineiro
4,03:34,MOG,68,67,RD,Mogi
4,03:34,FLA,68,67,3_Pts_T,Marquinhos
4,03:56,MOG,68,67,2_Pts_C,André Goes
4,04:06,MOG,66,67,substituicao_entra,André Goes
4,04:06,MOG,66,67,substituicao_sai,Alex
4,04:06,MOG,66,67,RO,Mogi
4,04:06,MOG,66,67,3_Pts_T,Fúlvio
4,04:31,FLA,66,67,LL_Pts_C,Marquinhos
4,04:31,FLA,66,66,LL_Pts_T,Marquinhos
4,04:31,MOG,66,66,substituicao_entra,Alex
4,04:31,MOG,66,66,substituicao_sai,Lessa
4,04:31,FLA,66,66,FR,Marquinhos
4,04:31,MOG,66,66,FC,Lessa
4,04:38,FLA,66,66,FR,Jhonatan
4,04:38,MOG,66,66,FC,Fúlvio
4,04:43,MOG,66,66,substituicao_entra,Lessa
4,04:43,MOG,66,66,substituicao_sai,Guga
4,04:43,FLA,66,66,FR,Jhonatan
4,04:43,MOG,66,66,FC,Guga
4,04:46,FLA,66,66,FR,Balbi
4,04:46,MOG,66,66,FC,Guga
4,04:46,MOG,66,66,substituicao_entra,João Pedro
4,04:46,MOG,66,66,substituicao_sai,Paranhos
4,04:46,MOG,66,66,substituicao_entra,Guga
4,04:46,MOG,66,66,substituicao_sai,André Goes
4,04:59,FLA,66,66,RD,Jhonatan
4,04:59,MOG,66,66,LL_Pts_T,Paranhos
4,04:59,MOG,66,66,LL_Pts_T,Paranhos
4,04:59,MOG,66,66,LL_Pts_C,Fúlvio
4,04:59,FLA,65,66,FC_T,Técnico do Flamengo
4,04:59,MOG,65,66,FR,Paranhos
4,04:59,FLA,65,66,FC,Marquinhos
4,05:16,MOG,65,66,RD,André Goes
4,05:19,FLA,65,66,3_Pts_T,Marquinhos
4,05:21,FLA,65,66,RD,Balbi
4,05:29,FLA,65,66,TO,Mineiro
4,05:29,MOG,65,66,2_Pts_T,Paranhos
4,05:47,FLA,65,66,AS,Léo Demétrio
4,05:47,FLA,65,66,3_Pts_C,Marquinhos
4,05:49,FLA,65,63,RO,Léo Demétrio
4,05:53,FLA,65,63,3_Pts_T,Jhonatan
4,06:13,FLA,65,63,RD,Flamengo
4,06:13,MOG,65,63,2_Pts_T,Fuzaro
4,06:26,FLA,65,63,substituicao_entra,Mineiro
4,06:26,FLA,65,63,substituicao_sai,Vargas
4,06:26,MOG,65,63,LL_Pts_C,Fuzaro
4,06:26,MOG,64,63,LL_Pts_T,Fuzaro
4,06:26,MOG,64,63,FR,Fuzaro
4,06:26,FLA,64,63,FC_A,Vargas
4,06:26,MOG,64,63,RO,Fabricio
