Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,73,67,fim_partida,
4,00:00,NaN,73,67,fim_quarto, 
4,00:08,SJO,73,67,ER,Mariani
4,00:10,SJO,73,67,RO,São José
4,00:10,SJO,73,67,3_Pts_T,Figueredo
4,00:14,SPF,73,67,EN,Murilo
4,00:14,SPF,71,67,RO,Murilo
4,00:16,SPF,71,67,2_Pts_T,Shamell
4,00:28,SJO,71,67,2_Pts_C,Lupa
4,00:28,SJO,71,65,RO,Lupa
4,00:31,SJO,71,65,2_Pts_T,Lupa
4,00:41,SJO,71,65,tempo_tecnico,São José
4,00:45,SPF,71,65,2_Pts_C,De Paula
4,00:58,SPF,69,65,RD,De Paula
4,01:03,SPF,69,65,TO,Renan
4,01:03,SJO,69,65,3_Pts_T,Mariani
4,01:17,SJO,69,65,tempo_tecnico,São José
4,01:17,SPF,69,65,LL_Pts_C,De Paula
4,01:17,SPF,68,65,LL_Pts_C,De Paula
4,01:17,SPF,67,65,FR,De Paula
4,01:17,SJO,67,65,FC,Lupa
4,01:26,SPF,67,65,RD,São Paulo
4,01:27,SJO,67,65,3_Pts_T,Mariani
4,01:50,SPF,67,65,2_Pts_C,Léo Meindl
4,01:58,SPF,65,65,RD,Murilo
4,02:01,SJO,65,65,3_Pts_T,Figueredo
4,02:16,SPF,65,65,ER,De Paula
4,02:33,SPF,65,65,RD,São Paulo
4,02:35,SJO,65,65,3_Pts_T,Buemo
4,03:00,SPF,65,65,LL_Pts_C,Murilo
4,03:00,SPF,64,65,LL_Pts_C,Murilo
4,03:00,SPF,63,65,FR,Murilo
4,03:00,SJO,63,65,FC,Duda
4,03:21,SPF,63,65,tempo_tecnico,São Paulo
4,03:21,SJO,63,65,LL_Pts_C,Mariani
4,03:21,SJO,63,64,LL_Pts_T,Mariani
4,03:21,SJO,63,64,FR,Mariani
4,03:21,SPF,63,64,FC,Murilo
4,03:38,SJO,63,64,RD,Lupa
4,03:42,SPF,63,64,3_Pts_T,Renan
4,03:58,SJO,63,64,LL_Pts_C,Mariani
4,03:58,SJO,63,63,LL_Pts_C,Mariani
4,03:58,SJO,63,62,FR,Mariani
4,03:58,SPF,63,62,FC,Shamell
4,04:16,SPF,63,62,ER,De Paula
4,04:19,SPF,63,62,RD,Murilo
4,04:24,SPF,63,62,TO,De Paula
4,04:24,SJO,63,62,2_Pts_T,Figueredo
4,04:29,SJO,63,62,RD,Buemo
4,04:33,SPF,63,62,2_Pts_T,Renan
4,04:34,SPF,63,62,RO,Renan
4,04:34,SPF,63,62,LL_Pts_T,De Paula
4,04:34,SPF,63,62,LL_Pts_T,De Paula
4,04:34,SJO,63,62,substituicao_entra,Buemo
4,04:34,SJO,63,62,substituicao_sai,Ambrosino
4,04:34,SPF,63,62,FR,De Paula
4,04:34,SJO,63,62,FC,Figueredo
4,04:55,SJO,63,62,LL_Pts_C,Lupa
4,04:55,SJO,63,61,LL_Pts_T,Lupa
4,04:55,SJO,63,61,FR,Lupa
4,04:55,SPF,63,61,FC,Renan
4,05:05,SJO,63,61,RD,Mariani
4,05:08,SPF,63,61,3_Pts_T,Shamell
4,05:25,SPF,63,61,FR,Murilo
4,05:25,SJO,63,61,FC,Ambrosino
4,05:42,SJO,63,61,AS,Figueredo
4,05:42,SJO,63,61,3_Pts_C,Mariani
4,05:57,SJO,63,58,RD,São José
4,05:57,SPF,63,58,3_Pts_T,Shamell
4,06:21,SJO,63,58,AS,Lupa
4,06:21,SJO,63,58,3_Pts_C,Mariani
4,06:21,SJO,63,55,RO,Lupa
4,06:25,SJO,63,55,3_Pts_T,Duda
4,06:46,SJO,63,55,substituicao_entra,Duda
4,06:46,SJO,63,55,substituicao_sai,L  Eltink
4,06:46,SJO,63,55,tempo_tecnico,São José
4,06:46,SPF,63,55,AS,De Paula
4,06:46,SPF,63,55,2_Pts_C,Shamell
4,06:56,SPF,61,55,RD,Renan
4,06:59,SJO,61,55,3_Pts_T,Figueredo
4,07:19,SJO,61,55,RD,Mariani
4,07:19,SPF,61,55,LL_Pts_T,Shamell
4,07:19,SPF,61,55,LL_Pts_C,Shamell
4,07:19,SPF,60,55,FR,Shamell
4,07:19,SJO,60,55,FC,L  Eltink
4,07:25,SJO,60,55,substituicao_entra,Lupa
4,07:25,SJO,60,55,substituicao_sai,Sérgio
4,07:26,SPF,60,55,FR,De Paula
4,07:26,SJO,60,55,FC,Figueredo
4,07:27,SPF,60,55,RD,De Paula
4,07:33,SJO,60,55,2_Pts_T,Figueredo
4,07:51,SPF,60,55,AS,De Paula
4,07:51,SPF,60,55,2_Pts_C,Murilo
4,08:03,SPF,58,55,RD,Renan
4,08:03,SJO,58,55,LL_Pts_T,Figueredo
4,08:03,SPF,58,55,substituicao_entra,Murilo
4,08:03,SPF,58,55,substituicao_sai,Jefferson
4,08:03,SJO,58,55,FR,Figueredo
4,08:03,SPF,58,55,FC,Jefferson
4,08:03,SJO,58,55,2_Pts_C,Figueredo
4,08:19,SJO,58,53,RD,São José
4,08:19,SPF,58,53,3_Pts_T,Jefferson
4,08:33,SJO,58,53,AS,Figueredo
4,08:33,SJO,58,53,3_Pts_C,Mariani
4,08:48,SPF,58,50,AS,Léo Meindl
4,08:48,SPF,58,50,2_Pts_C,Shamell
4,08:55,SPF,56,50,RD,Renan
4,08:59,SJO,56,50,3_Pts_T,Mariani
4,09:03,SJO,56,50,RD,Sérgio
4,09:06,SPF,56,50,3_Pts_T,Shamell
4,09:10,SPF,56,50,RD,De Paula
4,09:14,SJO,56,50,2_Pts_T,Sérgio
4,09:15,SJO,56,50,RO,Sérgio
4,09:20,SJO,56,50,3_Pts_T,Figueredo
4,09:28,SJO,56,50,FR,Figueredo
4,09:28,SPF,56,50,FC,Shamell
4,09:29,SJO,56,50,BR,Mariani
4,09:29,SPF,56,50,ER,Léo Meindl
4,09:30,SPF,56,50,RD,Léo Meindl
4,09:33,SJO,56,50,2_Pts_T,Figueredo
4,09:41,SJO,56,50,RO,São José
4,09:43,SPF,56,50,TO,Jefferson
4,09:43,SJO,56,50,2_Pts_T,Mariani
4,10:00,NaN,56,50,inicio_quarto,
3,00:00,NaN,56,50,fim_quarto,
3,00:00,SJO,56,50,RD,São José
3,00:06,SPF,56,50,2_Pts_T,De Paula
3,00:07,SPF,56,50,RO,De Paula
3,00:07,SPF,56,50,3_Pts_T,Jefferson
3,00:14,SPF,56,50,RD,Jefferson
3,00:19,SJO,56,50,2_Pts_T,Mariani
3,00:36,SPF,56,50,LL_Pts_C,Léo Meindl
3,00:36,SPF,55,50,LL_Pts_T,Léo Meindl
3,00:36,SJO,55,50,substituicao_entra,Ambrosino
3,00:36,SJO,55,50,substituicao_sai,Buemo
3,00:36,SJO,55,50,substituicao_entra,Mariani
3,00:36,SJO,55,50,substituicao_sai,Duda
3,00:36,SPF,55,50,FR,Léo Meindl
3,00:36,SJO,55,50,FC,Buemo
3,00:36,SPF,55,50,RD,De Paula
3,00:38,SJO,55,50,2_Pts_T,Duda
3,01:10,SPF,55,50,AS,De Paula
3,01:10,SPF,55,50,EN,Renan
3,01:12,SPF,53,50,RD,De Paula
3,01:15,SJO,53,50,3_Pts_T,Duda
3,01:21,SJO,53,50,RD,Buemo
3,01:25,SPF,53,50,2_Pts_T,Jefferson
3,01:48,SPF,53,50,RD,São Paulo
