Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,94,83,fim_partida,
4,00:00,NaN,94,83,fim_quarto, 
4,00:06,COR,94,83,LL_Pts_C,Humberto
4,00:06,COR,94,82,LL_Pts_C,Humberto
4,00:06,COR,94,81,FR,Humberto
4,00:06,FRA,94,81,FC,Adyel
4,00:09,COR,94,81,RO,Corinthians
4,00:09,COR,94,81,LL_Pts_T,Fuller
4,00:09,COR,94,81,FR,Fuller
4,00:09,FRA,94,81,FC,Adyel
4,00:09,COR,94,81,AS,Fischer
4,00:09,COR,94,81,3_Pts_C,Fuller
4,00:29,FRA,94,78,AS,Adyel
4,00:29,FRA,94,78,EN,Márcio
4,00:40,COR,92,78,AS,Fuller
4,00:40,COR,92,78,2_Pts_C,Fischer
4,00:44,COR,92,76,BR,Fuller
4,00:44,FRA,92,76,ER,Adyel
4,00:54,FRA,92,76,RD,Márcio
4,00:54,COR,92,76,LL_Pts_T,Fuller
4,00:54,FRA,92,76,substituicao_entra,Edu Marília
4,00:54,FRA,92,76,substituicao_sai,Hettsheimeir
4,00:54,COR,92,76,FR,Fuller
4,00:54,FRA,92,76,FC,Márcio
4,00:54,COR,92,76,2_Pts_C,Fuller
4,01:07,COR,92,74,RD,Fischer
4,01:07,FRA,92,74,LL_Pts_T,Márcio
4,01:07,FRA,92,74,substituicao_entra,Adyel
4,01:07,FRA,92,74,substituicao_sai,Parodi
4,01:07,FRA,92,74,FR,Márcio
4,01:07,COR,92,74,FC,Fuller
4,01:07,FRA,92,74,AS,Parodi
4,01:07,FRA,92,74,2_Pts_C,Márcio
4,01:10,FRA,90,74,RD,Parodi
4,01:13,COR,90,74,3_Pts_T,F  Vezaro
4,01:16,COR,90,74,RO,Nesbitt
4,01:20,COR,90,74,2_Pts_T,Fischer
4,01:25,FRA,90,74,substituicao_entra,Márcio
4,01:25,FRA,90,74,substituicao_sai,Lucas Dias
4,01:25,COR,90,74,RO,Corinthians
4,01:25,FRA,90,74,TO,Hettsheimeir
4,01:25,COR,90,74,2_Pts_T,Humberto
4,01:25,COR,90,74,RO,Humberto
4,01:26,COR,90,74,2_Pts_T,Humberto
4,01:29,COR,90,74,RD,Fischer
4,01:33,FRA,90,74,3_Pts_T,Schattmann
4,01:47,COR,90,74,AS,Fuller
4,01:47,COR,90,74,2_Pts_C,Humberto
4,02:08,FRA,90,72,substituicao_entra,Jimmy
4,02:08,FRA,90,72,substituicao_sai,David Jackson
4,02:08,COR,90,72,tempo_tecnico,Corinthians
4,02:08,FRA,90,72,2_Pts_C,Schattmann
4,02:18,FRA,88,72,RD,Schattmann
4,02:21,COR,88,72,2_Pts_T,Fuller
4,02:37,FRA,88,72,AS,Schattmann
4,02:37,FRA,88,72,2_Pts_C,David Jackson
4,02:48,COR,86,72,AS,Fuller
4,02:48,COR,86,72,2_Pts_C,Nesbitt
4,03:00,COR,86,70,substituicao_entra,F  Vezaro
4,03:00,COR,86,70,substituicao_sai,Arthur Pecos
4,03:00,COR,86,70,RD,Corinthians
4,03:00,FRA,86,70,3_Pts_T,Parodi
4,03:20,FRA,86,70,RD,Schattmann
4,03:24,COR,86,70,3_Pts_T,Fischer
4,03:29,COR,86,70,RD,Nesbitt
4,03:33,FRA,86,70,2_Pts_T,David Jackson
4,03:44,FRA,86,70,RD,Lucas Dias
4,03:48,COR,86,70,3_Pts_T,Arthur Pecos
4,04:03,COR,86,70,tempo_tecnico,Corinthians
4,04:03,FRA,86,70,AS,Parodi
4,04:03,FRA,86,70,2_Pts_C,Lucas Dias
4,04:08,FRA,84,70,RD,Parodi
4,04:11,COR,84,70,2_Pts_T,Humberto
4,04:32,FRA,84,70,LL_Pts_C,David Jackson
4,04:32,FRA,83,70,FR,David Jackson
4,04:32,COR,83,70,FC,Fuller
4,04:32,FRA,83,70,2_Pts_C,David Jackson
4,04:41,COR,81,70,LL_Pts_C,Fischer
4,04:41,COR,81,69,LL_Pts_T,Fischer
4,04:41,COR,81,69,FR,Fischer
4,04:41,FRA,81,69,FC,Hettsheimeir
4,04:51,COR,81,69,LL_Pts_T,Humberto
4,04:51,COR,81,69,LL_Pts_C,Humberto
4,04:51,FRA,81,68,substituicao_entra,Schattmann
4,04:51,FRA,81,68,substituicao_entra,Lucas Dias
4,04:51,FRA,81,68,substituicao_sai,Guilherme
4,04:51,FRA,81,68,substituicao_sai,Márcio
4,04:51,COR,81,68,FR,Humberto
4,04:51,FRA,81,68,FC_A,Guilherme
4,04:51,COR,81,68,RD,Humberto
4,04:53,FRA,81,68,3_Pts_T,Parodi
4,05:13,COR,81,68,AS,Fischer
4,05:13,COR,81,68,3_Pts_C,Arthur Pecos
4,05:23,FRA,81,65,substituicao_entra,David Jackson
4,05:23,FRA,81,65,substituicao_sai,Jimmy
4,05:33,COR,81,65,BR,Fuller
4,05:33,FRA,81,65,ER,Jimmy
4,05:37,FRA,81,65,FR,Márcio
4,05:37,COR,81,65,FC,Humberto
4,05:43,FRA,81,65,substituicao_entra,Parodi
4,05:43,FRA,81,65,substituicao_sai,Elinho
4,05:43,FRA,81,65,FR,Jimmy
4,05:43,COR,81,65,FC,Humberto
4,05:51,COR,81,65,AS,Arthur Pecos
4,05:51,COR,81,65,2_Pts_C,Humberto
4,05:54,COR,81,63,RD,Nesbitt
