Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,81,71,fim_partida,
4,00:00,NaN,81,71,fim_quarto, 
4,00:02,APB,81,71,RD,Murilo
4,00:02,SJO,81,71,3_Pts_T,Duda
4,00:09,SJO,81,71,RD,L  Eltink
4,00:12,APB,81,71,2_Pts_T,Paulo
4,00:27,SJO,81,71,AS,Rafael
4,00:27,SJO,81,71,2_Pts_C,Lupa
4,00:42,APB,79,71,AS,Murilo
4,00:42,APB,79,71,3_Pts_C,Augusto
4,00:46,APB,79,68,LL_Pts_C,Augusto
4,00:46,APB,79,67,LL_Pts_T,Augusto
4,00:46,SJO,79,67,substituicao_entra,Figueredo
4,00:46,SJO,79,67,substituicao_sai,Eugeniusz
4,00:46,SJO,79,67,substituicao_entra,Lupa
4,00:46,SJO,79,67,substituicao_sai,Sérgio
4,00:46,APB,79,67,FR,Augusto
4,00:46,SJO,79,67,FC_A,Sérgio
4,00:47,APB,79,67,BR,Augusto
4,00:47,SJO,79,67,ER,Duda
4,00:59,APB,79,67,AS,Murilo
4,00:59,APB,79,67,3_Pts_C,Augusto
4,01:02,SJO,79,64,ER,Eugeniusz
4,01:05,APB,79,64,2_Pts_C,Paulo
4,01:16,APB,79,62,RD,Augusto
4,01:19,SJO,79,62,2_Pts_T,Rafael
4,01:39,APB,79,62,AS,Murilo
4,01:39,APB,79,62,2_Pts_C,Augusto
4,01:55,APB,79,60,RD,Aquiles
4,01:55,SJO,79,60,LL_Pts_T,Duda
4,01:55,SJO,79,60,FR,Duda
4,01:55,APB,79,60,FC,Augusto
4,01:55,SJO,79,60,2_Pts_C,Duda
4,02:14,APB,77,60,substituicao_entra,Leandro
4,02:14,APB,77,60,substituicao_sai,Gustavo
4,02:14,SJO,77,60,substituicao_entra,Eugeniusz
4,02:14,SJO,77,60,substituicao_sai,Figueredo
4,02:14,SJO,77,60,substituicao_entra,Duda
4,02:14,SJO,77,60,substituicao_sai,Mariani
4,02:14,APB,77,60,ER,
4,02:30,APB,77,60,RO,Pato Basquete
4,02:33,APB,77,60,3_Pts_T,Aquiles
4,02:36,APB,77,60,RO,Paulo
4,02:40,APB,77,60,3_Pts_T,Augusto
4,02:44,APB,77,60,substituicao_entra,Murilo
4,02:44,APB,77,60,substituicao_sai,Gegê
4,02:44,APB,77,60,RO,Pato Basquete
4,02:44,SJO,77,60,TO,L  Eltink
4,02:44,APB,77,60,2_Pts_T,Paulo
4,03:04,SJO,77,60,AS,Sérgio
4,03:04,SJO,77,60,2_Pts_C,L  Eltink
4,03:13,SJO,75,60,FR,Figueredo
4,03:13,APB,75,60,FC,Gegê
4,03:23,APB,75,60,ER,Paulo
4,03:33,SJO,75,60,ER,Sérgio
4,03:41,SJO,75,60,RD,Mariani
4,03:47,APB,75,60,2_Pts_T,Paulo
4,04:03,APB,75,60,FR,Gegê
4,04:03,SJO,75,60,FC,Figueredo
4,04:14,SJO,75,60,AS,Mariani
4,04:14,SJO,75,60,3_Pts_C,L  Eltink
4,04:37,APB,72,60,AS,Aquiles
4,04:37,APB,72,60,2_Pts_C,Paulo
