Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,74,96,fim_partida,
4,00:00,NaN,74,96,fim_quarto, 
4,00:13,APB,74,96,ER,
4,00:38,CAP,74,96,LL_Pts_C,Solano
4,00:38,CAP,73,96,LL_Pts_C,Solano
4,00:38,APB,72,96,substituicao_entra,Coimbra
4,00:38,APB,72,96,substituicao_sai,Paulo
4,00:38,CAP,72,96,FR,Solano
4,00:38,APB,72,96,FC,Paulo
4,00:51,APB,72,96,2_Pts_C,Paulo
4,01:12,APB,72,94,RD,Paulo
4,01:15,CAP,72,94,3_Pts_T,Eddy
4,01:25,CAP,72,94,RD,Paulistano
4,01:26,APB,72,94,2_Pts_T,Paulo
4,01:44,APB,72,94,RD,Paulo
4,01:47,CAP,72,94,3_Pts_T,Jonatan
4,01:57,CAP,72,94,substituicao_entra,Jonatan
4,01:57,CAP,72,94,substituicao_sai,Yago
4,02:01,APB,72,94,AS,Gegê
4,02:01,APB,72,94,LL_Pts_C,Paulo
4,02:01,APB,72,93,LL_Pts_C,Paulo
4,02:01,APB,72,92,substituicao_entra,Phillips
4,02:01,APB,72,92,substituicao_sai,Gegê
4,02:01,APB,72,92,FR,Paulo
4,02:01,CAP,72,92,FC,Victão
4,02:12,CAP,72,92,LL_Pts_C,Yago
4,02:12,CAP,71,92,LL_Pts_C,Yago
4,02:12,APB,70,92,substituicao_entra,Paulo
4,02:12,APB,70,92,substituicao_sai,Funches III
4,02:12,CAP,70,92,FR,Yago
4,02:12,APB,70,92,FC,Funches III
4,02:13,CAP,70,92,RD,D  Coleman
4,02:16,APB,70,92,3_Pts_T,Paulo
4,02:28,APB,70,92,RD,Thornton
4,02:31,CAP,70,92,3_Pts_T,D  Coleman
4,02:41,APB,70,92,AS,Paulo
4,02:41,APB,70,92,2_Pts_C,Augusto
4,02:55,APB,70,90,RD,Funches III
4,02:59,CAP,70,90,3_Pts_T,Eddy
4,03:02,CAP,70,90,RD,D  Coleman
4,03:05,APB,70,90,3_Pts_T,Thornton
4,03:22,CAP,70,90,ER,Victão
4,03:36,APB,70,90,AS,Gegê
4,03:36,APB,70,90,2_Pts_C,Thornton
4,03:55,APB,70,88,substituicao_entra,Paulo
4,03:55,APB,70,88,substituicao_entra,Thornton
4,03:55,APB,70,88,substituicao_sai,Paulo
4,03:55,APB,70,88,substituicao_sai,Phillips
4,03:55,APB,70,88,tempo_tecnico,Pato Basquete
4,03:58,CAP,70,88,2_Pts_C,Solano
4,03:58,CAP,68,88,RO,Solano
4,04:00,CAP,68,88,3_Pts_T,D  Coleman
4,04:06,CAP,68,88,BR,Solano
4,04:06,APB,68,88,ER,Phillips
4,04:18,CAP,68,88,AS,Yago
4,04:18,CAP,68,88,2_Pts_C,Eddy
4,04:35,CAP,66,88,substituicao_entra,Eddy
4,04:35,CAP,66,88,substituicao_sai,Maique
4,04:35,CAP,66,88,tempo_tecnico,Paulistano
4,04:38,APB,66,88,2_Pts_C,Gegê
4,04:53,APB,66,86,BR,Gegê
4,04:53,CAP,66,86,ER,Yago
4,04:59,CAP,66,86,RD,Maique
4,05:03,APB,66,86,3_Pts_T,Phillips
4,05:07,APB,66,86,RD,Gegê
4,05:10,CAP,66,86,3_Pts_T,Victão
4,05:12,APB,66,86,substituicao_entra,Augusto
4,05:12,APB,66,86,substituicao_sai,Thornton
4,05:12,CAP,66,86,FR,D  Coleman
4,05:12,APB,66,86,FC,Funches III
4,05:17,APB,66,86,AS,Gegê
4,05:17,APB,66,86,2_Pts_C,Phillips
4,05:22,APB,66,84,BR,Thornton
4,05:22,CAP,66,84,ER,Solano
4,05:27,CAP,66,84,RD,D  Coleman
4,05:30,APB,66,84,2_Pts_T,Funches III
4,05:39,APB,66,84,RD,Funches III
4,05:42,CAP,66,84,2_Pts_T,D  Coleman
4,05:46,CAP,66,84,FR,Yago
4,05:46,APB,66,84,FC,Thornton
4,05:55,APB,66,84,LL_Pts_C,Phillips
4,05:55,APB,66,83,AS,Thornton
4,05:55,APB,66,83,LL_Pts_C,Phillips
4,05:55,APB,66,82,FR,Phillips
4,05:55,CAP,66,82,FC,Yago
4,05:55,APB,66,82,RD,Thornton
4,05:58,CAP,66,82,3_Pts_T,D  Coleman
4,06:13,APB,66,82,AS,Phillips
4,06:13,APB,66,82,2_Pts_C,Thornton
4,06:33,CAP,66,80,AS,Yago
4,06:33,CAP,66,80,2_Pts_C,Victão
4,06:45,CAP,64,80,FR,Yago
4,06:45,APB,64,80,FC,Thornton
4,06:56,APB,64,80,2_Pts_C,Phillips
4,07:09,CAP,64,78,AS,Yago
4,07:09,CAP,64,78,3_Pts_C,D  Coleman
4,07:12,APB,61,78,substituicao_entra,Paulo
4,07:12,APB,61,78,substituicao_sai,Paulo
4,07:12,CAP,61,78,FR,Solano
4,07:12,APB,61,78,FC,Paulo
4,07:28,CAP,61,78,substituicao_entra,D  Coleman
4,07:28,CAP,61,78,substituicao_sai,Ruivo
4,07:28,CAP,61,78,tempo_tecnico,Paulistano
4,07:29,APB,61,78,AS,Phillips
4,07:29,APB,61,78,2_Pts_C,Thornton
4,07:35,APB,61,76,BR,Phillips
4,07:35,CAP,61,76,ER,Yago
4,07:54,APB,61,76,LL_Pts_C,Thornton
4,07:54,APB,61,75,LL_Pts_C,Thornton
4,07:54,CAP,61,74,substituicao_entra,Victão
4,07:54,CAP,61,74,substituicao_sai,Eddy
4,07:54,CAP,61,74,substituicao_entra,Maique
4,07:54,CAP,61,74,substituicao_sai,Dikembe
4,07:54,APB,61,74,FR,Thornton
4,07:54,CAP,61,74,FC,Dikembe
4,07:54,APB,61,74,RO,Thornton
4,07:55,CAP,61,74,TO,Dikembe
4,07:55,APB,61,74,2_Pts_T,Funches III
4,08:11,APB,61,74,FR,Thornton
4,08:11,CAP,61,74,FC,Eddy
