Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,70,75,fim_partida,
4,00:00,NaN,70,75,fim_quarto, 
4,00:03,PIN,70,75,3_Pts_T,Scaglia
4,00:03,PIN,70,75,RO,Isaac
4,00:03,PIN,70,75,3_Pts_T,Toledo
4,00:05,PIN,70,75,BR,Isaac
4,00:05,FLA,70,75,ER,Balbi
4,00:11,FLA,70,75,RD,Olivinha
4,00:11,PIN,70,75,LL_Pts_T,Toledo
4,00:11,PIN,70,75,LL_Pts_C,Toledo
4,00:11,PIN,69,75,FR,Toledo
4,00:11,FLA,69,75,FC,Marquinhos
4,00:12,PIN,69,75,RO,Toledo
4,00:13,PIN,69,75,3_Pts_T,Buffat
4,00:30,FLA,69,75,AS,Deryk
4,00:30,FLA,69,75,2_Pts_C,Zach Graham
4,00:39,PIN,69,73,LL_Pts_C,Toledo
4,00:39,FLA,68,73,substituicao_entra,Deryk
4,00:39,FLA,68,73,substituicao_sai,Mineiro
4,00:39,FLA,68,73,substituicao_entra,Marquinhos
4,00:39,FLA,68,73,substituicao_sai,Jhonatan
4,00:39,PIN,68,73,substituicao_entra,Scaglia
4,00:39,PIN,68,73,substituicao_sai,Ware
4,00:39,PIN,68,73,FR,Toledo
4,00:39,FLA,68,73,FC,Mineiro
4,00:39,PIN,68,73,2_Pts_C,Toledo
4,00:44,FLA,66,73,substituicao_entra,Jhonatan
4,00:44,FLA,66,73,substituicao_sai,Marquinhos
4,00:44,FLA,66,73,LL_Pts_C,Marquinhos
4,00:44,FLA,66,72,substituicao_entra,Zach Graham
4,00:44,FLA,66,72,substituicao_sai,Deryk
4,00:44,FLA,66,72,substituicao_entra,Olivinha
4,00:44,FLA,66,72,substituicao_sai,Zach Graham
4,00:44,FLA,66,72,FR,Marquinhos
4,00:44,PIN,66,72,FC,Ware
4,00:44,FLA,66,72,2_Pts_C,Marquinhos
4,01:08,FLA,66,70,tempo_tecnico,Flamengo
4,01:08,FLA,66,70,substituicao_entra,Zach Graham
4,01:08,FLA,66,70,substituicao_sai,Olivinha
4,01:08,PIN,66,70,AS,Ware
4,01:08,PIN,66,70,2_Pts_C,Toledo
4,01:23,PIN,64,70,RD,Ware
4,01:27,FLA,64,70,2_Pts_T,Olivinha
4,01:52,PIN,64,70,LL_Pts_C,Toledo
4,01:52,PIN,63,70,LL_Pts_C,Toledo
4,01:52,FLA,62,70,substituicao_entra,Deryk
4,01:52,FLA,62,70,substituicao_sai,Zach Graham
4,01:52,FLA,62,70,substituicao_entra,Olivinha
4,01:52,FLA,62,70,substituicao_sai,Vargas
4,01:52,PIN,62,70,FR,Toledo
4,01:52,FLA,62,70,FC,Vargas
4,01:52,PIN,62,70,RD,Toledo
4,01:54,FLA,62,70,2_Pts_T,Balbi
4,01:59,FLA,62,70,BR,Balbi
4,01:59,PIN,62,70,ER,Dawkins
4,02:08,FLA,62,70,LL_Pts_C,Marquinhos
4,02:08,FLA,62,69,substituicao_entra,Mineiro
4,02:08,FLA,62,69,substituicao_sai,Olivinha
4,02:08,PIN,62,69,substituicao_entra,Ware
4,02:08,PIN,62,69,substituicao_sai,C  Torres
4,02:08,PIN,62,69,ER,
4,02:08,PIN,62,69,FC_T,Técnico do Pinheiros
4,02:08,PIN,62,69,tempo_tecnico,Pinheiros
4,02:10,FLA,62,69,2_Pts_C,Balbi
4,02:11,FLA,62,67,BR,Balbi
4,02:11,PIN,62,67,ER,C  Torres
4,02:29,FLA,62,67,2_Pts_C,Balbi
4,02:50,FLA,62,65,RD,Olivinha
4,02:53,PIN,62,65,2_Pts_T,Isaac
4,03:08,FLA,62,65,substituicao_entra,Vargas
4,03:08,FLA,62,65,substituicao_sai,Mineiro
4,03:08,PIN,62,65,tempo_tecnico,Pinheiros
4,03:08,FLA,62,65,2_Pts_C,Olivinha
4,03:08,FLA,62,63,RO,Olivinha
4,03:09,FLA,62,63,2_Pts_T,Marquinhos
4,03:13,FLA,62,63,BR,Zach Graham
4,03:13,PIN,62,63,ER,C  Torres
4,03:14,PIN,62,63,RO,C  Torres
4,03:18,PIN,62,63,2_Pts_T,C  Torres
4,03:35,FLA,62,63,2_Pts_C,Zach Graham
4,03:57,PIN,62,61,substituicao_entra,C  Torres
4,03:57,PIN,62,61,substituicao_sai,Ware
4,03:57,PIN,62,61,ER,Buffat
4,04:18,FLA,62,61,LL_Pts_C,Zach Graham
4,04:18,FLA,62,60,LL_Pts_C,Zach Graham
4,04:18,FLA,62,59,FR,Zach Graham
4,04:18,PIN,62,59,FC,Buffat
4,04:24,PIN,62,59,LL_Pts_C,Ware
4,04:24,PIN,61,59,LL_Pts_T,Ware
4,04:24,PIN,61,59,FR,Ware
4,04:24,FLA,61,59,FC,Mineiro
4,04:39,PIN,61,59,RD,Toledo
4,04:43,FLA,61,59,3_Pts_T,Marquinhos
4,05:00,FLA,61,59,RO,Flamengo
4,05:00,FLA,61,59,LL_Pts_T,Mineiro
4,05:00,FLA,61,59,LL_Pts_T,Mineiro
4,05:00,FLA,61,59,substituicao_entra,Zach Graham
4,05:00,FLA,61,59,substituicao_sai,Deryk
4,05:00,FLA,61,59,FR,Mineiro
4,05:00,PIN,61,59,FC,Buffat
4,05:14,PIN,61,59,LL_Pts_C,Isaac
4,05:14,PIN,60,59,LL_Pts_C,Isaac
4,05:14,PIN,59,59,FR,Isaac
4,05:14,FLA,59,59,FC,Deryk
4,05:22,PIN,59,59,substituicao_entra,Ware
4,05:22,PIN,59,59,substituicao_sai,C  Torres
4,05:22,FLA,59,59,LL_Pts_C,Balbi
4,05:22,FLA,59,58,LL_Pts_T,Balbi
4,05:22,FLA,59,58,FR,Balbi
4,05:22,PIN,59,58,FC,Isaac
4,05:24,FLA,59,58,RD,Balbi
4,05:27,PIN,59,58,3_Pts_T,Dawkins
4,05:32,PIN,59,58,RD,Isaac
4,05:38,FLA,59,58,3_Pts_T,Balbi
4,05:51,FLA,59,58,RD,Olivinha
4,05:54,PIN,59,58,2_Pts_T,Buffat
4,06:10,PIN,59,58,FR,Toledo
4,06:10,FLA,59,58,ER,Olivinha
4,06:10,FLA,59,58,FC_O,Olivinha
4,06:21,PIN,59,58,AS,Toledo
4,06:21,PIN,59,58,2_Pts_C,Isaac
4,06:38,FLA,57,58,LL_Pts_C,Deryk
4,06:38,FLA,57,57,LL_Pts_C,Deryk
4,06:38,PIN,57,56,substituicao_entra,Isaac
4,06:38,PIN,57,56,substituicao_sai,Betinho
4,06:38,FLA,57,56,FR,Deryk
4,06:38,PIN,57,56,FC,Betinho
4,06:46,PIN,57,56,2_Pts_C,Betinho
4,06:54,PIN,55,56,LL_Pts_C,Dawkins
4,06:54,FLA,54,56,FC_T,Técnico do Flamengo
4,06:54,FLA,54,56,substituicao_entra,Mineiro
4,06:54,FLA,54,56,substituicao_sai,Vargas
4,06:54,FLA,54,56,substituicao_entra,Deryk
4,06:54,FLA,54,56,substituicao_sai,Zach Graham
4,06:54,PIN,54,56,FR,Dawkins
4,06:54,FLA,54,56,FC,Vargas
4,07:01,PIN,54,56,RD,Toledo
4,07:04,FLA,54,56,2_Pts_T,Marquinhos
4,07:18,FLA,54,56,RD,Zach Graham
4,07:21,PIN,54,56,3_Pts_T,C  Torres
4,07:32,PIN,54,56,RD,C  Torres
4,07:36,FLA,54,56,2_Pts_T,Vargas
4,07:47,FLA,54,56,RD,Zach Graham
4,07:47,PIN,54,56,LL_Pts_T,Toledo
4,07:47,PIN,54,56,LL_Pts_T,Toledo
4,07:47,PIN,54,56,FR,Toledo
4,07:47,FLA,54,56,FC,Olivinha
4,08:04,PIN,54,56,substituicao_entra,Betinho
4,08:04,PIN,54,56,substituicao_sai,Isaac
4,08:04,PIN,54,56,tempo_tecnico,Pinheiros
4,08:04,FLA,54,56,AS,Marquinhos
4,08:04,FLA,54,56,2_Pts_C,Zach Graham
4,08:17,FLA,54,54,FR,Marquinhos
4,08:17,PIN,54,54,FC,C  Torres
4,08:17,FLA,54,54,RO,Flamengo
4,08:18,FLA,54,54,2_Pts_T,Marquinhos
4,08:20,FLA,54,54,RO,Marquinhos
4,08:24,FLA,54,54,3_Pts_T,Olivinha
4,08:29,FLA,54,54,RO,Flamengo
4,08:31,FLA,54,54,2_Pts_T,Olivinha
4,08:36,FLA,54,54,BR,Balbi
4,08:36,PIN,54,54,ER,C  Torres
4,08:46,FLA,54,54,substituicao_entra,Zach Graham
4,08:46,FLA,54,54,substituicao_sai,Jhonatan
4,08:46,PIN,54,54,FR,Isaac
4,08:46,FLA,54,54,FC,Jhonatan
4,08:56,FLA,54,54,AS,Balbi
4,08:56,FLA,54,54,3_Pts_C,Olivinha
4,09:11,FLA,54,51,FR,Vargas
4,09:11,PIN,54,51,FC,C  Torres
4,09:11,FLA,54,51,RO,Vargas
4,09:11,FLA,54,51,2_Pts_T,Jhonatan
4,09:30,FLA,54,51,FR,Balbi
4,09:30,PIN,54,51,ER,Dawkins
4,09:30,PIN,54,51,FC_O,Dawkins
4,09:30,PIN,54,51,FR,Dawkins
4,09:30,FLA,54,51,FC,Balbi
4,09:30,FLA,54,51,substituicao_entra,Vargas
4,09:30,FLA,54,51,substituicao_sai,Mineiro
4,09:42,PIN,54,51,RD,Buffat
4,09:44,FLA,54,51,3_Pts_T,Jhonatan
4,10:00,NaN,54,51,inicio_quarto,
3,00:00,NaN,54,51,fim_quarto,
3,00:00,FLA,54,51,3_Pts_T,Balbi
3,00:00,FLA,54,51,RD,Balbi
3,00:03,PIN,54,51,3_Pts_T,Cauê
3,00:16,PIN,54,51,RD,Dawkins
3,00:19,FLA,54,51,2_Pts_T,Balbi
3,00:23,FLA,54,51,BR,Balbi
3,00:23,PIN,54,51,ER,Ware
3,00:29,FLA,54,51,substituicao_entra,Jhonatan
3,00:29,FLA,54,51,substituicao_sai,Zach Graham
3,00:29,FLA,54,51,substituicao_entra,Balbi
3,00:29,FLA,54,51,substituicao_sai,Deryk
3,00:29,PIN,54,51,substituicao_entra,Toledo
3,00:29,PIN,54,51,substituicao_sai,Buffat
3,00:37,FLA,54,51,2_Pts_C,Marquinhos
3,00:42,FLA,54,49,RO,Deryk
3,00:54,PIN,54,49,TO,Cauê
3,00:54,FLA,54,49,2_Pts_T,Deryk
3,01:07,PIN,54,49,2_Pts_C,Buffat
3,01:11,PIN,52,49,RD,Buffat
3,01:14,FLA,52,49,2_Pts_T,Zach Graham
3,01:19,FLA,52,49,RD,Olivinha
3,01:23,PIN,52,49,2_Pts_T,Buffat
3,01:44,FLA,52,49,LL_Pts_C,Olivinha
3,01:44,FLA,52,48,LL_Pts_C,Olivinha
3,01:44,PIN,52,47,substituicao_entra,Isaac
3,01:44,PIN,52,47,substituicao_sai,Scaglia
3,01:44,FLA,52,47,FR,Olivinha
3,01:44,PIN,52,47,FC,Scaglia
3,02:04,PIN,52,47,LL_Pts_C,Ware
3,02:04,PIN,51,47,LL_Pts_C,Ware
3,02:04,FLA,50,47,substituicao_entra,Olivinha
3,02:04,FLA,50,47,substituicao_sai,Black
3,02:04,PIN,50,47,FR,Ware
3,02:04,FLA,50,47,FC,Black
3,02:29,FLA,50,47,LL_Pts_C,Mineiro
3,02:29,FLA,50,46,LL_Pts_C,Mineiro
3,02:29,FLA,50,45,FR,Mineiro
3,02:29,PIN,50,45,FC,Dawkins
3,02:39,PIN,50,45,AS,Scaglia
3,02:39,PIN,50,45,2_Pts_C,Ware
3,02:46,FLA,48,45,LL_Pts_C,Deryk
3,02:46,FLA,48,44,substituicao_entra,Mineiro
3,02:46,FLA,48,44,substituicao_sai,Vargas
3,02:46,FLA,48,44,substituicao_entra,Marquinhos
3,02:46,FLA,48,44,substituicao_sai,Balbi
3,02:46,FLA,48,44,LL_Pts_T,Deryk
3,02:47,FLA,48,44,FR,Deryk
3,02:47,PIN,48,44,FC,Scaglia
3,02:48,FLA,48,44,RD,Deryk
3,02:52,PIN,48,44,3_Pts_T,Dawkins
3,03:03,PIN,48,44,RD,Cauê
3,03:06,FLA,48,44,3_Pts_T,Deryk
3,03:14,FLA,48,44,RD,Black
3,03:18,PIN,48,44,2_Pts_T,Ware
3,03:34,FLA,48,44,2_Pts_C,Vargas
3,03:34,FLA,48,42,RO,Vargas
3,03:38,FLA,48,42,2_Pts_T,Balbi
3,03:39,FLA,48,42,RO,Balbi
3,03:42,FLA,48,42,3_Pts_T,Deryk
3,03:51,PIN,48,42,substituicao_entra,Ware
3,03:51,PIN,48,42,substituicao_sai,C  Torres
3,04:04,PIN,48,42,2_Pts_C,C  Torres
3,04:04,PIN,46,42,RO,C  Torres
3,04:10,PIN,46,42,3_Pts_T,Cauê
3,04:29,PIN,46,42,RD,C  Torres
3,04:32,FLA,46,42,2_Pts_T,Vargas
3,04:45,PIN,46,42,substituicao_entra,Cauê
3,04:45,PIN,46,42,substituicao_sai,Toledo
3,04:45,FLA,46,42,substituicao_entra,Deryk
3,04:45,FLA,46,42,substituicao_sai,Pedro Nunes
3,04:45,PIN,46,42,ER,Dawkins
3,04:59,PIN,46,42,RD,Scaglia
3,05:03,FLA,46,42,2_Pts_T,Zach Graham
3,05:20,PIN,46,42,LL_Pts_C,Toledo
3,05:20,PIN,45,42,LL_Pts_C,Toledo
3,05:20,PIN,44,42,FR,Toledo
3,05:20,FLA,44,42,FC,Black
3,05:32,PIN,44,42,RD,Buffat
3,05:32,FLA,44,42,LL_Pts_T,Vargas
3,05:32,FLA,44,42,AS,Zach Graham
3,05:32,FLA,44,42,LL_Pts_C,Vargas
3,05:32,FLA,44,41,FR,Vargas
3,05:32,PIN,44,41,FC,Scaglia
3,05:33,FLA,44,41,FR,Zach Graham
3,05:33,PIN,44,41,FC,Scaglia
3,05:44,FLA,44,41,RD,Black
3,05:44,PIN,44,41,LL_Pts_T,Toledo
3,05:44,PIN,44,41,AS,Scaglia
3,05:44,PIN,44,41,LL_Pts_C,Toledo
3,05:44,FLA,43,41,substituicao_entra,Vargas
3,05:44,FLA,43,41,substituicao_sai,Mineiro
3,05:44,PIN,43,41,FR,Toledo
3,05:44,FLA,43,41,FC,Black
3,05:51,FLA,43,41,substituicao_entra,Black
3,05:51,FLA,43,41,substituicao_sai,Léo Demétrio
3,05:51,FLA,43,41,substituicao_entra,Zach Graham
3,05:51,FLA,43,41,substituicao_sai,Marquinhos
3,05:52,PIN,43,41,FR,Dawkins
3,05:52,FLA,43,41,FC,Balbi
3,05:54,PIN,43,41,RD,Dawkins
3,05:57,FLA,43,41,3_Pts_T,Balbi
3,06:20,PIN,43,41,ER,Toledo
3,06:29,FLA,43,41,ER,Balbi
3,06:33,FLA,43,41,substituicao_entra,Léo Demétrio
3,06:33,FLA,43,41,substituicao_sai,Olivinha
3,06:33,PIN,43,41,substituicao_entra,Scaglia
3,06:33,PIN,43,41,substituicao_sai,Betinho
3,06:37,FLA,43,41,FR,Pedro Nunes
3,06:37,PIN,43,41,ER,Betinho
3,06:37,PIN,43,41,FC_O,Betinho
3,06:37,PIN,43,41,substituicao_entra,Buffat
3,06:37,PIN,43,41,substituicao_sai,Isaac
3,06:37,PIN,43,41,FR,Betinho
3,06:37,FLA,43,41,FC,Pedro Nunes
3,06:41,FLA,43,41,AS,Balbi
3,06:41,FLA,43,41,3_Pts_C,Marquinhos
3,06:59,FLA,43,38,substituicao_entra,Pedro Nunes
