Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
14,Uberlândia,Palmeiras,1,Zanini,23.5,19,32,3,5,1,4,8,9,1,0,1,2,1,0,3.0,6.0,3,0
14,Uberlândia,Palmeiras,1,Audrei,37.6,13,28,1,2,4,10,2,2,1,2,3,4,0,0,2.0,3.0,1,0
14,Uberlândia,Palmeiras,1,Mims,25.1,12,17,2,2,2,3,2,5,7,5,12,3,1,1,5.0,3.0,1,0
14,Uberlândia,Palmeiras,1,Gruber,26.8,11,34,1,7,3,5,2,3,4,0,4,0,1,0,3.0,3.0,1,2
14,Uberlândia,Palmeiras,1,Taboada,20.3,10,20,1,3,2,4,3,3,1,0,1,1,0,0,5.0,2.0,5,0
14,Uberlândia,Palmeiras,1,Icaro,33.1,7,20,1,4,1,3,2,2,1,1,2,8,2,0,2.0,2.0,1,0
14,Uberlândia,Palmeiras,1,Leandro,8.2,5,10,1,2,0,1,2,2,1,2,3,0,1,0,1.0,1.0,0,0
14,Uberlândia,Palmeiras,1,Luan,6.1,3,6,1,2,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0,0
14,Uberlândia,Palmeiras,1,Rodrigo Silva,10.1,2,5,0,1,1,1,0,0,1,3,4,2,1,0,1.0,1.0,1,0
14,Uberlândia,Palmeiras,1,Renan,9.4,0,2,0,0,0,1,0,0,1,0,1,0,0,0,2.0,1.0,1,0
14,Uberlândia,Palmeiras,1,Douglas,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
14,Uberlândia,Palmeiras,1,Dida,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
14,Uberlândia,Palmeiras,1,Equipe,0.0,82,174,11,28,14,32,21,26,21,13,34,21,10,1,26.0,22.0,14,2
14,Palmeiras,Uberlândia,2,Douglas Nunes,26.6,22,38,2,6,6,8,4,4,3,1,4,2,1,0,4.0,2.0,1,0
14,Palmeiras,Uberlândia,2,Toyloy,27.7,13,30,0,0,5,9,3,12,5,5,10,0,1,0,2.0,9.0,4,2
14,Palmeiras,Uberlândia,2,Gianella,24.9,11,19,1,3,3,4,2,2,0,0,0,6,2,0,2.0,4.0,0,0
14,Palmeiras,Uberlândia,2,Neto,26.1,11,22,2,4,1,3,3,4,4,1,5,2,2,0,1.0,2.0,4,0
14,Palmeiras,Uberlândia,2,Fabricio,16.9,6,8,2,2,0,1,0,0,4,0,4,0,0,1,1.0,0.0,1,0
14,Palmeiras,Uberlândia,2,Maxi Stanic,30.9,5,14,1,3,0,1,2,3,4,0,4,6,0,0,1.0,5.0,4,0
14,Palmeiras,Uberlândia,2,Dos Santos,11.3,4,4,0,0,1,1,2,2,2,1,3,0,0,0,2.0,1.0,2,0
14,Palmeiras,Uberlândia,2,Jhonatan,9.9,3,5,1,1,0,1,0,0,1,0,1,1,0,0,4.0,0.0,0,0
14,Palmeiras,Uberlândia,2,Lucas,4.4,3,3,1,1,0,0,0,0,1,0,1,0,1,1,2.0,0.0,0,0
14,Palmeiras,Uberlândia,2,Marone,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
14,Palmeiras,Uberlândia,2,Diego,21.5,0,4,0,0,0,2,0,0,1,0,1,0,1,0,4.0,1.0,1,0
14,Palmeiras,Uberlândia,2,Equipe,0.0,78,147,10,20,16,30,16,27,25,8,33,17,11,2,23.0,24.0,17,2
