,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
5,14,Bauru,Flamengo,2,Larry,30.1,2,12,0,2,1,3,0,0,3,1,4,5,1,0,1.0,0.0,1,0
6,14,Bauru,Flamengo,2,Mathias,1.8,1,2,0,0,0,0,1,2,1,1,2,0,0,0,0.0,1.0,0,0
7,14,Bauru,Flamengo,2,Robert Day,16.0,1,15,0,4,0,1,1,1,1,1,2,0,0,0,2.0,1.0,0,0
8,14,Bauru,Flamengo,2,L. Eltink,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Bauru,Flamengo,2,Wesley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Bauru,Flamengo,2,Vieira,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Bauru,Flamengo,2,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Bauru,Flamengo,2,Equipe,0.0,69,171,6,23,16,38,19,26,23,8,31,14,6,0,14.0,19.0,9,0
0,14,Bauru,Mogi,1,Fischer,28.2,20,30,2,4,4,6,6,6,1,0,1,3,2,0,4.0,3.0,4,0
1,14,Bauru,Mogi,1,Murilo,35.2,17,26,1,2,3,6,8,8,7,5,12,0,2,0,2.0,6.0,3,1
2,14,Bauru,Mogi,1,Robert Day,12.1,14,19,4,5,0,1,2,2,1,0,1,0,0,0,4.0,3.0,3,0
3,14,Bauru,Mogi,1,Hettsheimeir,37.6,9,25,1,5,2,4,2,2,4,2,6,1,0,0,2.0,3.0,3,0
4,14,Bauru,Mogi,1,Larry,29.2,8,32,0,6,3,6,2,2,5,2,7,7,3,0,2.0,4.0,1,0
5,14,Bauru,Mogi,1,Deodato,15.3,7,24,1,6,1,2,2,2,0,1,1,0,1,0,2.0,3.0,0,0
6,14,Bauru,Mogi,1,Alex,38.8,2,20,0,6,1,1,0,0,3,0,3,7,2,0,1.0,1.0,0,0
7,14,Bauru,Mogi,1,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,14,Bauru,Mogi,1,L. Eltink,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Bauru,Mogi,1,Mathias,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,0
10,14,Bauru,Mogi,1,Wesley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Bauru,Mogi,1,Vieira,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Bauru,Mogi,1,Equipe,0.0,77,176,9,34,14,26,22,22,23,13,36,18,11,0,19.0,23.0,14,1
0,14,Mogi,Bauru,2,Prestes,24.9,14,22,0,0,5,8,4,6,3,2,5,0,1,1,1.0,6.0,0,0
1,14,Mogi,Bauru,2,Tyrone,22.1,11,27,0,4,4,6,3,3,4,1,5,6,1,0,4.0,1.0,1,2
2,14,Mogi,Bauru,2,Gerson,25.9,10,16,0,0,5,8,0,0,3,3,6,0,0,0,3.0,0.0,0,1
3,14,Mogi,Bauru,2,Filipin,20.7,9,19,1,3,1,3,4,4,2,1,3,0,1,0,3.0,3.0,3,0
4,14,Mogi,Bauru,2,Shamell,36.0,7,30,1,6,2,5,0,2,5,1,6,2,0,1,1.0,4.0,3,0
5,14,Mogi,Bauru,2,Gustavinho,12.5,6,12,2,4,0,0,0,0,0,0,0,2,2,0,1.0,1.0,3,0
6,14,Mogi,Bauru,2,Elinho,21.5,5,8,1,2,0,0,2,2,1,0,1,3,1,0,3.0,1.0,1,0
7,14,Mogi,Bauru,2,Xande,7.0,2,10,0,2,1,2,0,0,0,1,1,1,0,1,0.0,0.0,0,0
8,14,Mogi,Bauru,2,Gehrke,5.3,1,5,0,1,0,0,1,2,0,0,0,3,0,0,2.0,1.0,1,0
9,14,Mogi,Bauru,2,Jimmy,8.9,0,3,0,1,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0,0
10,14,Mogi,Bauru,2,PH Macedo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Mogi,Bauru,2,Wagner,15.2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,4.0,2.0,4,0
12,14,Mogi,Bauru,2,Equipe,0.0,65,152,5,23,18,32,14,19,23,10,33,17,10,4,23.0,19.0,16,3
0,14,Mogi,Bauru,1,Filipin,33.6,22,34,3,5,4,7,5,5,6,2,8,1,1,0,5.0,5.0,1,0
1,14,Mogi,Bauru,1,Tyrone,46.5,21,63,3,12,3,9,6,9,10,5,15,3,0,0,4.0,6.0,4,0
2,14,Mogi,Bauru,1,Shamell,41.4,18,44,3,8,3,8,3,4,4,0,4,2,1,1,4.0,9.0,3,0
3,14,Mogi,Bauru,1,Jimmy,17.2,8,16,2,4,1,2,0,0,1,0,1,0,0,0,2.0,0.0,1,0
4,14,Mogi,Bauru,1,Gerson,30.1,8,12,0,0,2,4,4,4,1,3,4,2,1,0,3.0,2.0,1,2
5,14,Mogi,Bauru,1,Xande,17.5,6,19,2,5,0,2,0,0,0,2,2,2,2,0,4.0,0.0,0,0
6,14,Mogi,Bauru,1,Elinho,19.6,3,21,0,3,1,5,1,2,3,1,4,4,2,0,3.0,1.0,0,0
7,14,Mogi,Bauru,1,Prestes,14.7,3,10,0,0,1,3,1,4,2,0,2,0,0,1,3.0,4.0,1,0
8,14,Mogi,Bauru,1,Wagner,14.8,2,6,0,0,1,3,0,0,2,1,3,1,1,1,3.0,0.0,0,0
9,14,Mogi,Bauru,1,Gustavinho,12.9,0,2,0,0,0,1,0,0,0,0,0,5,0,0,1.0,0.0,1,0
10,14,Mogi,Bauru,1,Gehrke,1.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0,0
11,14,Mogi,Bauru,1,PH Macedo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Mogi,Bauru,1,Equipe,0.0,91,227,13,37,16,44,20,28,31,19,50,20,9,3,35.0,27.0,12,2
0,14,Bauru,Mogi,2,Hettsheimeir,45.3,22,53,4,11,3,7,4,6,5,2,7,0,1,0,4.0,7.0,4,0
1,14,Bauru,Mogi,2,Alex,30.8,18,33,2,5,3,5,6,8,6,1,7,2,0,1,5.0,5.0,4,0
2,14,Bauru,Mogi,2,Robert Day,40.4,16,31,4,7,1,4,2,2,3,0,3,1,1,1,4.0,5.0,1,0
3,14,Bauru,Mogi,2,Fischer,40.8,15,27,2,3,1,5,7,8,4,0,4,9,0,0,2.0,6.0,3,0
4,14,Bauru,Mogi,2,Murilo,31.3,13,21,0,2,4,5,5,5,6,1,7,1,0,1,5.0,4.0,4,0
5,14,Bauru,Mogi,2,Larry,37.3,11,18,2,2,0,3,5,6,6,2,8,4,0,0,4.0,4.0,1,0
6,14,Bauru,Mogi,2,Deodato,19.6,3,17,0,4,1,1,1,3,1,1,2,1,4,0,3.0,2.0,0,0
7,14,Bauru,Mogi,2,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,14,Bauru,Mogi,2,L. Eltink,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Bauru,Mogi,2,Mathias,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Bauru,Mogi,2,Wesley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Bauru,Mogi,2,Vieira,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Bauru,Mogi,2,Equipe,0.0,98,200,14,34,13,30,30,38,33,9,42,18,7,3,27.0,33.0,17,0
0,14,Mogi,Bauru,1,Shamell,34.1,23,38,3,5,7,11,0,1,1,2,3,1,3,1,2.0,3.0,2,0
1,14,Mogi,Bauru,1,Gustavinho,18.7,12,32,1,4,4,9,1,2,1,2,3,3,1,0,3.0,1.0,2,0
2,14,Mogi,Bauru,1,Prestes,19.6,11,18,0,0,5,8,1,2,1,2,3,1,0,0,3.0,1.0,1,0
3,14,Mogi,Bauru,1,Tyrone,23.6,11,33,0,5,2,5,7,8,4,5,9,1,1,0,4.0,6.0,1,0
4,14,Mogi,Bauru,1,Jimmy,19.0,10,13,2,3,2,2,0,0,1,0,1,2,1,0,0.0,0.0,3,0
5,14,Mogi,Bauru,1,Gerson,22.1,9,11,0,0,3,4,3,3,4,2,6,1,0,1,4.0,3.0,0,1
6,14,Mogi,Bauru,1,Filipin,21.7,7,17,1,2,1,4,2,3,2,1,3,1,1,0,3.0,2.0,2,0
7,14,Mogi,Bauru,1,Elinho,12.5,2,19,0,3,1,5,0,0,1,1,2,3,0,0,1.0,0.0,2,0
8,14,Mogi,Bauru,1,Gehrke,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Mogi,Bauru,1,PH Macedo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Mogi,Bauru,1,Wagner,21.6,0,2,0,0,0,1,0,0,4,1,5,2,1,1,3.0,2.0,1,0
11,14,Mogi,Bauru,1,Xande,8.8,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1.0,0,0
12,14,Mogi,Bauru,1,Equipe,0.0,85,183,7,22,25,49,14,19,22,18,40,16,9,3,25.0,19.0,14,1
0,14,Bauru,Mogi,2,Fischer,37.3,18,27,2,4,2,3,8,9,4,1,5,6,1,0,2.0,8.0,4,0
1,14,Bauru,Mogi,2,Robert Day,27.9,18,30,5,9,1,1,1,1,1,0,1,0,0,1,1.0,3.0,3,0
2,14,Bauru,Mogi,2,Alex,33.8,13,26,0,2,3,6,7,8,1,2,3,7,3,0,3.0,7.0,4,0
3,14,Bauru,Mogi,2,Larry,22.2,12,17,1,2,4,5,1,1,2,1,3,0,0,1,4.0,2.0,0,0
4,14,Bauru,Mogi,2,Murilo,23.5,9,16,0,2,4,4,1,2,4,3,7,0,0,0,2.0,2.0,1,0
5,14,Bauru,Mogi,2,Hettsheimeir,38.3,8,26,1,5,2,5,1,1,4,3,7,1,2,0,3.0,2.0,2,0
6,14,Bauru,Mogi,2,L. Eltink,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7,14,Bauru,Mogi,2,Mathias,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,0
8,14,Bauru,Mogi,2,Wesley,1.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,1,0
9,14,Bauru,Mogi,2,Vieira,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Bauru,Mogi,2,Deodato,14.0,0,23,0,7,0,1,0,0,0,0,0,2,1,0,1.0,1.0,1,0
11,14,Bauru,Mogi,2,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Bauru,Mogi,2,Equipe,0.0,78,165,9,31,16,25,19,22,19,10,29,16,7,2,20.0,25.0,16,0
0,14,Flamengo,Limeira,1,Meyinsse,28.0,17,20,0,0,6,7,5,6,4,1,5,2,1,2,2.0,5.0,1,2
1,14,Flamengo,Limeira,1,Marcelinho,20.1,16,23,4,5,1,3,2,2,2,0,2,3,2,0,0.0,1.0,0,0
2,14,Flamengo,Limeira,1,Olivinha,32.4,11,21,1,1,3,8,2,2,7,1,8,1,0,0,2.0,2.0,0,0
3,14,Flamengo,Limeira,1,Herrmann,14.7,9,17,1,3,1,2,4,4,2,0,2,0,0,0,2.0,2.0,0,0
4,14,Flamengo,Limeira,1,Laprovittola,32.8,8,27,0,3,2,6,4,6,2,1,3,7,0,0,4.0,7.0,4,0
5,14,Flamengo,Limeira,1,Benite,22.3,7,21,1,5,2,3,0,0,2,0,2,1,1,0,1.0,0.0,2,0
6,14,Flamengo,Limeira,1,Felicio,12.0,4,6,0,0,2,3,0,0,1,1,2,1,0,1,2.0,0.0,1,1
7,14,Flamengo,Limeira,1,Gegê,16.0,2,5,0,1,1,1,0,0,0,0,0,1,2,0,3.0,1.0,0,0
8,14,Flamengo,Limeira,1,Marquinhos,21.5,2,10,0,2,1,2,0,0,3,0,3,5,2,1,3.0,2.0,2,0
9,14,Flamengo,Limeira,1,Mingau,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Flamengo,Limeira,1,Danielzinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Flamengo,Limeira,1,Chupeta,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Flamengo,Limeira,1,Equipe,0.0,76,150,7,20,19,35,17,20,24,4,28,21,9,4,19.0,20.0,10,3
0,14,Limeira,Flamengo,2,David Jackson,33.1,15,19,1,2,4,4,4,5,5,0,5,2,1,0,3.0,5.0,2,0
1,14,Limeira,Flamengo,2,Mineiro,25.4,14,32,2,3,4,11,0,1,4,4,8,0,0,1,3.0,3.0,1,0
2,14,Limeira,Flamengo,2,Nezinho,33.4,10,43,2,13,2,2,0,0,3,0,3,2,0,0,3.0,3.0,5,0
3,14,Limeira,Flamengo,2,Ramon,31.8,10,16,0,1,4,5,2,3,1,0,1,4,1,0,3.0,2.0,1,0
4,14,Limeira,Flamengo,2,Deryk,11.6,8,13,2,3,1,2,0,0,0,0,0,1,1,0,3.0,0.0,1,0
5,14,Limeira,Flamengo,2,Hayes,26.9,6,14,0,0,1,5,4,4,4,1,5,1,0,0,2.0,6.0,2,0
6,14,Limeira,Flamengo,2,B. Fiorotto,15.7,4,6,0,0,2,3,0,0,3,1,4,2,1,1,1.0,0.0,2,0
7,14,Limeira,Flamengo,2,Du Sommer,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,14,Limeira,Flamengo,2,Higor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Limeira,Flamengo,2,Teichmann,10.7,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1.0,0.0,0,0
10,14,Limeira,Flamengo,2,Matheus Dalla,11.5,0,5,0,1,0,1,0,0,2,0,2,0,0,0,1.0,0.0,0,0
11,14,Limeira,Flamengo,2,Matheus P.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Limeira,Flamengo,2,Equipe,0.0,67,148,7,23,18,33,10,13,23,6,29,14,6,2,20.0,19.0,14,0
0,14,Bauru,Mogi,1,Alex,40.0,22,32,3,5,3,5,7,7,4,2,6,7,0,0,4.0,5.0,2,0
1,14,Bauru,Mogi,1,Hettsheimeir,38.7,16,37,2,7,3,6,4,4,2,0,2,3,2,0,0.0,3.0,0,0
2,14,Bauru,Mogi,1,Deodato,20.9,14,26,3,6,2,3,1,2,0,1,1,0,1,0,5.0,2.0,0,0
3,14,Bauru,Mogi,1,Fischer,33.7,13,21,3,5,2,3,0,0,2,3,5,12,0,0,3.0,2.0,1,0
4,14,Bauru,Mogi,1,Mathias,7.9,5,6,0,0,2,2,1,2,3,0,3,0,0,0,1.0,3.0,0,0
5,14,Bauru,Mogi,1,Robert Day,10.1,5,10,1,2,0,1,2,2,0,0,0,0,0,0,4.0,1.0,1,0
6,14,Bauru,Mogi,1,Larry,23.1,5,18,1,4,1,3,0,0,3,0,3,1,2,0,3.0,1.0,2,0
7,14,Bauru,Mogi,1,Murilo,25.7,4,6,0,0,2,3,0,0,3,0,3,0,2,0,5.0,2.0,1,1
8,14,Bauru,Mogi,1,Wesley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Bauru,Mogi,1,Vieira,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Bauru,Mogi,1,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Bauru,Mogi,1,L. Eltink,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Bauru,Mogi,1,Equipe,0.0,84,156,13,29,15,26,15,17,17,6,23,23,9,0,25.0,19.0,7,1
0,14,Mogi,Bauru,2,Shamell,24.4,13,21,2,4,3,4,1,1,2,1,3,3,0,0,1.0,4.0,3,0
1,14,Mogi,Bauru,2,Jimmy,20.3,13,23,3,5,2,4,0,0,1,0,1,1,0,0,0.0,0.0,2,0
2,14,Mogi,Bauru,2,Filipin,24.0,12,20,0,2,2,3,8,8,0,1,1,2,1,0,2.0,7.0,2,0
3,14,Mogi,Bauru,2,Gerson,19.6,10,17,0,0,5,7,0,3,2,3,5,0,0,1,3.0,3.0,1,1
4,14,Mogi,Bauru,2,Wagner,23.3,8,11,0,0,4,5,0,1,5,1,6,1,0,0,4.0,3.0,1,0
5,14,Mogi,Bauru,2,Elinho,20.9,7,12,1,2,2,3,0,0,1,0,1,2,1,0,1.0,1.0,3,0
6,14,Mogi,Bauru,2,Tyrone,26.2,7,20,0,4,2,2,3,4,3,1,4,0,2,0,3.0,3.0,0,0
7,14,Mogi,Bauru,2,Xande,14.1,6,16,0,2,3,5,0,0,4,3,7,2,0,0,3.0,0.0,0,0
8,14,Mogi,Bauru,2,Prestes,20.2,5,12,0,0,2,5,1,2,2,1,3,2,0,0,1.0,3.0,0,0
9,14,Mogi,Bauru,2,Gustavinho,5.1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,0.0,0,0
10,14,Mogi,Bauru,2,Gehrke,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Mogi,Bauru,2,PH Macedo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Mogi,Bauru,2,Equipe,0.0,81,152,6,19,25,38,13,19,22,12,34,14,4,1,21.0,24.0,12,1
0,14,Limeira,Flamengo,1,Deryk,18.5,13,25,1,3,4,7,2,2,1,1,2,2,1,0,1.0,0.0,0,0
1,14,Limeira,Flamengo,1,Teichmann,21.2,13,16,0,0,6,7,1,2,4,2,6,1,2,0,4.0,4.0,1,1
2,14,Limeira,Flamengo,1,David Jackson,36.2,13,41,1,5,4,12,2,2,3,0,3,3,1,0,2.0,6.0,2,0
3,14,Limeira,Flamengo,1,Hayes,18.3,9,10,0,0,3,3,3,4,1,0,1,0,0,1,5.0,3.0,4,1
4,14,Limeira,Flamengo,1,Ramon,29.1,7,15,1,3,1,2,2,2,0,1,1,1,1,0,2.0,1.0,1,0
5,14,Limeira,Flamengo,1,Mineiro,20.5,6,8,0,0,3,4,0,0,3,0,3,5,0,0,2.0,1.0,1,1
6,14,Limeira,Flamengo,1,Nezinho,25.2,5,19,1,5,1,2,0,0,3,1,4,3,1,0,2.0,2.0,2,0
7,14,Limeira,Flamengo,1,Matheus Dalla,13.5,3,10,1,2,0,2,0,0,0,1,1,0,0,0,0.0,1.0,0,0
8,14,Limeira,Flamengo,1,Matheus P.,1.3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Limeira,Flamengo,1,B. Fiorotto,13.9,2,6,0,0,1,3,0,0,1,1,2,0,1,0,1.0,0.0,2,1
10,14,Limeira,Flamengo,1,Du Sommer,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Limeira,Flamengo,1,Higor,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0
12,14,Limeira,Flamengo,1,Equipe,0.0,73,152,5,18,24,43,10,12,18,11,29,16,10,1,19.0,18.0,13,4
0,14,Flamengo,Limeira,2,Marquinhos,29.8,25,40,6,9,3,6,1,1,4,1,5,5,1,1,2.0,3.0,1,2
1,14,Flamengo,Limeira,2,Laprovittola,24.8,23,27,3,4,5,5,4,5,3,0,3,6,1,0,4.0,5.0,1,1
2,14,Flamengo,Limeira,2,Olivinha,29.8,11,24,2,4,2,5,1,2,0,2,2,2,4,0,1.0,4.0,1,0
3,14,Flamengo,Limeira,2,Herrmann,21.7,8,16,1,3,1,2,3,3,1,1,2,0,1,0,2.0,2.0,0,0
4,14,Flamengo,Limeira,2,Marcelinho,18.3,6,9,0,1,3,3,0,0,0,0,0,4,0,0,2.0,1.0,1,0
5,14,Flamengo,Limeira,2,Meyinsse,17.3,6,14,0,0,3,7,0,0,2,2,4,0,0,2,3.0,1.0,1,1
6,14,Flamengo,Limeira,2,Felicio,22.7,5,8,0,0,2,3,1,2,2,0,2,1,0,0,3.0,2.0,2,1
7,14,Flamengo,Limeira,2,Gegê,15.3,3,5,1,1,0,1,0,0,2,1,3,2,0,0,1.0,0.0,1,0
8,14,Flamengo,Limeira,2,Danielzinho,0.2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Flamengo,Limeira,2,Benite,20.0,2,11,0,1,1,4,0,0,2,1,3,0,2,0,0.0,1.0,3,0
10,14,Flamengo,Limeira,2,Mingau,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Flamengo,Limeira,2,Chupeta,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Flamengo,Limeira,2,Equipe,0.0,92,157,14,24,20,36,10,13,20,9,29,20,10,3,18.0,19.0,11,5
