Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
15,Flamengo,Basq. Cearense,1,Robinson,30.0,14,29,2,4,2,6,4,5,3,1,4,0,1,0,2.0,5.0,2,0
15,Flamengo,Basq. Cearense,1,JP Batista,21.4,10,18,0,0,5,9,0,0,1,3,4,0,0,1,1.0,1.0,4,0
15,Flamengo,Basq. Cearense,1,Marcelinho,19.8,9,32,1,6,3,7,0,0,1,5,6,3,2,0,0.0,1.0,0,0
15,Flamengo,Basq. Cearense,1,Olivinha,19.2,9,29,0,4,4,7,1,3,5,2,7,2,2,0,2.0,2.0,2,0
15,Flamengo,Basq. Cearense,1,Marquinhos,23.3,6,18,0,2,3,6,0,0,1,4,5,3,0,1,3.0,0.0,1,1
15,Flamengo,Basq. Cearense,1,Gegê,23.3,6,14,1,3,1,2,1,1,1,3,4,1,2,0,3.0,3.0,2,0
15,Flamengo,Basq. Cearense,1,Meyinsse,18.7,6,10,0,0,3,5,0,0,2,2,4,0,0,0,2.0,2.0,1,2
15,Flamengo,Basq. Cearense,1,Mineiro,17.2,3,11,0,0,0,4,3,3,0,0,0,0,1,0,2.0,2.0,0,0
15,Flamengo,Basq. Cearense,1,Rafa Luz,16.7,3,4,0,0,0,0,3,4,0,2,2,3,3,0,4.0,3.0,2,0
15,Flamengo,Basq. Cearense,1,Mingau,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Flamengo,Basq. Cearense,1,Ramon,10.6,0,6,0,2,0,0,0,0,0,1,1,1,2,0,1.0,1.0,0,0
15,Flamengo,Basq. Cearense,1,Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Flamengo,Basq. Cearense,1,Equipe,0.0,66,171,4,21,21,46,12,16,16,24,40,13,14,2,22.0,20.0,14,3
15,Basq. Cearense,Flamengo,2,Duda,35.1,23,48,4,11,4,5,3,5,0,3,3,4,2,0,3.0,3.0,4,0
15,Basq. Cearense,Flamengo,2,Audrei,37.4,14,28,1,3,4,8,3,3,0,4,4,0,1,0,1.0,3.0,2,0
15,Basq. Cearense,Flamengo,2,Davi,35.0,9,21,1,3,1,4,4,4,1,1,2,3,2,0,2.0,6.0,4,0
15,Basq. Cearense,Flamengo,2,Leonardo,14.2,7,10,0,0,3,4,1,2,0,7,7,0,0,1,3.0,2.0,2,2
15,Basq. Cearense,Flamengo,2,Toledo,33.6,6,20,1,2,1,6,1,2,2,3,5,1,1,0,2.0,3.0,2,0
15,Basq. Cearense,Flamengo,2,Tiagão,19.0,4,13,0,3,1,1,2,2,2,8,10,1,0,0,4.0,1.0,2,0
15,Basq. Cearense,Flamengo,2,Rashaun,7.0,4,7,0,1,2,2,0,0,0,1,1,0,0,0,2.0,0.0,1,0
15,Basq. Cearense,Flamengo,2,Felipe,16.1,0,2,0,0,0,1,0,0,1,1,2,0,1,0,4.0,1.0,1,0
15,Basq. Cearense,Flamengo,2,Rômulo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Basq. Cearense,Flamengo,2,Sualisson,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Basq. Cearense,Flamengo,2,Victor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Basq. Cearense,Flamengo,2,Leal,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Basq. Cearense,Flamengo,2,Equipe,0.0,67,149,7,23,16,31,14,18,6,28,34,9,13,1,21.0,19.0,18,2
