Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
15,Caxias do Sul,Flamengo,1,Vinicius,24.6,16,27,3,6,2,3,3,3,0,6,6,3,1,0,4.0,6.0,2,1
15,Caxias do Sul,Flamengo,1,Guto,27.7,14,29,4,7,1,4,0,0,0,1,1,0,1,0,1.0,0.0,2,0
15,Caxias do Sul,Flamengo,1,Vinícius,19.3,12,22,2,4,3,5,0,0,1,2,3,5,2,0,5.0,0.0,2,0
15,Caxias do Sul,Flamengo,1,Alex,27.4,12,26,0,3,4,6,4,5,0,2,2,3,1,0,3.0,4.0,2,0
15,Caxias do Sul,Flamengo,1,Rafa Stabile,25.4,12,20,1,2,4,6,1,2,1,3,4,1,1,0,2.0,2.0,0,2
15,Caxias do Sul,Flamengo,1,Diego,20.2,6,12,0,2,2,2,2,2,2,1,3,2,0,0,4.0,4.0,0,0
15,Caxias do Sul,Flamengo,1,Betinho,20.1,6,19,1,3,1,4,1,2,0,1,1,2,1,0,1.0,1.0,2,0
15,Caxias do Sul,Flamengo,1,Gustavinho,20.8,2,9,0,1,1,3,0,0,1,3,4,4,1,0,2.0,0.0,3,0
15,Caxias do Sul,Flamengo,1,Tobias,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Caxias do Sul,Flamengo,1,Daniel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Caxias do Sul,Flamengo,1,Dida,14.6,0,2,0,0,0,1,0,0,0,3,3,1,1,0,1.0,0.0,1,0
15,Caxias do Sul,Flamengo,1,Maurício,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Caxias do Sul,Flamengo,1,Equipe,0.0,80,166,11,28,18,34,11,14,5,22,27,21,11,0,24.0,17.0,14,3
15,Flamengo,Caxias do Sul,2,Olivinha,30.5,29,42,1,4,10,12,6,6,6,6,12,2,1,0,1.0,4.0,0,0
15,Flamengo,Caxias do Sul,2,Marquinhos,25.6,24,36,2,4,4,7,10,10,2,3,5,2,0,0,3.0,7.0,2,2
15,Flamengo,Caxias do Sul,2,JP Batista,26.3,14,28,0,0,5,12,4,4,2,5,7,4,2,0,3.0,5.0,3,0
15,Flamengo,Caxias do Sul,2,Mineiro,18.9,8,12,0,0,2,4,4,4,1,2,3,0,0,1,2.0,4.0,1,0
15,Flamengo,Caxias do Sul,2,Robinson,23.0,7,18,1,4,2,3,0,0,0,4,4,2,1,0,2.0,0.0,0,0
15,Flamengo,Caxias do Sul,2,Marcelinho,20.6,6,25,2,7,0,2,0,0,1,0,1,1,0,0,1.0,0.0,1,0
15,Flamengo,Caxias do Sul,2,Gegê,16.5,5,15,1,3,1,3,0,0,2,1,3,1,2,0,0.0,0.0,1,0
15,Flamengo,Caxias do Sul,2,Ramon,12.5,2,8,0,2,0,0,2,2,0,1,1,3,0,0,3.0,1.0,3,0
15,Flamengo,Caxias do Sul,2,Rafa Luz,24.7,2,8,0,1,1,2,0,1,1,5,6,8,0,0,1.0,2.0,3,0
15,Flamengo,Caxias do Sul,2,Pedro,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0
15,Flamengo,Caxias do Sul,2,Danielzinho,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
15,Flamengo,Caxias do Sul,2,Meyinsse,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Flamengo,Caxias do Sul,2,Equipe,0.0,97,192,7,25,25,45,26,27,16,30,46,24,10,1,17.0,23.0,14,2
