Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
15,Brasília,Paulistano,1,Coimbra,15.6,12,14,0,0,6,6,0,2,1,1,2,0,1,0,5.0,3.0,1,0
15,Brasília,Paulistano,1,Ronald,17.4,11,28,0,1,3,9,5,7,3,3,6,0,1,0,4.0,6.0,2,2
15,Brasília,Paulistano,1,Deryk,28.3,11,28,1,6,3,4,2,2,2,0,2,3,1,0,2.0,2.0,4,0
15,Brasília,Paulistano,1,Fúlvio,32.7,11,16,0,1,3,4,5,5,2,0,2,11,3,0,2.0,4.0,3,0
15,Brasília,Paulistano,1,Giovannoni,30.5,9,28,1,5,3,6,0,1,7,2,9,4,1,0,3.0,4.0,1,0
15,Brasília,Paulistano,1,Diego,22.9,9,15,1,3,3,3,0,0,2,0,2,2,0,0,1.0,1.0,0,0
15,Brasília,Paulistano,1,Pilar,20.9,7,17,1,3,2,4,0,0,3,1,4,0,1,1,3.0,1.0,0,0
15,Brasília,Paulistano,1,Jefferson,16.0,5,13,1,3,1,2,0,0,2,1,3,1,0,0,0.0,0.0,1,0
15,Brasília,Paulistano,1,Cipolini,14.4,4,15,0,3,2,3,0,0,2,1,3,1,0,0,1.0,0.0,0,1
15,Brasília,Paulistano,1,Luiz,0.4,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0
15,Brasília,Paulistano,1,Pureza,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0
15,Brasília,Paulistano,1,Rômulo,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Brasília,Paulistano,1,Equipe,0.0,81,176,5,25,27,42,12,17,26,9,35,22,12,1,21.0,21.0,13,3
15,Paulistano,Brasília,2,C. Torres,25.1,13,26,0,1,5,10,3,3,3,4,7,0,0,1,4.0,7.0,4,0
15,Paulistano,Brasília,2,Jhonatan,22.2,13,25,2,5,2,3,3,4,3,6,9,3,0,0,4.0,2.0,2,0
15,Paulistano,Brasília,2,Gemerson,28.9,10,27,3,6,0,3,1,3,2,2,4,0,0,0,4.0,1.0,1,0
15,Paulistano,Brasília,2,Pecos,19.5,9,20,1,2,2,6,2,2,3,0,3,3,1,0,1.0,2.0,5,0
15,Paulistano,Brasília,2,Valtinho,25.4,8,30,0,4,3,8,2,2,1,1,2,3,0,0,0.0,2.0,2,0
15,Paulistano,Brasília,2,Gruber,28.0,8,29,1,6,1,4,3,3,5,1,6,2,0,1,3.0,2.0,1,0
15,Paulistano,Brasília,2,Guilherme,4.8,4,4,0,0,2,2,0,0,0,1,1,0,0,0,1.0,2.0,0,0
15,Paulistano,Brasília,2,Dawkins,36.0,2,17,0,1,1,7,0,0,1,0,1,4,3,0,2.0,1.0,1,0
15,Paulistano,Brasília,2,Toyloy,10.0,2,8,0,0,1,4,0,0,2,2,4,0,1,0,2.0,0.0,2,1
15,Paulistano,Brasília,2,Mogi,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Paulistano,Brasília,2,Equipe,0.0,69,186,7,25,17,47,14,17,26,21,47,15,8,2,22.0,19.0,18,1
