Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
15,L. Sorocabana,Paulistano,1,Gradnigo,36.7,14,26,1,1,5,11,1,1,0,6,6,0,1,0,4.0,2.0,3,1
15,L. Sorocabana,Paulistano,1,Neto,36.4,13,36,1,7,5,7,0,1,1,8,9,3,2,0,1.0,4.0,5,0
15,L. Sorocabana,Paulistano,1,J. Socas,35.5,12,21,0,0,5,9,2,3,3,3,6,4,2,1,1.0,3.0,3,2
15,L. Sorocabana,Paulistano,1,Fab Melo,22.8,10,27,0,1,4,10,2,4,2,2,4,3,0,2,1.0,2.0,1,2
15,L. Sorocabana,Paulistano,1,Elivelton,16.7,7,18,1,4,0,0,4,6,0,2,2,0,0,0,3.0,3.0,1,0
15,L. Sorocabana,Paulistano,1,Lupa,29.8,7,11,0,0,3,5,1,1,1,3,4,1,0,0,2.0,1.0,1,0
15,L. Sorocabana,Paulistano,1,Lacerda,4.3,2,2,0,0,0,0,2,2,0,1,1,0,0,0,0.0,1.0,1,0
15,L. Sorocabana,Paulistano,1,Renato,3.1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1.0,0.0,0,0
15,L. Sorocabana,Paulistano,1,Verson,5.4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,L. Sorocabana,Paulistano,1,Xande,5.9,0,2,0,0,0,1,0,0,1,2,3,1,0,0,1.0,0.0,1,0
15,L. Sorocabana,Paulistano,1,Chupeta,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0
15,L. Sorocabana,Paulistano,1,Igor,2.8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,L. Sorocabana,Paulistano,1,Equipe,0.0,65,152,3,14,22,46,12,18,9,29,38,12,5,3,14.0,16.0,17,5
15,Paulistano,L. Sorocabana,2,Jhonatan,22.9,27,40,6,8,3,6,3,4,3,2,5,0,2,0,2.0,2.0,1,2
15,Paulistano,L. Sorocabana,2,Pecos,28.2,12,26,0,2,5,9,2,2,2,2,4,3,0,0,0.0,2.0,0,0
15,Paulistano,L. Sorocabana,2,Guilherme,18.6,12,28,2,6,3,5,0,0,1,4,5,0,1,1,4.0,2.0,0,1
15,Paulistano,L. Sorocabana,2,Gruber,10.8,7,7,1,1,1,1,2,2,1,0,1,0,1,1,2.0,1.0,2,0
15,Paulistano,L. Sorocabana,2,Toyloy,13.7,6,12,0,0,3,6,0,0,0,0,0,1,0,0,1.0,1.0,1,2
15,Paulistano,L. Sorocabana,2,Valtinho,27.4,5,10,1,2,1,2,0,0,0,3,3,6,2,0,0.0,2.0,2,0
15,Paulistano,L. Sorocabana,2,Dawkins,24.8,4,15,0,3,2,3,0,0,0,2,2,8,2,0,2.0,1.0,1,0
15,Paulistano,L. Sorocabana,2,C. Torres,29.8,4,17,0,1,1,6,2,2,1,8,9,1,1,0,2.0,2.0,1,0
15,Paulistano,L. Sorocabana,2,Gemerson,18.3,2,17,0,5,1,1,0,0,1,2,3,0,0,0,2.0,0.0,2,0
15,Paulistano,L. Sorocabana,2,Victinho,2.9,2,2,0,0,0,0,2,2,0,1,1,0,1,0,1.0,1.0,0,0
15,Paulistano,L. Sorocabana,2,Mogi,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Paulistano,L. Sorocabana,2,Vitão,1.6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Paulistano,L. Sorocabana,2,Equipe,0.0,81,177,10,29,20,39,11,12,9,26,35,19,12,2,16.0,14.0,10,5
