Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
15,Brasília,Caxias do Sul,1,Giovannoni,35.1,26,37,4,5,6,10,2,2,5,1,6,7,0,0,2.0,6.0,2,0
15,Brasília,Caxias do Sul,1,Deryk,39.0,22,32,6,8,1,3,2,2,1,0,1,7,3,1,3.0,4.0,2,0
15,Brasília,Caxias do Sul,1,Jefferson,32.7,13,27,2,5,3,5,1,2,1,0,1,5,3,0,1.0,2.0,2,1
15,Brasília,Caxias do Sul,1,Ronald,23.7,10,13,0,0,4,5,2,3,5,0,5,0,2,1,4.0,5.0,3,2
15,Brasília,Caxias do Sul,1,Pilar,30.2,6,18,0,4,3,3,0,0,2,3,5,2,0,0,2.0,1.0,1,0
15,Brasília,Caxias do Sul,1,Coimbra,14.3,6,8,0,0,3,4,0,0,1,2,3,1,1,0,4.0,0.0,1,0
15,Brasília,Caxias do Sul,1,Cipolini,15.5,3,9,1,3,0,0,0,0,2,0,2,2,0,0,1.0,0.0,2,0
15,Brasília,Caxias do Sul,1,Pureza,3.3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,2.0,0.0,1,0
15,Brasília,Caxias do Sul,1,Diego,6.1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,2.0,0.0,0,0
15,Brasília,Caxias do Sul,1,Coutinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Brasília,Caxias do Sul,1,Luiz,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Brasília,Caxias do Sul,1,Paulo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Brasília,Caxias do Sul,1,Equipe,0.0,90,148,13,25,22,32,7,9,19,6,25,24,10,2,21.0,18.0,14,3
15,Caxias do Sul,Brasília,2,Diego,21.9,16,21,3,3,2,4,3,4,4,2,6,0,2,0,0.0,4.0,1,0
15,Caxias do Sul,Brasília,2,Betinho,31.8,16,30,2,4,3,6,4,6,1,1,2,1,0,0,2.0,5.0,3,0
15,Caxias do Sul,Brasília,2,Rafa Stabile,20.4,12,12,2,2,2,2,2,2,3,1,4,0,3,0,4.0,1.0,2,0
15,Caxias do Sul,Brasília,2,Vinicius,25.0,10,19,0,1,2,5,6,6,0,0,0,2,0,0,4.0,5.0,3,0
15,Caxias do Sul,Brasília,2,Guto,35.6,9,18,1,2,3,5,0,2,2,0,2,1,1,0,1.0,1.0,1,0
15,Caxias do Sul,Brasília,2,Gustavinho,23.5,8,19,1,3,1,3,3,4,2,0,2,5,1,0,2.0,3.0,1,0
15,Caxias do Sul,Brasília,2,Vinícius,18.6,3,17,1,5,0,1,0,0,2,0,2,2,0,0,1.0,0.0,0,0
15,Caxias do Sul,Brasília,2,Tobias,3.3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
15,Caxias do Sul,Brasília,2,Dida,15.0,2,4,0,0,1,1,0,2,1,1,2,2,0,0,3.0,2.0,1,0
15,Caxias do Sul,Brasília,2,Rubinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Caxias do Sul,Brasília,2,Alex,5.0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1,0
15,Caxias do Sul,Brasília,2,Equipe,0.0,79,145,11,21,14,28,18,26,16,7,23,14,10,0,19.0,21.0,13,0
