Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
15,L. Sorocabana,Macaé Basquete,1,Neto,33.1,24,43,4,8,5,8,2,3,3,1,4,2,3,0,1.0,3.0,2,0
15,L. Sorocabana,Macaé Basquete,1,Renato,27.0,12,23,1,2,4,7,1,3,4,1,5,1,1,0,4.0,3.0,2,0
15,L. Sorocabana,Macaé Basquete,1,Gaúcho,31.2,12,28,1,3,4,9,1,1,4,0,4,4,0,0,2.0,2.0,1,0
15,L. Sorocabana,Macaé Basquete,1,Verson,16.4,11,17,3,5,1,1,0,0,4,0,4,1,0,0,3.0,0.0,2,0
15,L. Sorocabana,Macaé Basquete,1,J. Socas,29.2,9,18,0,1,4,7,1,1,6,2,8,1,3,0,2.0,2.0,3,1
15,L. Sorocabana,Macaé Basquete,1,Clahar,10.9,6,13,0,1,1,3,4,4,1,0,1,1,2,0,3.0,3.0,4,0
15,L. Sorocabana,Macaé Basquete,1,Lupa,12.8,6,6,0,0,3,3,0,0,0,2,2,1,0,0,4.0,0.0,0,0
15,L. Sorocabana,Macaé Basquete,1,Chupeta,21.8,4,10,0,0,1,4,2,2,2,2,4,3,0,0,4.0,3.0,1,0
15,L. Sorocabana,Macaé Basquete,1,Lacerda,6.9,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0,0
15,L. Sorocabana,Macaé Basquete,1,Gradnigo,5.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0,0
15,L. Sorocabana,Macaé Basquete,1,Ridley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,L. Sorocabana,Macaé Basquete,1,Fernando,5.8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,L. Sorocabana,Macaé Basquete,1,Equipe,0.0,86,166,9,22,24,43,11,14,24,9,33,15,11,0,24.0,16.0,15,1
15,Macaé Basquete,L. Sorocabana,2,Márcio,32.6,22,36,1,5,5,5,9,11,2,1,3,1,2,1,2.0,6.0,0,0
15,Macaé Basquete,L. Sorocabana,2,Mosso,33.4,14,28,3,5,2,6,1,1,4,0,4,1,1,1,1.0,2.0,1,0
15,Macaé Basquete,L. Sorocabana,2,Eddy,34.9,11,25,1,5,3,3,2,4,3,1,4,0,2,0,4.0,4.0,5,0
15,Macaé Basquete,L. Sorocabana,2,Caleb Brown,22.4,10,24,0,2,1,5,8,8,2,1,3,4,2,0,3.0,6.0,1,0
15,Macaé Basquete,L. Sorocabana,2,Matheus,22.7,9,18,0,1,3,6,3,3,3,1,4,0,3,0,2.0,2.0,4,1
15,Macaé Basquete,L. Sorocabana,2,Murilo,15.1,4,6,0,0,2,3,0,0,2,0,2,0,0,0,2.0,1.0,1,0
15,Macaé Basquete,L. Sorocabana,2,Pedrinho Rava,29.0,2,13,0,3,1,2,0,0,3,1,4,2,1,1,3.0,1.0,4,0
15,Macaé Basquete,L. Sorocabana,2,Maique,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Macaé Basquete,L. Sorocabana,2,Dieguinho,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Macaé Basquete,L. Sorocabana,2,Romário,6.0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1.0,1.0,1,0
15,Macaé Basquete,L. Sorocabana,2,Pablo,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Macaé Basquete,L. Sorocabana,2,Cintra,2.9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Macaé Basquete,L. Sorocabana,2,Equipe,0.0,72,153,5,22,17,30,23,27,23,7,30,8,11,3,18.0,23.0,17,1
