Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
15,Flamengo,Mogi,1,Marquinhos,30.0,18,35,0,4,4,6,10,11,2,2,4,3,1,0,3.0,7.0,0,0
15,Flamengo,Mogi,1,Olivinha,19.3,17,23,3,3,4,7,0,0,4,1,5,1,2,0,1.0,1.0,2,0
15,Flamengo,Mogi,1,JP Batista,14.6,12,16,0,0,6,8,0,0,4,2,6,1,1,1,4.0,0.0,2,0
15,Flamengo,Mogi,1,Mineiro,26.5,9,18,0,2,2,3,5,6,5,2,7,0,0,0,2.0,3.0,3,1
15,Flamengo,Mogi,1,Marcelinho,21.3,7,26,1,5,0,3,4,5,2,0,2,7,0,0,3.0,5.0,3,0
15,Flamengo,Mogi,1,Meyinsse,19.6,7,14,0,0,2,4,3,6,3,2,5,1,2,0,3.0,3.0,3,0
15,Flamengo,Mogi,1,Robinson,24.6,5,12,1,2,1,3,0,0,2,1,3,0,2,0,3.0,0.0,1,0
15,Flamengo,Mogi,1,Rafa Luz,25.0,4,16,0,4,2,2,0,0,3,1,4,2,0,0,1.0,2.0,0,0
15,Flamengo,Mogi,1,Ramon,15.6,2,7,0,1,0,1,2,2,3,0,3,2,2,0,5.0,1.0,1,0
15,Flamengo,Mogi,1,Gegê,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
15,Flamengo,Mogi,1,Danielzinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Flamengo,Mogi,1,Mingau,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Flamengo,Mogi,1,Equipe,0.0,81,167,5,21,21,37,24,30,30,11,41,17,12,1,27.0,22.0,15,1
15,Mogi,Flamengo,2,Jimmy,23.5,14,28,1,2,4,9,3,4,2,6,8,0,2,0,3.0,4.0,2,2
15,Mogi,Flamengo,2,Shamell,37.9,14,48,1,7,3,10,5,7,5,1,6,2,0,0,1.0,5.0,7,0
15,Mogi,Flamengo,2,Tyrone,28.8,13,19,4,5,0,1,1,2,5,0,5,3,2,0,3.0,3.0,0,0
15,Mogi,Flamengo,2,Larry,15.3,8,16,1,1,1,4,3,5,3,0,3,1,2,0,1.0,4.0,1,0
15,Mogi,Flamengo,2,Lucas,24.8,5,16,1,4,1,1,0,2,1,1,2,1,1,0,2.0,2.0,0,0
15,Mogi,Flamengo,2,Wagner,15.7,5,8,0,0,2,3,1,2,1,0,1,1,1,0,4.0,4.0,0,0
15,Mogi,Flamengo,2,Filipin,23.9,5,16,1,4,0,1,2,2,2,0,2,1,1,0,4.0,2.0,2,0
15,Mogi,Flamengo,2,Gerson,15.8,5,14,0,0,2,6,1,2,2,1,3,1,0,1,4.0,1.0,1,0
15,Mogi,Flamengo,2,Vithinho,10.7,2,4,0,0,0,1,2,2,1,0,1,3,0,0,1.0,1.0,3,0
15,Mogi,Flamengo,2,Prestes,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
15,Mogi,Flamengo,2,Lessa,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Mogi,Flamengo,2,Equipe,0.0,71,169,9,23,13,36,18,28,24,12,36,13,11,1,24.0,26.0,16,2
