Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
15,Flamengo,Paulistano,1,Marquinhos,36.5,17,38,1,4,4,9,6,8,6,2,8,4,2,0,0.0,6.0,3,0
15,Flamengo,Paulistano,1,Marcelinho,17.6,12,25,3,7,1,1,1,2,1,0,1,2,0,0,3.0,2.0,2,0
15,Flamengo,Paulistano,1,Mineiro,25.4,11,15,2,2,2,4,1,1,5,0,5,2,0,3,1.0,1.0,0,1
15,Flamengo,Paulistano,1,Meyinsse,16.9,10,14,0,0,5,6,0,2,2,2,4,0,0,2,2.0,1.0,0,3
15,Flamengo,Paulistano,1,Rafa Luz,26.7,10,20,2,4,2,4,0,0,5,0,5,4,1,0,1.0,0.0,2,0
15,Flamengo,Paulistano,1,JP Batista,23.1,10,18,0,0,5,9,0,0,3,2,5,0,1,0,1.0,2.0,1,0
15,Flamengo,Paulistano,1,Gegê,5.8,3,3,1,1,0,0,0,0,1,1,2,1,0,0,0.0,0.0,0,0
15,Flamengo,Paulistano,1,Olivinha,13.8,2,14,0,2,1,4,0,0,3,1,4,1,0,0,2.0,0.0,0,0
15,Flamengo,Paulistano,1,Ramon,10.7,0,2,0,0,0,1,0,0,1,0,1,3,1,0,3.0,0.0,1,0
15,Flamengo,Paulistano,1,Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Flamengo,Paulistano,1,Danielzinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Flamengo,Paulistano,1,Robinson,23.5,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0,0
15,Flamengo,Paulistano,1,Equipe,0.0,75,154,9,21,20,39,8,13,29,9,38,18,6,5,14.0,12.0,9,4
15,Paulistano,Flamengo,2,Dawkins,29.8,15,24,5,6,0,3,0,0,0,2,2,3,1,0,3.0,3.0,0,0
15,Paulistano,Flamengo,2,Toyloy,16.1,11,16,0,0,5,7,1,2,1,2,3,1,0,1,2.0,3.0,1,1
15,Paulistano,Flamengo,2,Valtinho,30.3,9,23,2,3,1,6,1,2,1,0,1,3,0,0,3.0,1.0,1,0
15,Paulistano,Flamengo,2,Gemerson,29.2,8,17,2,3,1,4,0,0,6,2,8,1,1,0,1.0,1.0,0,0
15,Paulistano,Flamengo,2,Gruber,20.6,8,24,2,6,1,3,0,0,4,4,8,1,1,1,1.0,1.0,3,1
15,Paulistano,Flamengo,2,C. Torres,23.8,6,33,0,3,3,11,0,2,9,3,12,0,0,0,1.0,2.0,1,0
15,Paulistano,Flamengo,2,Pecos,20.2,5,16,1,2,1,5,0,0,1,0,1,4,0,0,0.0,2.0,1,0
15,Paulistano,Flamengo,2,Jhonatan,29.8,3,21,1,5,0,3,0,0,2,2,4,0,1,0,2.0,1.0,0,0
15,Paulistano,Flamengo,2,Mogi,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Paulistano,Flamengo,2,Guilherme,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
15,Paulistano,Flamengo,2,Equipe,0.0,65,174,13,28,12,42,2,6,26,16,42,13,6,2,13.0,14.0,7,2
