,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Stocks,38.5,13,6,32,13,0,3,6,10,1,3,2,5,7,9,6,0,4,6,6,0,18
1,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Weihermann,27.5,9,2,32,10,2,9,0,1,3,3,0,2,2,1,0,0,3,1,0,0,11
2,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Colimerio,32.3,8,3,17,7,0,1,3,6,2,2,2,6,8,0,0,0,1,4,1,2,7
3,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Vezaro,39.7,8,3,23,9,2,5,1,4,0,0,1,3,4,2,1,0,2,3,5,0,13
4,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,A. Bambu,32.4,8,3,16,6,1,2,2,4,1,2,3,5,8,0,0,1,3,1,4,0,8
5,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Johnson,22.9,6,2,23,9,0,3,2,6,2,2,0,1,1,1,0,2,5,1,0,0,10
6,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Tiagão,15.0,5,2,7,3,1,1,1,2,0,0,0,5,5,2,1,0,3,1,1,0,4
7,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Biloca,4.9,5,2,8,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3
8,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Jerônimo,10.2,4,2,12,5,0,0,2,5,0,2,2,2,4,0,0,0,0,2,0,1,4
9,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Dieguinho,1.8,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1
10,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Henrique,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2017,Joinville   AABJ ,Minas,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,casa,derrota,-7,Equipe,225.0,66,25,172,66,7,26,18,40,9,14,12,32,44,15,9,3,24,19,17,3,77
0,2017,Minas,Joinville   AABJ ,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,fora,vitória,7,Teichmann,39.4,17,7,23,9,0,0,7,9,3,5,4,7,11,2,4,0,3,4,3,3,10
1,2017,Minas,Joinville   AABJ ,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,fora,vitória,7,Jefferson,31.4,13,5,33,13,3,7,2,6,0,0,1,4,5,2,1,0,2,1,1,1,13
2,2017,Minas,Joinville   AABJ ,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,fora,vitória,7,Audrei,31.4,11,3,26,9,2,4,1,5,3,4,0,3,3,0,1,0,1,3,2,0,13
3,2017,Minas,Joinville   AABJ ,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,fora,vitória,7,Rush,21.3,11,3,19,6,2,4,1,2,3,3,2,2,4,0,0,0,4,2,2,0,7
4,2017,Minas,Joinville   AABJ ,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,fora,vitória,7,Roquemore,35.8,9,2,35,12,2,4,0,8,3,7,2,3,5,3,6,0,2,9,4,0,17
5,2017,Minas,Joinville   AABJ ,07/02/2018 20:15,CMO 60  X  64 VER RELATÓRIO  PIN,2º TURNO,fora,vitória,7,Lelê,4.1,4,1,7,2,0,1,1,1,2,2,0,1,1,0,0,0,0,1,0,0,3
