,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN,76,80,fim_partida,
1,4,00:00,NaN,76,80,fim_quarto, 
2,4,00:10,VAS,76,80,LL_Pts_C,Duda
3,4,00:10,VAS,76,79,LL_Pts_C,Duda
4,4,00:10,VAS,76,78,FR,Duda
5,4,00:10,BAU,76,78,FC,Gustavo
6,4,00:10,VAS,76,78,BR,Duda
7,4,00:10,BAU,76,78,ER,Ruiz
8,4,00:11,BAU,76,78,RO,Ruiz
9,4,00:14,BAU,76,78,3_Pts_T,Ruiz
10,4,00:15,BAU,76,78,tempo_tecnico,Bauru
11,4,00:15,BAU,76,78,RO,Bauru
12,4,00:15,VAS,76,78,TO,Lucão
13,4,00:15,BAU,76,78,2_Pts_T,Fúlvio
14,4,00:34,BAU,76,78,RD,Bauru
15,4,00:34,VAS,76,78,2_Pts_T,Lucão
16,4,00:34,VAS,76,78,RO,Lucão
17,4,00:38,VAS,76,78,2_Pts_T,Duda
18,4,01:02,BAU,76,78,2_Pts_C,Fúlvio
19,4,01:13,VAS,74,78,substituicao_entra,Rafael
20,4,01:13,VAS,74,78,substituicao_sai,Armani
21,4,01:13,BAU,74,78,substituicao_entra,Fúlvio
22,4,01:13,BAU,74,78,substituicao_sai,Gui
23,4,01:14,VAS,74,78,3_Pts_C,Duda
24,4,01:14,VAS,74,75,RO,Duda
25,4,01:18,VAS,74,75,2_Pts_T,Okorie
26,4,01:41,BAU,74,75,substituicao_entra,Gui
27,4,01:41,BAU,74,75,substituicao_sai,Fúlvio
28,4,01:51,BAU,74,75,AS,Cauê
29,4,01:51,BAU,74,75,3_Pts_C,Gustavo
30,4,01:53,BAU,71,75,RO,Lucas
31,4,01:53,BAU,71,75,3_Pts_T,Gustavo
32,4,01:53,VAS,71,75,substituicao_entra,Armani
33,4,01:53,VAS,71,75,substituicao_sai,Alexei
34,4,01:53,BAU,71,75,FR,Fúlvio
35,4,01:53,VAS,71,75,FC,Alexei
36,4,02:09,VAS,71,75,ER,
37,4,02:28,VAS,71,75,RO,Lucão
38,4,02:33,VAS,71,75,3_Pts_T,Alexei
39,4,02:52,VAS,71,75,FR,Alexei
40,4,02:52,BAU,71,75,ER,Lucas
41,4,02:52,BAU,71,75,FC_O,Lucas
42,4,03:00,BAU,71,75,BR,Lucas
43,4,03:00,VAS,71,75,ER,Alexei
44,4,03:21,BAU,71,75,AS,Fúlvio
45,4,03:21,BAU,71,75,2_Pts_C,Lucas
46,4,03:47,BAU,69,75,BR,Lucas
47,4,03:47,VAS,69,75,ER,Lucão
48,4,04:08,VAS,69,75,BR,Alexei
49,4,04:08,BAU,69,75,ER,Ruiz
50,4,04:09,VAS,69,75,substituicao_entra,Lucão
51,4,04:09,VAS,69,75,substituicao_sai,Lupa
52,4,04:09,BAU,69,75,FR,Fúlvio
53,4,04:09,VAS,69,75,FC,Lupa
54,4,04:30,VAS,69,75,3_Pts_C,Okorie
55,4,04:43,VAS,69,72,FR,Okorie
56,4,04:43,BAU,69,72,FC,Ruiz
57,4,04:52,VAS,69,72,substituicao_entra,Lupa
58,4,04:52,VAS,69,72,substituicao_sai,Pilar
59,4,04:52,VAS,69,72,substituicao_entra,Alexei
60,4,04:52,VAS,69,72,substituicao_sai,Lucão
61,4,04:52,VAS,69,72,tempo_tecnico,Vasco da Gama
62,4,04:53,BAU,69,72,AS,Fúlvio
63,4,04:53,BAU,69,72,2_Pts_C,Lucas
64,4,04:56,BAU,67,72,RD,Ruiz
65,4,04:58,VAS,67,72,2_Pts_T,Pilar
66,4,05:19,BAU,67,72,3_Pts_C,Cauê
67,4,05:34,BAU,64,72,FR,Lucas
68,4,05:34,VAS,64,72,FC,Lucão
69,4,05:39,BAU,64,72,RD,Cauê
70,4,05:41,VAS,64,72,3_Pts_T,Pilar
71,4,06:03,VAS,64,72,RD,Gemerson
72,4,06:05,BAU,64,72,LL_Pts_T,Ruiz
73,4,06:05,BAU,64,72,LL_Pts_C,Ruiz
74,4,06:05,BAU,63,72,substituicao_entra,Cauê
75,4,06:05,BAU,63,72,substituicao_sai,Gui
76,4,06:05,BAU,63,72,FR,Ruiz
77,4,06:05,VAS,63,72,FC,Gemerson
78,4,06:20,VAS,63,72,AS,Okorie
79,4,06:20,VAS,63,72,2_Pts_C,Lucão
80,4,06:29,BAU,63,70,ER,
81,4,06:51,BAU,63,70,RO,Bauru
82,4,06:52,BAU,63,70,3_Pts_T,Fúlvio
83,4,07:16,BAU,63,70,tempo_tecnico,Bauru
84,4,07:16,VAS,63,70,AS,Okorie
85,4,07:16,VAS,63,70,3_Pts_C,Duda
86,4,07:34,VAS,63,67,substituicao_entra,Okorie
87,4,07:34,VAS,63,67,substituicao_sai,Armani
88,4,07:34,VAS,63,67,RD,Lucão
89,4,07:34,BAU,63,67,3_Pts_T,Ruiz
90,4,07:46,BAU,63,67,RD,Bauru
91,4,07:46,VAS,63,67,3_Pts_T,Duda
92,4,07:53,BAU,63,67,substituicao_entra,Lucas
93,4,07:53,BAU,63,67,substituicao_sai,Marcão
94,4,07:53,VAS,63,67,FR,Gemerson
95,4,07:53,BAU,63,67,FC,Gustavo
96,4,08:08,BAU,63,67,ER,Marcão
97,4,08:16,BAU,63,67,RD,Marcão
98,4,08:21,VAS,63,67,2_Pts_T,Armani
99,4,08:31,VAS,63,67,FR,Duda
100,4,08:31,BAU,63,67,FC,Gui
101,4,08:39,VAS,63,67,substituicao_entra,Armani
102,4,08:39,VAS,63,67,substituicao_sai,Okorie
103,4,09:42,VAS,63,67,FR,Gemerson
104,4,09:42,BAU,63,67,ER,Marcão
105,4,09:42,BAU,63,67,FC_O,Marcão
