,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,,89,66,Fim de partida. ,
1,4,00:03,BAU,89,66,Léo Meindl. (1/6 - 16.7% - Equipe: 10/42 - 23.8%)  ,
2,4,00:18,MOG,89,66,Vithinho. (1/1 - 100.0% - Equipe: 16/22 - 72.7%)  ,
3,4,00:18,MOG,88,66,Vithinho. ,
4,4,00:18,BAU,88,66,Stefano. (1 falta(s) - Equipe: 22 falta(s))  ,
5,4,00:18,MOG,88,66,Vithinho. (1/1 - 100.0% - Equipe: 23/33 - 69.7%)  ,
6,4,00:26,MOG,86,66, Mogi.,
7,4,00:28,BAU,86,66,Léo Meindl. (1/5 - 20.0% - Equipe: 10/41 - 24.4%)  ,
8,4,00:47,BAU,86,66,Entra Henrique ,
9,4,00:47,BAU,86,66,Sai Gui Deodato ,
10,4,00:47,BAU,86,66,Entra Jaú ,
11,4,00:47,BAU,86,66,Sai Shilton ,
12,4,00:47,MOG,86,66,Entra Lessa ,
13,4,00:47,MOG,86,66,Sai Filipin ,
14,4,00:47,BAU,86,66,Shilton. ,
15,4,00:47,MOG,86,66,Filipin. (3 falta(s) - Equipe: 19 falta(s))  ,
16,4,00:47,BAU,86,66,Shilton. (3 rebote(s) - Equipe: 31 rebote(s))  ,
17,4,00:49,MOG,86,66,Filipin. (0/2 - 0.0% - Equipe: 22/32 - 68.8%)  ,
18,4,00:57,MOG,86,66,Vithinho. (1 rebote(s) - Equipe: 35 rebote(s))  ,
19,4,01:00,MOG,86,66,Filipin. (0/4 - 0.0% - Equipe: 9/30 - 30.0%)  ,
20,4,01:17,BAU,86,66,Assistência do Gui Deodato (1 assistência(s) - Equipe: 13 assistência(s))  ,
21,4,01:17,BAU,86,66,Michael. (1/1 - 100.0% - Equipe: 13/19 - 68.4%)  ,
22,4,01:26,BAU,86,64,Léo Meindl. ,
23,4,01:26,MOG,86,64,Gerson. (4 falta(s) - Equipe: 18 falta(s))  ,
24,4,01:38,MOG,86,64,Entra Vithinho ,
25,4,01:38,MOG,86,64,Sai Shamell ,
26,4,01:49,BAU,86,64,Léo Meindl. (2 rebote(s) - Equipe: 30 rebote(s))  ,
27,4,01:50,MOG,86,64,Shamell. (4/7 - 57.1% - Equipe: 15/21 - 71.4%)  ,
28,4,01:50,MOG,86,64,Shamell. (4/6 - 66.7% - Equipe: 15/20 - 75.0%)  ,
29,4,01:50,MOG,85,64,Entra Franklin ,
30,4,01:50,MOG,85,64,Sai Tyrone ,
31,4,01:50,BAU,85,64,Entra Stefano ,
32,4,01:50,BAU,85,64,Sai Gegê ,
33,4,01:50,BAU,85,64,Entra Michael ,
34,4,01:50,BAU,85,64,Sai Hettsheimeir ,
35,4,01:50,MOG,85,64,Shamell. ,
36,4,01:50,BAU,85,64,Shilton. (4 falta(s) - Equipe: 21 falta(s))  ,
37,4,01:59,MOG,85,64,Shamell. (7 rebote(s) - Equipe: 34 rebote(s))  ,
38,4,02:12,MOG,85,64,Shamell. ,
39,4,02:12,BAU,85,64,Shilton. (0/1 - 0.0% - Equipe: 12/18 - 66.7%)  ,
40,4,02:19,BAU,85,64,Entra Léo Meindl ,
41,4,02:19,BAU,85,64,Sai Alex ,
42,4,02:19,MOG,85,64,Entra Gerson ,
43,4,02:19,MOG,85,64,Sai C. Torres ,
44,4,02:19,MOG,85,64,Entra Tyrone ,
45,4,02:19,MOG,85,64,Sai Gerson ,
46,4,02:19,MOG,85,64,Entra Gerson ,
47,4,02:19,MOG,85,64,Sai Tyrone ,
48,4,02:19,BAU,85,64,Gui Deodato. ,
49,4,02:19,MOG,85,64,Tyrone. (4 falta(s) - Equipe: 17 falta(s)),
