,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,,85,65,fim_partida, 
1,4,00:14,CAP,85,65,AS,Yago (4 assistência(s) - Equipe: 21 assistência(s))
2,4,00:14,CAP,85,65,3_Pts_C,Mogi (1/3 - 33.3% - Equipe: 11/29 - 37.9%)
3,4,00:32,CAP,82,65,RD,Renato (4 rebote(s) - Equipe: 34 rebote(s))
4,4,00:35,MAC,82,65,2_Pts_T,Igor (0/4 - 0.0% - Equipe: 17/34 - 50.0%)
5,4,00:37,MAC,82,65,substituicao_entra,Pezão 
6,4,00:37,MAC,82,65,substituicao_sai,Schneider 
7,4,00:37,MAC,82,65,substituicao_entra,Rafa Moreira 
8,4,00:37,MAC,82,65,substituicao_sai,Erick 
9,4,00:37,MAC,82,65,FR,Erick 
10,4,00:37,CAP,82,65,FC_A,Luis Ferdo (2 falta(s) - Equipe: 18 falta(s))
11,4,00:37,CAP,82,65,FR,Luis Ferdo 
12,4,00:37,MAC,82,65,FC_A,Erick (5 falta(s) - Equipe: 23 falta(s))
13,4,00:37,MAC,82,65,RO,Erick (5 rebote(s) - Equipe: 22 rebote(s))
14,4,00:40,MAC,82,65,3_Pts_T,Schneider (3/7 - 42.9% - Equipe: 7/22 - 31.8%)
15,4,01:00,CAP,82,65,AS,Yago (3 assistência(s) - Equipe: 20 assistência(s))
16,4,01:00,CAP,82,65,2_Pts_C,Mogi (1/1 - 100.0% - Equipe: 15/25 - 60.0%)
17,4,01:25,MAC,80,65,LL_Pts_C,Erick (2/2 - 100.0% - Equipe: 10/12 - 83.3%)
18,4,01:25,MAC,80,64,LL_Pts_C,Erick (1/1 - 100.0% - Equipe: 9/11 - 81.8%)
19,4,01:25,MAC,80,63,FR,Erick 
20,4,01:25,CAP,80,63,FC,Mogi (2 falta(s) - Equipe: 17 falta(s))
21,4,01:25,MAC,80,63,RO,Erick (4 rebote(s) - Equipe: 21 rebote(s))
22,4,01:28,MAC,80,63,3_Pts_T,Schneider (3/6 - 50.0% - Equipe: 7/21 - 33.3%)
23,4,01:41,CAP,80,63,AS,Arthur Pecos (9 assistência(s) - Equipe: 19 assistência(s))
24,4,01:41,CAP,80,63,LL_Pts_C,Renato (2/2 - 100.0% - Equipe: 22/25 - 88.0%)
25,4,01:41,CAP,79,63,LL_Pts_C,Renato (1/1 - 100.0% - Equipe: 21/24 - 87.5%)
26,4,01:41,CAP,78,63,substituicao_entra,Yago 
27,4,01:41,CAP,78,63,substituicao_sai,Arthur Pecos 
28,4,01:41,CAP,78,63,substituicao_entra,Pedrão 
29,4,01:41,CAP,78,63,substituicao_sai,Lucas Dias 
30,4,01:41,CAP,78,63,FR,Renato 
31,4,01:41,MAC,78,63,FC,Pitico (2 falta(s) - Equipe: 22 falta(s))
32,4,02:02,CAP,78,63,RD,Renato (3 rebote(s) - Equipe: 33 rebote(s))
