,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,69,70,fim_partida, 
1,4,00:04,CAX,69,70,7 - 71 4% - Equipe: 17, (5
2,4,00:08,CAX,69,70,tempo_tecnico, Caxias do Sul
3,4,00:08,VIT,69,70,AS,Dawkins (6 assistência(s) - Equipe:7 assistência(s))
4,4,00:08,VIT,69,70,6 - 66 7% - Equipe: 19, (4
5,4,00:18,VIT,69,68,RD, (6 rebote(s) - Equipe: 38 rebote(s))Keyron Sheard
6,4,00:20,CAX,69,68,5 - 20 0% - Equipe: 17, (1
7,4,00:37,CAX,69,68,tempo_tecnico, Caxias do Sul
8,4,00:39,VIT,69,68,AS,Dawkins (5 assistência(s) - Equipe:6 assistência(s))
9,4,00:41,VIT,69,68,5 - 20 0% - Equipe: 6, (1
10,4,00:52,CAX,69,65,AS,Arthur (4 assistência(s) - Equipe:4 assistência(s))
11,4,00:56,CAX,69,65,6 - 83 3% - Equipe: 17, (5
12,4,01:15,VIT,67,65,AS,Dawkins (4 assistência(s) - Equipe:5 assistência(s))
13,4,01:16,VIT,67,65,4 - 75 0% - Equipe: 18, (3
14,4,01:28,VIT,67,63,RO, (5 rebote(s) - Equipe: 37 rebote(s))Renato
15,4,01:31,VIT,67,63,3 - 66 7% - Equipe: 17, (2
16,4,01:44,CAX,67,63,7 - 85 7% - Equipe: 17, (6
17,4,01:44,CAX,66,63,FR, Arthur
18,4,01:44,VIT,66,63,FC, (4 falta(s) - Equipe: 2falta(s))Renato
19,4,01:45,CAX,66,63,AS,Vinícius (3 assistência(s) - Equipe:3 assistência(s))
20,4,01:50,CAX,66,63,10 - 50 0% - Equipe: 16, (5
21,4,02:05,CAX,64,63,substituicao_entra,Guto 
22,4,02:05,CAX,64,63,substituicao_sai,Rech 
23,4,02:05,CAX,64,63,substituicao_entra,Vinícius 
24,4,02:05,CAX,64,63,substituicao_sai,Carioca 
25,4,02:05,CAX,64,63,tempo_tecnico, Caxias do Sul
26,4,02:05,VIT,64,63,10 - 50 0% - Equipe: 14, (5
27,4,02:05,VIT,64,62,9 - 44 4% - Equipe: 13, (4
28,4,02:05,VIT,64,62,FR, Keyron Sheard
29,4,02:05,CAX,64,62,FC, (3 falta(s) - Equipe: 22 falta(s))Douglas
30,4,02:14,VIT,64,62,RD, (4 rebote(s) - Equipe: 36 rebote(s))Renato
31,4,02:16,CAX,64,62,5 - 40 0% - Equipe: 15, (2
32,4,02:28,CAX,64,62,RD, (6 rebote(s) - Equipe: 37 rebote(s))R  Stabile
33,4,02:30,VIT,64,62,6 - 16 7% - Equipe: 17, (1
34,4,02:49,VIT,64,62,RD, (6 rebote(s) - Equipe: 35 rebote(s))Dawkins
35,4,02:52,CAX,64,62,3 - 66 7% - Equipe: 6, (2
36,4,03:02,CAX,64,62,RO, (5 rebote(s) - Equipe: 36 rebote(s))R  Stabile
37,4,03:03,CAX,64,62,2 - 50 0% - Equipe: 16, (1
38,4,03:03,CAX,64,62,1 - 100 0% - Equipe: 16, (1
39,4,03:03,VIT,63,62,substituicao_entra,Renato 
40,4,03:03,VIT,63,62,substituicao_sai,Braga 
41,4,03:03,CAX,63,62,FR, Douglas
