,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,J. Baxter,35.0,24,7,46,15,5,10,2,5,5,6,1,4,5,3,1,0,2,4,1,0,17
1,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Laws,29.6,15,4,41,14,0,6,4,8,7,7,3,1,4,2,1,0,5,5,1,0,15
2,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Caio Torres,30.9,12,5,27,12,0,1,5,11,2,2,3,4,7,2,1,0,5,2,3,0,13
3,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Dedé,25.0,10,4,19,7,2,5,2,2,0,0,1,3,4,1,0,0,3,1,5,0,11
4,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Drudi,21.1,7,3,10,4,0,0,3,4,1,2,2,5,7,1,0,0,2,1,0,0,3
5,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Valtinho,35.1,7,2,25,9,1,5,1,4,2,2,2,1,3,8,0,0,2,5,2,0,10
6,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Betinho,6.8,2,1,5,2,0,1,1,1,0,0,1,0,1,0,0,0,1,2,0,0,1
7,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Renan,14.1,2,1,6,3,0,0,1,3,0,0,0,2,2,0,0,0,3,0,1,0,4
8,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,João Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,G. Basílio,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
10,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Pedrinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Colimerio,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2014,São José,Mogi das Cruzes,13/03/2015 20:00,26ª RODADA,2º TURNO,casa,derrota,-10,Equipe,200.0,79,27,179,66,8,28,19,38,17,19,14,20,34,18,5,0,25,21,13,0,73
0,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Shamell,33.3,24,8,46,16,3,9,5,7,5,5,0,2,2,2,2,0,1,4,1,0,19
1,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Prestes,25.4,14,7,22,11,0,0,7,11,0,0,5,4,9,1,0,0,2,1,2,0,8
2,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Filipin,26.7,12,1,28,7,1,4,0,3,9,10,2,5,7,2,0,0,3,9,1,0,10
3,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Gustavinho,13.9,10,3,14,4,2,2,1,2,2,4,0,2,2,1,0,0,2,2,0,0,6
4,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Gerson,14.7,8,1,12,2,0,0,1,2,6,8,0,2,2,0,3,0,1,5,1,0,6
5,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Wagner,26.2,6,3,10,5,0,0,3,5,0,0,2,4,6,2,1,0,4,0,1,0,4
6,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Tyrone Curnell,17.6,6,2,16,6,0,2,2,4,2,2,0,2,2,1,2,1,5,2,1,0,8
7,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Jimmy,8.1,5,2,5,2,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
8,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Gehrke,7.6,4,1,8,3,0,0,1,3,2,2,1,0,1,0,0,0,1,2,0,0,3
9,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Elinho,19.5,0,0,12,5,0,2,0,3,0,0,0,1,1,3,1,0,4,0,0,0,5
10,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Xande,6.6,0,0,8,3,0,2,0,1,0,0,2,2,4,1,0,0,0,0,1,0,2
11,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,PH Macedo,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2014,Mogi das Cruzes,São José,13/03/2015 20:00,26ª RODADA,2º TURNO,fora,vitória,10,Equipe,200.0,89,28,181,64,7,22,21,42,26,31,16,26,42,13,11,1,24,25,8,0,68
