,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,Young,35.7,27,7,37,10,6,8,1,2,7,9,0,3,3,2,0,0,1,4,3,0,17
1,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,Smith,29.2,15,3,27,8,1,3,2,5,8,8,1,3,4,8,1,0,4,6,2,0,12
2,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,Fernando,31.5,14,6,20,9,2,2,4,7,0,0,2,5,7,4,0,0,3,1,0,0,7
3,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,Eddy,32.4,14,5,21,8,3,3,2,5,1,2,0,4,4,1,1,0,3,2,3,1,12
4,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,George,25.3,10,3,16,6,0,0,3,6,4,4,3,3,6,1,0,0,4,3,1,0,6
5,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,Atílio,17.1,8,4,12,6,0,0,4,6,0,0,1,2,3,0,0,0,3,2,0,0,5
6,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,P. Rava,12.5,5,2,17,7,1,3,1,4,0,0,0,2,2,1,0,0,1,1,0,0,7
7,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,Márcio,12.0,2,0,11,4,0,1,0,3,2,2,0,0,0,0,0,0,0,1,1,0,6
8,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,Pablo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2014,Macaé Basquete,Pinheiros,27/11/2014 19:30,8ª RODADA,1º TURNO,casa,vitória,4,Maique,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
