,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Cipolini,31.0,25,12,37,16,1,3,11,13,0,2,5,10,15,2,0,1,2,2,2,5,14
1,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Giovannoni,33.5,16,6,37,14,2,5,4,9,2,4,3,5,8,1,1,0,4,4,2,1,15
2,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Fred,27.6,8,4,23,10,0,3,4,7,0,0,0,2,2,3,0,0,5,3,0,0,10
3,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Ronald,18.8,8,3,24,11,0,0,3,11,2,2,5,5,10,1,0,4,3,3,4,1,11
4,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Rossi,21.1,7,3,19,7,1,5,2,2,0,0,1,2,3,1,1,0,3,0,0,0,6
5,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Isaac,17.5,3,1,23,8,1,7,0,1,0,0,0,0,0,1,0,0,3,0,1,0,9
6,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Scaglia,12.4,2,1,10,4,0,2,1,2,0,0,0,1,1,2,0,0,0,0,0,0,4
7,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Abner,6.4,2,1,4,2,0,0,1,2,0,0,0,2,2,0,0,0,1,0,1,1,3
8,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Fúlvio,31.9,2,1,16,5,0,4,1,1,0,2,0,2,2,3,1,0,1,4,3,0,9
9,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Maxwell,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,B. Felipe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Salvador,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2014,Brasília,Rio Claro,12/12/2014 20:00,10ª RODADA,1º TURNO,casa,derrota,-12,Equipe,200.0,73,32,193,77,5,29,27,48,4,10,15,31,46,14,6,5,22,16,13,8,79
0,2014,Rio Claro,Brasília,12/12/2014 20:00,10ª RODADA,1º TURNO,fora,vitória,12,Mosso,31.0,31,12,53,21,1,5,11,16,6,6,2,9,11,0,0,1,3,4,2,0,23
1,2014,Rio Claro,Brasília,12/12/2014 20:00,10ª RODADA,1º TURNO,fora,vitória,12,Brown,37.0,16,7,34,15,1,3,6,12,1,1,2,2,4,5,4,0,2,3,1,0,14
2,2014,Rio Claro,Brasília,12/12/2014 20:00,10ª RODADA,1º TURNO,fora,vitória,12,Duda,34.8,15,3,40,12,1,7,2,5,8,9,0,3,3,5,2,0,1,9,0,0,16
3,2014,Rio Claro,Brasília,12/12/2014 20:00,10ª RODADA,1º TURNO,fora,vitória,12,Estevão,13.8,6,3,18,9,0,0,3,9,0,0,0,5,5,0,0,0,2,2,1,0,10
4,2014,Rio Claro,Brasília,12/12/2014 20:00,10ª RODADA,1º TURNO,fora,vitória,12,Tatu,27.0,6,3,12,6,0,0,3,6,0,0,0,2,2,6,1,0,3,0,2,0,8
5,2014,Rio Claro,Brasília,12/12/2014 20:00,10ª RODADA,1º TURNO,fora,vitória,12,Pastor,20.0,5,1,9,3,1,1,0,2,2,2,4,3,7,1,0,0,2,2,2,0,2
6,2014,Rio Claro,Brasília,12/12/2014 20:00,10ª RODADA,1º TURNO,fora,vitória,12,Caio,20.7,4,2,12,5,0,2,2,3,0,0,0,1,1,1,0,0,1,0,0,0,5
7,2014,Rio Claro,Brasília,12/12/2014 20:00,10ª RODADA,1º TURNO,fora,vitória,12,Vinicius,15.8,2,1,7,3,0,1,1,2,0,0,2,1,3,1,1,1,2,1,1,0,2
8,2014,Rio Claro,Brasília,12/12/2014 20:00,10ª RODADA,1º TURNO,fora,vitória,12,Equipe,200.0,85,32,185,74,4,19,28,55,17,18,12,30,42,19,10,2,16,21,9,0,78
