,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Alex Garcia,36.5,25,8,37,13,5,7,3,6,4,4,0,3,3,1,1,0,3,5,2,0,17
1,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Hettsheimeir,27.2,17,5,21,6,0,1,5,5,7,8,3,5,8,0,1,0,2,6,3,0,9
2,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Jefferson,35.9,17,6,41,15,5,11,1,4,0,0,0,4,4,3,0,0,2,1,2,0,17
3,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Fischer,32.4,12,5,26,11,2,4,3,7,0,0,0,3,3,9,0,0,4,0,1,0,12
4,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Murilo,20.5,11,4,13,5,1,1,3,4,2,2,4,3,7,2,0,0,2,1,1,0,3
5,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Robert Day,22.2,6,2,9,3,2,3,0,0,0,0,0,3,3,1,0,0,4,1,1,0,4
6,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Gui Deodato,13.3,2,1,11,4,0,3,1,1,0,0,0,0,0,2,0,0,2,0,1,0,5
7,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Vieira,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Mathias,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,W. Sena,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Larry Taylor,12.0,0,0,9,4,0,1,0,3,0,0,2,4,6,0,0,0,1,1,2,0,4
12,2014,Bauru,Limeira,13/02/2015 19:30,23ª RODADA,2º TURNO,casa,vitória,1,Equipe,200.0,90,31,167,61,15,31,16,30,13,14,10,27,37,18,6,0,20,15,13,0,70
0,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Matheus Dalla,29.9,23,8,30,10,5,6,3,4,2,4,1,2,3,0,0,0,1,3,1,0,12
1,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Nezinho,36.3,22,6,44,14,5,11,1,3,5,5,0,1,1,11,2,0,3,8,3,0,19
2,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,B. Fiorotto,31.3,14,7,20,10,0,0,7,10,0,0,1,2,3,4,1,0,3,0,2,2,11
3,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Ramon,34.1,14,2,29,7,1,5,1,2,9,10,0,3,3,5,2,0,0,4,1,0,12
4,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Mineiro,35.5,12,5,22,9,0,1,5,8,2,3,1,5,6,0,1,0,3,1,0,1,9
5,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Hayes,14.7,2,1,11,5,0,1,1,4,0,0,1,3,4,1,0,0,3,3,0,0,4
6,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Teichmann,8.3,2,1,6,3,0,0,1,3,0,0,0,1,1,0,2,0,3,0,1,0,4
7,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Du Sommer,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Higor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Deryk,10.0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10,2014,Limeira,Bauru,13/02/2015 19:30,23ª RODADA,2º TURNO,fora,derrota,-1,Equipe,200.0,89,30,165,59,11,25,19,34,18,22,4,18,22,22,11,0,16,20,8,3,72
