,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Lucas Mariano,26.4,16,6,18,7,4,4,2,3,0,0,3,4,7,1,1,1,4,2,1,0,5
1,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Léo Meindl,35.7,16,5,40,15,2,5,3,10,4,5,1,4,5,3,2,1,3,2,2,1,18
2,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Leonardo,22.2,13,6,22,10,0,0,6,10,1,2,3,2,5,0,3,3,3,5,5,2,13
3,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Helinho,18.5,9,2,15,5,2,2,0,3,3,3,0,1,1,3,0,0,3,3,1,0,7
4,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Mata,34.8,7,3,25,10,1,5,2,5,0,0,2,6,8,5,1,0,5,2,2,0,10
5,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,João Pedro,15.0,6,2,18,7,0,0,2,7,2,4,4,0,4,0,0,0,3,2,0,0,5
6,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Figueroa,33.9,5,1,16,5,1,4,0,1,2,2,1,2,3,6,0,2,0,4,7,0,12
7,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Antonio,7.4,2,1,5,2,0,1,1,1,0,0,0,1,1,0,0,0,5,0,3,0,5
8,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Tom,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Cobos,6.1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
10,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Alexey Borges,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2014,Sesi Franca,Mogi das Cruzes,03/04/2015 20:00,30ª RODADA,2º TURNO,casa,derrota,-4,Equipe,200.0,74,26,161,62,10,21,16,41,12,16,15,22,37,18,9,7,29,21,21,3,74
0,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Filipin,30.7,22,6,38,12,3,7,3,5,7,7,2,1,3,3,2,0,1,2,4,0,17
1,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Elinho,13.6,10,3,17,6,2,3,1,3,2,2,0,2,2,3,4,0,3,4,0,0,7
2,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Tyrone Curnell,23.0,9,2,32,11,1,4,1,7,4,6,0,0,0,4,0,0,4,5,3,0,16
3,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Jimmy,19.0,7,2,16,5,0,2,2,3,3,4,1,1,2,0,0,0,2,3,1,0,7
4,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Gerson,21.8,7,2,10,3,0,0,2,3,3,4,1,4,5,0,1,1,3,2,0,0,4
5,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Gustavinho,19.7,7,3,20,9,1,2,2,7,0,0,0,3,3,2,3,0,2,1,3,0,12
6,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,PH Macedo,14.9,6,0,17,4,0,3,0,1,6,6,0,3,3,0,2,0,1,3,0,0,6
7,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Gehrke,14.3,5,1,8,2,0,0,1,2,3,4,2,0,2,3,0,0,3,3,2,0,4
8,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Prestes,19.1,3,1,10,4,0,0,1,4,1,2,3,2,5,0,0,2,1,3,3,0,5
9,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Wagner,17.1,2,1,6,3,0,0,1,3,0,0,3,4,7,0,1,0,2,0,2,0,2
10,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Xande,7.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
11,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Shamell,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2014,Mogi das Cruzes,Sesi Franca,03/04/2015 20:00,30ª RODADA,2º TURNO,fora,vitória,4,Equipe,200.0,78,21,174,59,7,21,14,38,29,35,16,21,37,15,14,3,22,26,19,0,76
