Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,Macaé Basquete,Palmeiras,1,Márcio,35.6,37,52,5,6,5,10,12,14,1,2,3,0,1,0,4.0,9.0,1,0
13,Macaé Basquete,Palmeiras,1,Duda,37.5,25,39,3,5,4,7,8,10,2,0,2,3,4,0,3.0,6.0,3,1
13,Macaé Basquete,Palmeiras,1,Espinoza,35.7,9,18,0,2,3,4,3,4,8,0,8,10,2,4,3.0,4.0,2,0
13,Macaé Basquete,Palmeiras,1,Torres,21.0,9,17,0,0,3,6,3,5,2,0,2,1,0,1,3.0,3.0,3,0
13,Macaé Basquete,Palmeiras,1,Jamaal,18.1,9,11,1,1,0,1,6,6,1,0,1,1,0,0,1.0,4.0,4,0
13,Macaé Basquete,Palmeiras,1,Fred,23.1,7,13,1,3,2,2,0,0,1,0,1,4,0,0,5.0,1.0,1,0
13,Macaé Basquete,Palmeiras,1,João,7.3,5,5,1,1,1,1,0,0,0,1,1,0,0,0,2.0,0.0,1,0
13,Macaé Basquete,Palmeiras,1,Atílio,18.1,0,4,0,0,0,2,0,0,2,1,3,1,0,0,4.0,1.0,0,0
13,Macaé Basquete,Palmeiras,1,Will,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0
13,Macaé Basquete,Palmeiras,1,Lucas,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Macaé Basquete,Palmeiras,1,Thiaguinho,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0
13,Macaé Basquete,Palmeiras,1,Romário,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Macaé Basquete,Palmeiras,1,Equipe,0.0,101,159,11,18,18,33,32,39,22,4,26,21,10,5,26.0,28.0,17,1
13,Palmeiras,Macaé Basquete,2,Neto,30.0,17,35,0,2,8,14,1,1,1,1,2,1,4,0,4.0,3.0,3,0
13,Palmeiras,Macaé Basquete,2,Tiagão,21.8,16,31,0,1,7,12,2,4,3,2,5,2,0,0,4.0,5.0,1,0
13,Palmeiras,Macaé Basquete,2,Fabricio,27.8,15,26,3,6,2,3,2,2,1,2,3,1,1,0,5.0,2.0,0,0
13,Palmeiras,Macaé Basquete,2,Maxi Stanic,33.4,14,27,2,5,2,4,4,4,2,0,2,6,1,0,3.0,6.0,2,0
13,Palmeiras,Macaé Basquete,2,Wiggins,12.9,9,11,0,0,4,4,1,3,2,2,4,1,2,0,3.0,2.0,2,0
13,Palmeiras,Macaé Basquete,2,Tyrone,22.7,6,16,0,2,2,4,2,2,2,1,3,0,0,0,4.0,3.0,2,0
13,Palmeiras,Macaé Basquete,2,R. Piru,12.5,4,13,0,1,2,4,0,2,3,0,3,0,0,2,1.0,1.0,1,0
13,Palmeiras,Macaé Basquete,2,Guto,12.2,3,13,1,3,0,2,0,0,0,0,0,0,0,0,2.0,1.0,1,0
13,Palmeiras,Macaé Basquete,2,Igor,5.6,3,4,0,0,1,1,1,2,0,0,0,0,0,0,1.0,1.0,0,0
13,Palmeiras,Macaé Basquete,2,Dos Santos,14.6,3,14,0,0,1,6,1,2,3,4,7,0,1,0,2.0,2.0,3,0
13,Palmeiras,Macaé Basquete,2,Thyago Aleo,6.6,3,3,1,1,0,0,0,0,1,0,1,1,1,0,0.0,0.0,1,0
13,Palmeiras,Macaé Basquete,2,Equipe,0.0,93,193,7,21,29,54,14,22,20,17,37,12,12,2,29.0,26.0,16,0
