Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,São José,Goiânia,1,Quezada,31.9,17,31,2,4,3,7,5,5,7,1,8,5,0,0,3.0,8.0,4,0
13,São José,Goiânia,1,Alex,19.9,16,19,4,5,2,2,0,0,2,1,3,1,0,0,3.0,0.0,0,0
13,São José,Goiânia,1,Jefferson,26.4,14,32,1,5,5,7,1,3,5,0,5,0,0,0,3.0,3.0,3,0
13,São José,Goiânia,1,C. Torres,23.6,11,25,0,2,5,8,1,3,5,2,7,0,0,2,1.0,2.0,5,0
13,São José,Goiânia,1,Dedé,19.9,7,13,1,3,1,1,2,2,0,1,1,1,0,0,2.0,2.0,2,0
13,São José,Goiânia,1,Nelson,17.6,6,10,0,0,1,3,4,4,3,1,4,1,0,0,2.0,1.0,4,0
13,São José,Goiânia,1,Laws,33.6,5,10,0,0,1,3,3,4,6,1,7,6,3,0,0.0,4.0,1,0
13,São José,Goiânia,1,Gustavo,10.9,3,10,0,0,1,4,1,2,1,0,1,0,1,0,2.0,1.0,0,0
13,São José,Goiânia,1,M. Pajé,12.7,2,2,0,0,1,1,0,0,1,0,1,1,0,0,0.0,1.0,0,0
13,São José,Goiânia,1,Victinho,3.6,1,2,0,0,0,0,1,2,0,0,0,0,0,0,1.0,1.0,1,0
13,São José,Goiânia,1,Jerônimo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,São José,Goiânia,1,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,São José,Goiânia,1,Equipe,0.0,82,154,8,19,20,36,18,25,31,11,42,15,7,2,17.0,23.0,20,0
13,Goiânia,São José,2,Taboada,33.7,18,33,4,5,3,9,0,0,1,0,1,0,1,0,3.0,2.0,3,0
13,Goiânia,São José,2,F. Penna,35.2,17,26,1,3,3,4,8,9,4,2,6,8,3,0,2.0,10.0,1,0
13,Goiânia,São José,2,Diego,30.7,12,33,2,5,3,9,0,0,3,0,3,3,3,0,3.0,0.0,1,0
13,Goiânia,São José,2,Coimbra,33.8,9,22,0,0,4,10,1,2,3,4,7,2,1,1,4.0,3.0,2,0
13,Goiânia,São José,2,Fernando,24.6,6,31,2,7,0,5,0,0,3,2,5,2,2,0,4.0,0.0,1,0
13,Goiânia,São José,2,Lacerda,12.9,6,10,0,0,2,4,2,2,2,0,2,0,1,1,1.0,1.0,1,0
13,Goiânia,São José,2,Fábio,7.1,3,3,1,1,0,0,0,0,1,0,1,1,0,0,3.0,0.0,0,0
13,Goiânia,São José,2,Murilo,7.3,2,6,0,0,0,2,2,2,1,0,1,0,0,0,2.0,1.0,0,0
13,Goiânia,São José,2,Felippe,2.9,2,4,0,0,1,2,0,0,0,0,0,0,1,0,0.0,0.0,0,0
13,Goiânia,São José,2,Adyb,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Goiânia,São José,2,Rafinha,7.5,0,4,0,0,0,2,0,0,1,0,1,2,1,0,2.0,0.0,0,0
13,Goiânia,São José,2,Raphael,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Goiânia,São José,2,Equipe,0.0,75,172,10,21,16,47,13,15,19,11,30,18,15,2,24.0,17.0,9,0
