Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,Limeira,Macaé Basquete,1,Ramon,34.4,16,38,4,10,2,4,0,0,2,1,3,3,2,0,4.0,1.0,1,0
13,Limeira,Macaé Basquete,1,David Jackson,35.1,14,23,1,2,1,3,9,11,2,0,2,3,0,0,1.0,7.0,2,0
13,Limeira,Macaé Basquete,1,Renan,14.8,12,12,0,0,4,4,4,4,2,0,2,1,1,0,1.0,3.0,0,0
13,Limeira,Macaé Basquete,1,B. Fiorotto,20.2,10,14,0,0,5,7,0,0,4,1,5,0,2,2,2.0,1.0,2,0
13,Limeira,Macaé Basquete,1,Renato Lamas,25.8,9,20,2,4,1,3,1,2,3,0,3,3,0,0,4.0,1.0,0,0
13,Limeira,Macaé Basquete,1,Teichmann,21.8,7,15,0,0,2,4,3,7,2,1,3,1,1,0,2.0,5.0,2,0
13,Limeira,Macaé Basquete,1,Hélio,29.1,6,15,0,1,3,6,0,0,1,0,1,2,0,0,3.0,2.0,3,0
13,Limeira,Macaé Basquete,1,Deryk,9.0,2,7,0,1,1,2,0,0,0,0,0,2,0,0,0.0,0.0,0,0
13,Limeira,Macaé Basquete,1,Matheus P.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Limeira,Macaé Basquete,1,Wagner,3.3,0,2,0,0,0,0,0,2,0,1,1,0,0,0,1.0,1.0,1,0
13,Limeira,Macaé Basquete,1,Du Sommer,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Limeira,Macaé Basquete,1,Matheus Dalla,6.6,0,5,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0,0
13,Limeira,Macaé Basquete,1,Equipe,0.0,76,151,7,19,19,34,17,26,21,7,28,17,10,2,18.0,21.0,11,0
13,Macaé Basquete,Limeira,2,Duda,36.2,19,35,3,7,3,5,4,4,3,0,3,5,1,0,1.0,3.0,5,0
13,Macaé Basquete,Limeira,2,Espinoza,30.8,17,29,2,5,4,5,3,4,4,1,5,1,0,0,5.0,2.0,1,2
13,Macaé Basquete,Limeira,2,Torres,15.5,11,22,0,0,5,10,1,2,4,0,4,1,0,0,3.0,2.0,1,3
13,Macaé Basquete,Limeira,2,Jamaal,33.3,10,20,2,4,1,3,2,2,2,2,4,5,3,0,3.0,2.0,3,0
13,Macaé Basquete,Limeira,2,Fred,27.8,10,20,1,4,0,0,7,8,2,0,2,4,0,0,4.0,6.0,0,0
13,Macaé Basquete,Limeira,2,João,24.9,5,7,1,1,0,1,2,2,0,0,0,2,0,0,1.0,1.0,1,0
13,Macaé Basquete,Limeira,2,Romário,15.1,2,6,0,0,1,3,0,0,2,3,5,1,1,0,3.0,1.0,0,0
13,Macaé Basquete,Limeira,2,Crucillo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Macaé Basquete,Limeira,2,Atílio,3.8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0
13,Macaé Basquete,Limeira,2,Will,1.6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Macaé Basquete,Limeira,2,Márcio,10.9,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
13,Macaé Basquete,Limeira,2,Thiaguinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Macaé Basquete,Limeira,2,Equipe,0.0,74,146,9,22,14,29,19,22,20,8,28,19,8,0,21.0,18.0,11,5
