Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,Uberlândia,Espírito Santo,1,Cipolini,37.6,22,44,1,4,7,13,5,6,5,1,6,2,0,0,2.0,3.0,2,4
13,Uberlândia,Espírito Santo,1,Audrei,30.5,19,40,1,5,4,8,8,9,2,3,5,0,2,0,4.0,4.0,1,0
13,Uberlândia,Espírito Santo,1,Helinho,24.0,16,23,3,5,2,2,3,4,4,0,4,3,1,0,3.0,3.0,1,0
13,Uberlândia,Espírito Santo,1,Valtinho,34.0,10,21,2,3,0,3,4,6,8,2,10,7,1,0,0.0,6.0,4,0
13,Uberlândia,Espírito Santo,1,Leonardo,20.7,10,11,0,0,3,3,4,5,5,4,9,0,0,5,5.0,3.0,0,0
13,Uberlândia,Espírito Santo,1,Robert Day,28.7,9,33,1,9,0,0,6,6,2,3,5,6,0,0,4.0,3.0,3,0
13,Uberlândia,Espírito Santo,1,Leandro,16.4,3,9,1,3,0,0,0,0,2,1,3,0,0,0,3.0,0.0,0,0
13,Uberlândia,Espírito Santo,1,Zanini,3.4,2,9,0,1,0,2,2,2,1,1,2,0,1,0,1.0,1.0,0,0
13,Uberlândia,Espírito Santo,1,Leandro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Uberlândia,Espírito Santo,1,Icaro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Uberlândia,Espírito Santo,1,Dida,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Uberlândia,Espírito Santo,1,Kurtz,4.8,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1.0,0.0,1,0
13,Uberlândia,Espírito Santo,1,Equipe,0.0,91,190,9,30,16,31,32,38,32,16,48,18,6,5,23.0,23.0,9,4
13,Espírito Santo,Uberlândia,2,Gorauskas,29.2,16,27,3,4,3,7,1,1,5,4,9,2,0,0,5.0,1.0,2,0
13,Espírito Santo,Uberlândia,2,Rashaun,29.6,15,31,1,4,4,7,4,5,2,0,2,2,4,1,4.0,4.0,0,0
13,Espírito Santo,Uberlândia,2,Daniel Filé,21.7,13,22,0,0,4,8,5,6,3,1,4,0,0,0,2.0,4.0,1,0
13,Espírito Santo,Uberlândia,2,Arnaldinho,31.7,10,38,1,8,2,5,3,4,1,1,2,3,2,0,3.0,4.0,1,0
13,Espírito Santo,Uberlândia,2,Gaspar,20.7,10,17,1,1,1,4,5,6,3,0,3,0,0,0,4.0,2.0,2,0
13,Espírito Santo,Uberlândia,2,Cicero,32.1,7,27,0,3,2,6,3,6,3,3,6,0,1,0,2.0,4.0,0,1
13,Espírito Santo,Uberlândia,2,Edu Mariano,20.3,7,16,1,2,1,3,2,4,3,1,4,3,2,0,1.0,3.0,2,0
13,Espírito Santo,Uberlândia,2,Robson,14.6,2,5,0,1,1,1,0,0,0,1,1,0,0,0,3.0,0.0,0,0
13,Espírito Santo,Uberlândia,2,Collins,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Espírito Santo,Uberlândia,2,Rafael,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Espírito Santo,Uberlândia,2,Equipe,0.0,80,183,7,23,18,41,23,32,22,11,33,10,9,1,24.0,22.0,11,1
