Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,Mogi,São José,1,Toledo,45.0,25,44,0,2,8,13,9,12,5,5,10,3,4,0,4.0,8.0,6,1
13,Mogi,São José,1,Gustavinho,19.3,18,30,4,6,2,5,2,2,1,0,1,4,0,0,5.0,3.0,0,0
13,Mogi,São José,1,Filipin,34.7,17,36,4,9,2,3,1,3,1,0,1,0,1,0,2.0,2.0,5,0
13,Mogi,São José,1,Sidão,17.7,9,17,0,0,3,7,3,3,3,1,4,0,0,0,4.0,5.0,2,0
13,Mogi,São José,1,Alemão,32.1,8,23,0,3,4,7,0,0,6,3,9,2,1,0,4.0,1.0,1,1
13,Mogi,São José,1,Jason Smith,27.1,8,16,2,4,1,2,0,0,2,0,2,3,0,1,1.0,0.0,0,0
13,Mogi,São José,1,Jefferson,18.6,5,5,1,1,1,1,0,0,1,0,1,3,0,0,3.0,0.0,0,0
13,Mogi,São José,1,Ted,12.2,0,11,0,3,0,1,0,0,3,1,4,0,0,0,1.0,0.0,0,0
13,Mogi,São José,1,Gehrke,3.5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0
13,Mogi,São José,1,Patekoski,0.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
13,Mogi,São José,1,Jeff,14.0,0,2,0,0,0,1,0,0,6,0,6,2,0,0,2.0,0.0,3,0
13,Mogi,São José,1,Equipe,0.0,90,187,11,29,21,40,15,20,31,10,41,17,8,1,27.0,19.0,18,2
13,São José,Mogi,2,Quezada,40.0,19,43,1,6,4,7,8,11,4,2,6,12,0,0,2.0,8.0,1,0
13,São José,Mogi,2,Dedé,35.0,17,40,1,7,4,6,6,7,3,2,5,1,0,0,3.0,5.0,1,0
13,São José,Mogi,2,Laws,41.7,14,24,2,4,3,5,2,2,4,0,4,2,2,0,2.0,1.0,1,0
13,São José,Mogi,2,Jefferson,30.2,14,29,3,7,2,3,1,2,9,2,11,2,1,0,3.0,4.0,6,0
13,São José,Mogi,2,C. Torres,33.4,14,25,0,0,6,11,2,3,1,3,4,2,1,0,4.0,5.0,2,0
13,São José,Mogi,2,Nelson,11.6,7,9,0,0,3,3,1,3,2,2,4,1,0,0,0.0,3.0,0,0
13,São José,Mogi,2,Gustavo,5.6,2,2,0,0,1,1,0,0,0,0,0,0,0,0,4.0,1.0,0,0
13,São José,Mogi,2,Victinho,6.8,2,4,0,0,1,2,0,0,0,0,0,1,1,0,0.0,0.0,0,0
13,São José,Mogi,2,Alex,17.7,2,17,0,3,1,4,0,0,1,0,1,0,0,0,1.0,0.0,1,0
13,São José,Mogi,2,Gabriel,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,São José,Mogi,2,M. Pajé,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,São José,Mogi,2,Jerônimo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,São José,Mogi,2,Equipe,0.0,91,193,7,27,25,42,20,28,24,12,36,21,13,0,19.0,27.0,12,0
