Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,Palmeiras,Flamengo,1,Neto,36.4,18,37,2,5,3,7,6,8,3,0,3,3,0,0,5.0,5.0,5,0
13,Palmeiras,Flamengo,1,Dos Santos,34.3,15,41,0,0,7,18,1,5,4,5,9,1,2,1,4.0,3.0,3,1
13,Palmeiras,Flamengo,1,Wiggins,36.4,13,27,0,0,5,10,3,7,3,5,8,3,1,1,1.0,4.0,0,0
13,Palmeiras,Flamengo,1,Guto,20.5,11,25,3,7,1,2,0,0,1,1,2,2,1,0,2.0,0.0,2,0
13,Palmeiras,Flamengo,1,Tyrone,35.6,10,30,0,2,3,9,4,6,6,0,6,0,5,3,4.0,4.0,2,2
13,Palmeiras,Flamengo,1,Vinicius,22.5,4,10,0,0,2,5,0,0,3,0,3,0,1,0,4.0,1.0,2,1
13,Palmeiras,Flamengo,1,Tiagão,7.8,0,2,0,0,0,1,0,0,2,0,2,0,0,0,2.0,0.0,1,0
13,Palmeiras,Flamengo,1,Wesley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Palmeiras,Flamengo,1,Mogi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Palmeiras,Flamengo,1,Thyago Aleo,6.7,0,3,0,1,0,0,0,0,2,0,2,1,0,0,1.0,0.0,0,0
13,Palmeiras,Flamengo,1,Igor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Palmeiras,Flamengo,1,Lucas,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Palmeiras,Flamengo,1,Equipe,0.0,71,175,5,15,21,52,14,26,25,14,39,10,14,5,25.0,17.0,15,4
13,Flamengo,Palmeiras,2,Laprovittola,38.3,30,49,4,8,4,6,10,13,4,2,6,5,2,0,2.0,10.0,3,0
13,Flamengo,Palmeiras,2,Olivinha,29.3,18,32,1,4,5,7,5,6,10,2,12,0,0,1,2.0,4.0,4,1
13,Flamengo,Palmeiras,2,Meyinsse,30.1,11,22,0,0,3,7,5,8,3,3,6,1,2,4,4.0,4.0,0,1
13,Flamengo,Palmeiras,2,Benite,29.7,11,36,1,4,3,11,2,2,1,0,1,1,1,0,2.0,2.0,3,0
13,Flamengo,Palmeiras,2,Felicio,23.3,7,10,0,0,3,4,1,2,2,2,4,2,0,1,3.0,1.0,2,0
13,Flamengo,Palmeiras,2,Gegê,32.3,5,11,1,3,0,0,2,2,4,0,4,3,5,0,1.0,2.0,3,0
13,Flamengo,Palmeiras,2,Shilton,16.7,2,8,0,0,1,4,0,0,5,0,5,0,0,0,3.0,0.0,1,1
13,Flamengo,Palmeiras,2,Danielzinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Flamengo,Palmeiras,2,Diego,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Flamengo,Palmeiras,2,Léo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Flamengo,Palmeiras,2,Douglas,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Flamengo,Palmeiras,2,Equipe,0.0,84,168,7,19,19,39,25,33,30,10,40,12,12,6,18.0,23.0,16,3
