Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,Espírito Santo,Bauru,1,Eddy,43.9,37,68,8,15,5,10,3,3,4,0,4,1,2,2,3.0,2.0,0,1
13,Espírito Santo,Bauru,1,Edu Mariano,31.9,15,43,2,8,3,8,3,3,5,3,8,5,2,1,4.0,4.0,3,0
13,Espírito Santo,Bauru,1,Arnaldinho,41.9,15,28,0,3,5,6,5,7,1,2,3,8,0,0,4.0,7.0,1,0
13,Espírito Santo,Bauru,1,Cicero,33.4,9,24,1,2,3,9,0,0,4,5,9,0,1,2,2.0,2.0,0,0
13,Espírito Santo,Bauru,1,Daniel Filé,28.8,5,17,0,0,1,6,3,5,7,1,8,0,1,1,4.0,4.0,1,0
13,Espírito Santo,Bauru,1,Gorauskas,30.5,4,21,0,3,2,6,0,0,1,2,3,1,0,0,5.0,2.0,2,0
13,Espírito Santo,Bauru,1,Rashaun,8.3,0,5,0,1,0,1,0,0,0,0,0,1,1,0,3.0,2.0,0,0
13,Espírito Santo,Bauru,1,Muojeke,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Espírito Santo,Bauru,1,Mateus,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Espírito Santo,Bauru,1,Collins,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Espírito Santo,Bauru,1,Gaspar,6.3,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0,0
13,Espírito Santo,Bauru,1,Rafael,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Espírito Santo,Bauru,1,Equipe,0.0,85,208,11,32,19,47,14,18,24,15,39,16,12,6,25.0,23.0,7,1
13,Bauru,Espírito Santo,2,Fischer,41.0,27,46,2,5,5,10,11,11,5,1,6,4,2,0,3.0,9.0,2,0
13,Bauru,Espírito Santo,2,Larry,37.8,16,31,0,3,6,9,4,4,4,2,6,3,1,0,2.0,4.0,3,0
13,Bauru,Espírito Santo,2,Murilo,35.2,14,35,0,1,2,11,10,10,7,2,9,0,0,1,4.0,7.0,5,0
13,Bauru,Espírito Santo,2,Barrios,24.8,9,23,2,5,1,3,1,2,4,1,5,2,0,0,3.0,1.0,2,0
13,Bauru,Espírito Santo,2,Mathias,10.9,9,12,0,0,3,4,3,4,2,0,2,0,0,2,2.0,3.0,1,0
13,Bauru,Espírito Santo,2,Andrezão,28.0,5,8,1,2,1,1,0,0,2,2,4,1,0,0,3.0,0.0,1,0
13,Bauru,Espírito Santo,2,Ayarza,20.8,5,8,1,2,1,1,0,0,3,0,3,0,0,1,2.0,0.0,1,0
13,Bauru,Espírito Santo,2,Lucas,8.9,3,6,1,2,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0,0
13,Bauru,Espírito Santo,2,Deodato,17.7,0,9,0,3,0,0,0,0,1,1,2,1,0,0,2.0,0.0,1,0
13,Bauru,Espírito Santo,2,Vezaro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Bauru,Espírito Santo,2,Equipe,0.0,88,178,7,23,19,39,29,31,35,11,46,11,5,4,22.0,24.0,16,0
