Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,Uberlândia,Basq. Cearense,1,Cipolini,35.1,20,28,1,3,7,8,3,3,5,2,7,1,1,0,2.0,7.0,1,1
13,Uberlândia,Basq. Cearense,1,Valtinho,32.2,16,29,0,3,7,8,2,4,4,0,4,6,2,0,0.0,2.0,1,0
13,Uberlândia,Basq. Cearense,1,Audrei,34.8,14,32,0,4,7,10,0,0,6,0,6,3,0,0,3.0,2.0,1,0
13,Uberlândia,Basq. Cearense,1,Robert Day,37.7,9,27,2,5,0,4,3,4,5,2,7,5,2,0,1.0,4.0,3,0
13,Uberlândia,Basq. Cearense,1,Kurtz,9.4,8,8,0,0,3,3,2,2,0,0,0,0,0,1,2.0,1.0,0,2
13,Uberlândia,Basq. Cearense,1,Leonardo,16.3,4,9,0,1,2,3,0,0,1,0,1,0,0,1,4.0,0.0,0,1
13,Uberlândia,Basq. Cearense,1,Helinho,24.1,3,18,1,6,0,0,0,0,4,1,5,4,2,0,4.0,1.0,3,0
13,Uberlândia,Basq. Cearense,1,McCants,10.6,2,16,0,4,0,1,2,2,0,0,0,0,0,0,2.0,1.0,2,0
13,Uberlândia,Basq. Cearense,1,Zanini,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Uberlândia,Basq. Cearense,1,Leandro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Uberlândia,Basq. Cearense,1,Leandro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Uberlândia,Basq. Cearense,1,Icaro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Uberlândia,Basq. Cearense,1,Equipe,0.0,76,167,4,26,26,37,12,15,26,5,31,19,9,2,18.0,18.0,11,4
13,Basq. Cearense,Uberlândia,2,Brown,34.9,20,31,2,2,6,11,2,3,3,0,3,3,2,0,4.0,5.0,4,0
13,Basq. Cearense,Uberlândia,2,Felipe,40.0,19,44,2,4,5,14,3,4,6,4,10,3,2,0,2.0,4.0,1,0
13,Basq. Cearense,Uberlândia,2,Devon,27.8,15,22,0,0,7,9,1,4,4,2,6,1,0,0,2.0,3.0,1,4
13,Basq. Cearense,Uberlândia,2,André Goes,29.2,10,22,1,2,2,6,3,4,7,1,8,3,1,0,1.0,2.0,1,0
13,Basq. Cearense,Uberlândia,2,Jimmy,33.0,8,25,1,4,2,6,1,1,4,1,5,2,0,0,4.0,2.0,1,0
13,Basq. Cearense,Uberlândia,2,Nick,11.8,7,16,1,2,2,5,0,0,1,0,1,1,0,0,2.0,0.0,0,0
13,Basq. Cearense,Uberlândia,2,Erick,6.7,2,2,0,0,1,1,0,0,0,1,1,0,0,0,1.0,0.0,1,0
13,Basq. Cearense,Uberlândia,2,Victor,2.4,2,2,0,0,1,1,0,0,0,1,1,0,2,0,0.0,1.0,0,0
13,Basq. Cearense,Uberlândia,2,Davi,8.8,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.0,1.0,0,0
13,Basq. Cearense,Uberlândia,2,Rômulo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Basq. Cearense,Uberlândia,2,Matheus,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Basq. Cearense,Uberlândia,2,Drudi,5.5,0,2,0,0,0,1,0,0,1,1,2,0,1,0,1.0,0.0,1,0
13,Basq. Cearense,Uberlândia,2,Equipe,0.0,83,172,7,14,26,57,10,16,28,12,40,13,11,0,18.0,18.0,10,4
