Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,L. Sorocabana,São José,1,Cox,31.8,25,39,5,7,5,9,0,0,2,0,2,0,1,0,4.0,4.0,2,0
13,L. Sorocabana,São José,1,Luiz Felipe,22.4,11,22,2,3,2,5,1,3,2,0,2,5,0,0,4.0,3.0,2,0
13,L. Sorocabana,São José,1,Schneider,16.1,10,16,2,4,2,2,0,0,0,0,0,0,1,0,2.0,1.0,0,1
13,L. Sorocabana,São José,1,Smith,25.1,9,21,0,1,3,6,3,6,2,0,2,0,3,0,2.0,4.0,2,1
13,L. Sorocabana,São José,1,Thiaguinho,19.7,6,8,0,0,1,2,4,4,2,0,2,3,1,0,1.0,3.0,0,0
13,L. Sorocabana,São José,1,De Bem,17.2,6,8,0,0,2,2,2,4,2,0,2,3,1,1,4.0,2.0,1,0
13,L. Sorocabana,São José,1,Guilherme,17.6,4,4,0,0,1,1,2,2,2,0,2,0,0,1,3.0,1.0,2,0
13,L. Sorocabana,São José,1,Lupa,7.1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,2.0,0.0,0,0
13,L. Sorocabana,São José,1,Muñoz,5.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0,0
13,L. Sorocabana,São José,1,Diego,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,L. Sorocabana,São José,1,Cipriano,25.4,0,12,0,2,0,3,0,0,3,0,3,3,0,0,3.0,1.0,5,0
13,L. Sorocabana,São José,1,Alfredo,12.1,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
13,L. Sorocabana,São José,1,Equipe,0.0,73,137,9,18,17,32,12,19,16,2,18,15,7,2,26.0,19.0,14,2
13,São José,L. Sorocabana,2,Quezada,33.0,17,30,1,3,3,5,8,11,5,1,6,4,1,0,3.0,9.0,3,0
13,São José,L. Sorocabana,2,Laws,33.9,15,25,1,3,2,3,8,10,1,0,1,1,1,0,0.0,6.0,1,0
13,São José,L. Sorocabana,2,Jefferson,21.4,13,27,1,3,3,7,4,4,0,1,1,0,1,0,5.0,3.0,3,0
13,São José,L. Sorocabana,2,C. Torres,21.5,11,23,1,1,3,8,2,4,5,5,10,0,0,1,2.0,2.0,0,0
13,São José,L. Sorocabana,2,Nelson,17.3,8,13,0,1,3,4,2,2,1,2,3,0,0,0,3.0,1.0,3,0
13,São José,L. Sorocabana,2,Dedé,25.7,6,15,1,3,1,2,1,2,1,0,1,1,3,0,2.0,1.0,4,0
13,São José,L. Sorocabana,2,M. Pajé,18.6,6,14,1,2,1,3,1,2,3,1,4,1,0,0,1.0,2.0,0,0
13,São José,L. Sorocabana,2,Victinho,13.1,4,7,0,1,1,1,2,2,1,0,1,0,0,0,2.0,1.0,0,0
13,São José,L. Sorocabana,2,Gabriel,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,São José,L. Sorocabana,2,Gustavo,15.5,0,2,0,0,0,1,0,0,2,1,3,1,1,0,1.0,0.0,0,0
13,São José,L. Sorocabana,2,Jerônimo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,São José,L. Sorocabana,2,Equipe,0.0,80,156,6,17,17,34,28,37,24,11,35,8,10,1,19.0,25.0,14,0
