Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,Palmeiras,Basq. Cearense,1,Wiggins,16.6,13,19,0,0,6,7,1,5,4,2,6,2,0,1,0.0,3.0,0,2
13,Palmeiras,Basq. Cearense,1,Maxi Stanic,31.4,12,22,2,5,2,2,2,3,3,0,3,6,1,0,4.0,4.0,5,0
13,Palmeiras,Basq. Cearense,1,Guto,23.3,11,24,3,6,1,3,0,0,3,2,5,1,1,0,2.0,0.0,1,0
13,Palmeiras,Basq. Cearense,1,Tiagão,22.9,9,16,0,1,3,5,3,3,4,0,4,0,1,0,4.0,2.0,2,0
13,Palmeiras,Basq. Cearense,1,Tyrone,19.3,8,20,0,2,4,7,0,0,6,1,7,1,2,0,4.0,0.0,4,2
13,Palmeiras,Basq. Cearense,1,Neto,29.2,8,30,0,4,3,8,2,2,0,0,0,0,0,0,1.0,2.0,0,0
13,Palmeiras,Basq. Cearense,1,Dos Santos,22.6,4,16,0,0,2,7,0,2,2,3,5,1,1,1,2.0,4.0,3,1
13,Palmeiras,Basq. Cearense,1,Fabricio,21.9,4,15,0,3,1,2,2,2,2,0,2,1,1,0,0.0,1.0,0,0
13,Palmeiras,Basq. Cearense,1,Vinicius,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,0
13,Palmeiras,Basq. Cearense,1,Igor,4.1,0,5,0,1,0,1,0,0,0,1,1,0,0,0,0.0,0.0,0,0
13,Palmeiras,Basq. Cearense,1,R. Piru,6.4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,2,0
13,Palmeiras,Basq. Cearense,1,Murilo,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0
13,Palmeiras,Basq. Cearense,1,Equipe,0.0,69,167,5,22,22,42,10,17,26,10,36,13,8,3,20.0,16.0,17,5
13,Basq. Cearense,Palmeiras,2,Jimmy,39.6,20,28,4,6,3,4,2,2,2,1,3,2,2,0,3.0,2.0,2,1
13,Basq. Cearense,Palmeiras,2,Felipe,35.6,20,39,3,7,3,6,5,6,8,1,9,3,0,2,2.0,5.0,2,0
13,Basq. Cearense,Palmeiras,2,Brown,33.9,16,35,1,2,5,13,3,3,4,0,4,1,4,2,3.0,5.0,2,0
13,Basq. Cearense,Palmeiras,2,Devon,26.6,13,19,0,0,3,6,7,7,6,2,8,1,2,0,3.0,5.0,4,2
13,Basq. Cearense,Palmeiras,2,André Goes,26.9,9,24,1,4,3,6,0,0,4,0,4,6,0,0,3.0,0.0,0,0
13,Basq. Cearense,Palmeiras,2,Drudi,12.5,4,8,0,0,2,4,0,0,1,0,1,1,2,1,1.0,0.0,1,0
13,Basq. Cearense,Palmeiras,2,Davi,13.2,3,7,1,1,0,2,0,0,1,0,1,3,0,0,2.0,2.0,1,0
13,Basq. Cearense,Palmeiras,2,Erick,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Basq. Cearense,Palmeiras,2,Victor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Basq. Cearense,Palmeiras,2,Paranhos,0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
13,Basq. Cearense,Palmeiras,2,Nick,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Basq. Cearense,Palmeiras,2,Matheus,6.3,0,6,0,2,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0,0
13,Basq. Cearense,Palmeiras,2,Equipe,0.0,85,166,10,22,19,41,17,18,30,6,36,17,16,5,17.0,19.0,12,3
